"V1","V2","V3","V4","V5"
0.0241050119331742,0.0866978956228498,0.0777040868237164,0.0866976235778166,0.053049570413688
0.0243436754176611,0.0871962821237576,0.0782049217299235,0.0876942605571156,0.0536077796174067
0.024582338902148,0.0876945326021488,0.0787056206136139,0.0881923750129902,0.0541657167760922
0.0248210023866348,0.0896860382680307,0.0792061834747877,0.0886903534463481,0.0546729039338256
0.0250596658711217,0.0901836086338388,0.0797066103134449,0.0891881958571894,0.0552810742079001
0.0252983293556086,0.0906810429771303,0.0802069011295854,0.0896859022455141,0.0558387257193007
0.0255369928400955,0.0911783412979051,0.0807070559232093,0.0906809069546136,0.0563959827654031
0.0257756563245823,0.0916755035961633,0.0812070746943166,0.0911782052753885,0.0569023537880367
0.0260143198090692,0.0926694201251298,0.0817069574429073,0.0916753675736467,0.0574594748116224
0.0262529832935561,0.0936627925640299,0.0822067041689813,0.0921723938493882,0.0580165006194465
0.026491646778043,0.0946556209128634,0.0827063148725387,0.0926692841026132,0.058573390404754
0.0267303102625298,0.0956479051716305,0.0832057895535795,0.0931660383333215,0.0589780165849534
0.0269689737470167,0.0961438432672391,0.0842043308481113,0.0936626565415133,0.0594840747557988
0.0272076372315036,0.0966396453403311,0.0847033974616022,0.0941591387271883,0.0599898744838626
0.0274463007159905,0.0986213573850161,0.0852023280525765,0.0946554848903468,0.0604954293713964
0.0276849642004773,0.0991164793455249,0.0857011226210342,0.0956477691491139,0.0608997699043109
0.0279236276849642,0.0996114652835172,0.0861997811669753,0.0961437072447225,0.0615567042505948
0.0281622911694511,0.102083946568179,0.0866983036903997,0.0966395093178144,0.0622640485415394
0.0284009546539379,0.103072150151447,0.0871966901913075,0.0976307053964485,0.06276916815702
0.0286396181384248,0.103566047909307,0.0876949406696987,0.0981260994019906,0.0634255720154892
0.0288782816229117,0.104059809644649,0.0881930551255733,0.0986213573850161,0.0639803262472857
0.0291169451073986,0.105046925047785,0.0886910335589312,0.0996114652835172,0.0644848745681965
0.0293556085918854,0.105540278715577,0.0891888759697725,0.100601029091952,0.0648884533750179
0.0295942720763723,0.106033496360854,0.0901841527239053,0.101095606962394,0.0655942062025179
0.0298329355608592,0.107019523583856,0.0911788853879716,0.10159004881032,0.066098142422104
0.0300715990453461,0.107512333161582,0.0916760476862298,0.102084354635729,0.066602119448445
0.0303102625298329,0.108005006716792,0.0926699642151963,0.102578524438621,0.0670556185188671
0.0305489260143198,0.108497544249485,0.0931667184459047,0.103072558218997,0.067508927157766
0.0307875894988067,0.108989945759661,0.0936633366540964,0.103566455976857,0.0680125233210605
0.0310262529832936,0.109482211247321,0.0941598188397715,0.104060217712199,0.0685159834618383
0.0312649164677804,0.109974340712464,0.0946561650029299,0.104553843425025,0.0690193075800996
0.0315035799522673,0.110958191575201,0.0951523751435718,0.105047333115335,0.0694217029910263
0.0317422434367542,0.111449912972794,0.0961443873573056,0.105540686783127,0.0699749881796433
0.0319809069212411,0.115867108177619,0.0966401894303976,0.106526986051163,0.0703772475680534
0.0322195704057279,0.117337783627351,0.0971358554809729,0.107512741229132,0.0709303967341538
0.0324582338902148,0.117827736732228,0.0976313855090316,0.108005414784342,0.0714331495578452
0.0326968973747017,0.119296779911759,0.0981267795145737,0.109482619314871,0.0718851659828361
0.0329355608591885,0.11978618892657,0.0986220374975992,0.109974748780014,0.072387578750236
0.0331742243436754,0.120764598888642,0.0991171594581081,0.11095859964275,0.0730404460232729
0.0334128878281623,0.121253599835902,0.100106995311576,0.111450321040344,0.0735425459388845
0.0336515513126492,0.121742464760647,0.100601709204535,0.112924533075507,0.0741953315984115
0.033890214797136,0.122231193662874,0.101590728922903,0.113906751668044,0.0749482434324248
0.0341288782816229,0.122719786542585,0.102085034748312,0.114397656930538,0.0756001857523487
0.0343675417661098,0.123208243399779,0.102579204551205,0.114888426170515,0.0762020173771485
0.0346062052505967,0.123696564234457,0.10307323833158,0.115869556582919,0.0767032467486538
0.0348448687350835,0.12516071060339,0.104554387515092,0.116359917755346,0.0772043536998941
0.0350835322195704,0.125648487348002,0.105047877205401,0.116850142905256,0.0775550741567556
0.0353221957040573,0.126136128070096,0.105541230873194,0.118319866197371,0.0780558410517043
0.0355608591885442,0.127598098078764,0.10603444851847,0.118809547257215,0.0784565225789216
0.035799522673031,0.128085194710792,0.106527530141229,0.119299092294542,0.0789570310310888
0.0360381861575179,0.129058979907298,0.107020475741472,0.119788501309353,0.0794076600264101
0.0362768496420048,0.129545668471776,0.107513285319199,0.120277774301647,0.0798577721361683
0.0365155131264916,0.130518637533183,0.108005958874408,0.120766911271424,0.080407969613658
0.0367541766109785,0.131004918030111,0.108498496407101,0.121255912218685,0.0813573795751854
0.0369928400954654,0.131491062504523,0.108990897917278,0.121744777143429,0.081857221517021
0.0372315035799523,0.131977070956418,0.109483163404937,0.122233506045657,0.0824570944175815
0.0374701670644391,0.132948679792658,0.109975292870081,0.122722098925368,0.0828567149691691
0.037708830548926,0.133434280177003,0.110467286312707,0.123210555782562,0.0833561488434549
0.0379474940334129,0.133919744538832,0.110959143732817,0.124187061429401,0.0838056352496367
0.0381861575178998,0.134405072878144,0.11145086513041,0.124675110219045,0.0843049194991542
0.0384248210023866,0.134890265194939,0.111942450505487,0.125163022986173,0.0848540151942592
0.0386634844868735,0.137313778373617,0.1134162544731,0.125650799730784,0.0853030799306394
0.0389021479713604,0.137798154555312,0.113907295758111,0.127600410461546,0.0857518182129797
0.0391408114558473,0.138282394714491,0.114398201020604,0.129061292290081,0.0864992755440765
0.0393794749403341,0.1392504669653,0.114888970260581,0.13003453339652,0.0869977028517393
0.039618138424821,0.139734299056929,0.115870100672985,0.130520949915965,0.0875458599914795
0.0398568019093079,0.140701555172637,0.116360461845412,0.131007230412894,0.0880937450861866
0.0400954653937948,0.140702507330253,0.116850686995322,0.1319793833392,0.0885417896536921
0.0403341288782816,0.141185931354333,0.117340776122716,0.132465255768579,0.0891391461376951
0.0405727923627685,0.141669219355895,0.117830729227593,0.132950992175441,0.0896367437080064
0.0408114558472554,0.142152371334941,0.118320546309954,0.133922056921615,0.0902336513177045
0.0410501193317422,0.143118267225483,0.118810227369798,0.134407385260927,0.090830218871111
0.0412887828162291,0.14360101113698,0.119789181421936,0.134892577577722,0.0912775969282851
0.041527446300716,0.144083619025959,0.12027845441423,0.135377633872001,0.09177481363555
0.0417661097852029,0.144566090892422,0.121256592331268,0.135862554143763,0.0923710819394199
0.0420047732696897,0.145048426736368,0.121745457256012,0.136347338393008,0.092867727352115
0.0422434367541766,0.145530626557798,0.12223418615824,0.136831986619737,0.0934634923726734
0.0424821002386635,0.146012690356711,0.122722779037951,0.137800875005645,0.0940593934157485
0.0427207637231504,0.146494618133107,0.123211235895145,0.138285115164824,0.094506268189611
0.0429594272076372,0.146976409886987,0.123699556729823,0.138769219301486,0.0948536832993186
0.0431980906921241,0.14745806561835,0.124187741541984,0.139253187415632,0.0953498390309538
0.043436754176611,0.148420969013527,0.124675790331628,0.139737019507261,0.0959450463591941
0.0436754176610979,0.14890221667734,0.126138984542945,0.140220715576374,0.0965402128806794
0.0439140811455847,0.150345007511163,0.127601090574129,0.14070427562297,0.0970360149537714
0.0441527446300716,0.15130627863614,0.128088187206157,0.14311962745065,0.0975315721863334
0.0443914081145585,0.151786710164854,0.128575147815669,0.143602371362146,0.0979771683485397
0.0446300715990453,0.152267005671051,0.129061972402664,0.144084979251125,0.0984723311158036
0.0448687350835322,0.152747165154731,0.129548660967142,0.144567451117588,0.0989674666785641
0.0451073985680191,0.153227188615895,0.130035213509103,0.145049786961534,0.0995611233501149
0.045346062052506,0.154186827470672,0.131007910525477,0.145531986782964,0.100105485461641
0.0455847255369928,0.155145922235383,0.131494054999888,0.146014050581877,0.100699441382729
0.0458233890214797,0.156583408191058,0.132465935881162,0.146495978358274,0.101045550676277
0.0460620525059666,0.157541142730603,0.132951672288024,0.146977770112153,0.101540006126454
0.0463007159904535,0.1580198059666,0.133437272672369,0.147459425843516,0.10203452958789
0.0465393794749403,0.159454979539493,0.133922737034198,0.147940945552363,0.102430096668482
0.0467780429594272,0.159933098685424,0.13440806537351,0.149384688543803,0.103219897809004
0.0470167064439141,0.160888928909736,0.134893257690305,0.149865664162583,0.103615002413039
0.047255369928401,0.161366639988117,0.135378313984584,0.150346503758846,0.104207326063927
0.0474940334128878,0.161844215043982,0.135863234256346,0.150827207332593,0.104700910969998
0.0477326968973747,0.163276124076475,0.136348018505591,0.151307774883823,0.105194359853553
0.0479713603818616,0.163753155042273,0.13683266673232,0.151788206412537,0.10568767271459
0.0482100238663484,0.164706808906319,0.137317178936532,0.152748661402414,0.10627927544614
0.0484486873508353,0.165659918680299,0.137801555118228,0.153228684863578,0.106870606132657
0.0486873508353222,0.166136269533513,0.138769899414069,0.153708572302225,0.107216062518125
0.0489260143198091,0.166612484364212,0.139253867528215,0.154188323718355,0.107757976224352
0.0491646778042959,0.167564505958058,0.139737699619844,0.154667939111969,0.108201436833048
0.0494033412887828,0.168040312721207,0.140704955735553,0.155147418483066,0.108792209827246
0.0496420047732697,0.168515983461838,0.141188379759632,0.155626761831647,0.10933393310195
0.0498806682577566,0.169466916875552,0.141671667761195,0.15610596915771,0.109875425138376
0.0501193317422434,0.169942179548634,0.14263783569677,0.156585040461258,0.110367541001267
0.0503579952267303,0.170417306199199,0.143120715630783,0.157542775000803,0.11090851615213
0.0505966587112172,0.17136715143278,0.143603459542279,0.158978356641245,0.111547427514961
0.0508353221957041,0.171841870015795,0.144086067431258,0.159934730955623,0.112038985685534
0.0510739856801909,0.172316452576294,0.145050875141667,0.160412714079038,0.112579362337324
0.0513126491646778,0.172790899114276,0.145533074963097,0.160890561179935,0.11302143551635
0.0515513126491647,0.173265209629741,0.14601513876201,0.161845847314181,0.113512680835135
0.0517899761336515,0.17373938412269,0.146497066538406,0.163277756346675,0.113954468366876
0.0520286396181384,0.174687325041038,0.146978858292286,0.163754787312473,0.114494341735354
0.0522673031026253,0.175161091466437,0.147460514023649,0.164708441176519,0.11493559877928
0.0525059665871122,0.176108216249685,0.147942033732496,0.165185064074767,0.115573476370985
0.052744630071599,0.184127695762246,0.148423417418826,0.165661550950498,0.116161977789155
0.0529832935560859,0.185540289597379,0.148904665082639,0.166137901803713,0.116652311757079
0.0532219570405728,0.186010927504895,0.149385776723936,0.166614116634411,0.117191545819729
0.0534606205250597,0.186013239887678,0.149866752342716,0.167090195442593,0.117680927630036
0.0536992840095465,0.186483741772678,0.150347591938979,0.167566138228258,0.118170785519152
0.0539379474940334,0.187424337475128,0.150828295512726,0.168041944991406,0.118709625116503
0.0541766109785203,0.188364389087512,0.151308863063956,0.168517615732038,0.119297364808581
0.0544152744630072,0.189303896609829,0.15178929459267,0.168993150450153,0.119737588081381
0.054653937947494,0.189773446337213,0.152269590098867,0.169468549145751,0.120423073553904
0.0548926014319809,0.19024286004208,0.153229773043711,0.169943811818833,0.120912224125933
0.0551312649164678,0.19071213772443,0.153709660482358,0.170418938469398,0.12145061484898
0.0553699284009547,0.191650285021581,0.154189411898488,0.170893929097447,0.121890715701514
0.0556085918854415,0.193056349775917,0.155148506663199,0.172318084846493,0.122330816554049
0.0558472553699284,0.193524811323167,0.156107057337843,0.172792531384475,0.122819382229257
0.0560859188544153,0.193993136847901,0.157065063922421,0.173266841899941,0.12325930625252
0.0563245823389021,0.194461326350119,0.157543863180936,0.174215054863322,0.123601253257059
0.056563245823389,0.19492937982982,0.158022526416933,0.174688957311237,0.12408951968273
0.0568019093078759,0.195397297287004,0.158501053630414,0.175162723736636,0.124626305340081
0.0570405727923628,0.195865078721671,0.158979444821378,0.175636354139519,0.125212004694409
0.0572792362768496,0.196332724133822,0.159457699989826,0.176109848519885,0.125748667931495
0.0575178997613365,0.196800233523457,0.159935819135756,0.176583206877734,0.126236553494119
0.0577565632458234,0.197267606890574,0.160413802259171,0.177056429213066,0.126724030989194
0.0579952267303103,0.19820194555726,0.16136936043845,0.177529515525882,0.127162744412059
0.0582338902147971,0.198668910856828,0.162801677538493,0.17894795832923,0.127795915624689
0.058472553699284,0.199602433388413,0.163278844526808,0.179420500551979,0.128380431583123
0.0587112171837709,0.200068990620431,0.163755875492606,0.179892906752212,0.129111566212224
0.0589498806682578,0.200535411829933,0.164232770435887,0.180365176929928,0.129744179732536
0.0591885441527446,0.201001697016917,0.164709529356652,0.180837311085128,0.130182090622553
0.0594272076372315,0.201467846181385,0.1651861522549,0.181309309217811,0.130620028717074
0.0596658711217184,0.201933859323337,0.166138989983846,0.181781171327977,0.131057558744044
0.0599045346062052,0.202399736442772,0.167091283622726,0.182252897415627,0.131592127234374
0.0601431980906921,0.20286547753969,0.167567226408391,0.18272448748076,0.132029575647834
0.060381861575179,0.203331082614092,0.168043033171539,0.183195941523376,0.132661373033046
0.0606205250596659,0.203796551665977,0.168518703912171,0.183667259543476,0.133147177451167
0.0608591885441527,0.204261884695345,0.168994238630286,0.184609487516125,0.13363260100624
0.0610978520286396,0.204727081702197,0.169469637325884,0.185080397468675,0.134214995013415
0.0613365155131265,0.205192142686532,0.169944899998966,0.185551171398709,0.134797429827344
0.0615751789976134,0.20565706764835,0.170420026649531,0.186021809306225,0.135234170923718
0.0618138424821002,0.206121856587652,0.17089501727758,0.186492311191225,0.135670912020092
0.0620525059665871,0.206586509504437,0.171844590466127,0.186962677053709,0.136058548987965
0.062291169451074,0.207051026398706,0.173267794057557,0.187432906893676,0.136543061192178
0.0625298329355609,0.207515407270458,0.175163539871736,0.187903000711126,0.136979108573717
0.0627684964200477,0.207979652119693,0.175637170274619,0.188372958506059,0.137415074341746
0.0630071599045346,0.208443760946412,0.176110664654984,0.188842780278476,0.138044913002719
0.0632458233890215,0.208907733750614,0.176584023012833,0.191658446372579,0.138577264326027
0.0634844868735084,0.2093715705323,0.177057245348166,0.192596049579663,0.139012808424255
0.0637231503579952,0.209835271291469,0.177530331660982,0.193064647149431,0.13964151809834
0.0639618138424821,0.210762264742256,0.178003281951281,0.194001434221415,0.140077007787561
0.064200477326969,0.211225557433875,0.178476096219064,0.194469623723633,0.14060911427034
0.0644391408114559,0.212151734749564,0.179893722887312,0.195405594660518,0.141092293453889
0.0646778042959427,0.212614619373633,0.180838127220228,0.195873376095185,0.141768474986275
0.0649164677804296,0.213077367975185,0.18131012535291,0.196808530896971,0.142251599760818
0.0651551312649165,0.21400245711074,0.182253713550726,0.197275904264088,0.142831409340177
0.0653937947494033,0.214464797644743,0.182725303615859,0.197743141608689,0.143265919667278
0.0656324582338902,0.214927002156229,0.183196757658476,0.198210242930774,0.143844709077762
0.0658711217183771,0.215389070645198,0.183668075678576,0.198677208230342,0.144278906553075
0.066109785202864,0.215851003111651,0.184139257676159,0.199144037507393,0.144857763974817
0.0663484486873508,0.216312799555587,0.184610303651225,0.199610730761927,0.145340045409757
0.0665871121718377,0.216774459977007,0.185551987533808,0.200077287993945,0.145725873278159
0.0668257756563246,0.218158489083649,0.186022625441325,0.200543709203447,0.146303887360298
0.0670644391408114,0.220921786508852,0.186493127326325,0.201009994390431,0.146737554347797
0.0673031026252983,0.223681275303589,0.186963493188809,0.2014761435549,0.147267280436534
0.0675417661097852,0.224600107403379,0.188843460391059,0.201942156696851,0.14784461440609
0.0677804295942721,0.225059319419499,0.18931314614096,0.202408033816286,0.148325658036129
0.0680190930787589,0.225518395413103,0.19025210957321,0.202873774913204,0.148758672115547
0.0682577565632458,0.22597733538419,0.190721387255561,0.203339379987606,0.149239824563599
0.0684964200477327,0.226436139332761,0.191659534552712,0.203804849039491,0.149672348961958
0.0687350835322196,0.227811599020856,0.192128404167512,0.204270182068859,0.150249342875222
0.0689737470167064,0.228727982715347,0.192597137759796,0.204735379075711,0.15077817121535
0.0692124105011933,0.229185970528817,0.193534196876814,0.205665365021864,0.151210709215961
0.0694510739856802,0.229643822319772,0.194470711903766,0.206130153961166,0.151643247216571
0.0696897374701671,0.229645046522421,0.194938765383467,0.20705932377222,0.152171735500408
0.0699284009546539,0.230102762290859,0.195406682840651,0.208451922297409,0.152651922188591
0.0701670644391408,0.230560342036779,0.195874464275318,0.208915895101612,0.153083997712645
0.0704057279236277,0.231475093461071,0.196342109687469,0.209379731883297,0.153659713014254
0.0706443914081146,0.231932265139442,0.196809619077104,0.209843432642466,0.154139478032636
0.0708830548926014,0.232389300795296,0.197276992444221,0.210306997379118,0.154667218192631
0.0711217183770883,0.232846200428634,0.197744229788822,0.210770426093254,0.155146507132205
0.0713603818615752,0.233302964039455,0.198211331110907,0.211233718784873,0.155673390350345
0.0715990453460621,0.23375959162776,0.198678296410475,0.211696875453975,0.156104486512279
0.0718377088305489,0.234672438736819,0.199145125687526,0.212159896100561,0.156535514662955
0.0720763723150358,0.235128658257573,0.201010674503015,0.213548141905218,0.157014463546238
0.0723150357995227,0.235584741755811,0.201476823667483,0.214010618461738,0.157541129128351
0.0725536992840096,0.236496500684737,0.202874455025787,0.21447295899574,0.157971926040749
0.0727923627684964,0.236952176115425,0.203340060100189,0.214935163507226,0.158498496407101
0.0730310262529833,0.237407715523597,0.203805529152074,0.215859164462648,0.159072511427252
0.0732696897374702,0.237863118909252,0.204270862181442,0.216782621328004,0.15950273704508
0.073508353221957,0.23831838627239,0.204736059188294,0.217244145726907,0.159932881049397
0.0737470167064439,0.24013795947726,0.205666045134447,0.217705534103293,0.160410864172812
0.0739856801909308,0.240592546727815,0.206130834073749,0.218166786457163,0.160793169058033
0.0742243436754177,0.241046997955854,0.206595486990534,0.220010027579925,0.161318828073524
0.0744630071599045,0.241501313161375,0.207060003884803,0.220470599821212,0.16189214937884
0.0747016706443914,0.242409535504869,0.207524384756555,0.220931036039982,0.162465062616605
0.0749403341288783,0.242863442642841,0.20798862960579,0.221391336236235,0.16299009592852
0.0751789976133652,0.243317213758297,0.208452738432509,0.221851500409972,0.163515020422421
0.075417661097852,0.243770848851235,0.209380548018397,0.222311528561192,0.16394436189389
0.0756563245823389,0.244224347921658,0.209844248777566,0.222771420689895,0.164516499803311
0.0758949880668258,0.244677710969563,0.210307813514218,0.223231176796082,0.164897607690387
0.0761336515513126,0.245130937994952,0.210771242228354,0.223690796879752,0.165374176179628
0.0763723150357995,0.245584028997824,0.211234534919973,0.224150280940906,0.165945579567459
0.0766109785202864,0.24603698397818,0.211697691589075,0.225986720937837,0.166421495148621
0.0768496420047733,0.246489802936019,0.212160712235661,0.226445524886408,0.166850020484991
0.0770883054892601,0.246942485871341,0.213086345461282,0.227362724715999,0.167373231095183
0.077326968973747,0.248299582519692,0.213548958040318,0.227821120597019,0.167706132602366
0.0775656324582339,0.248751721364948,0.215859572530198,0.228279380455523,0.168181871354256
0.0778042959427208,0.250107321765616,0.216321368974135,0.22873750429151,0.168657501288133
0.0780429594272076,0.250558916520805,0.216783029395554,0.229653343895935,0.169180603080312
0.0782816229116945,0.251461697963634,0.217244553794457,0.230111059664373,0.169703242395933
