"year","coauthor_codes"
1976,"55pOyCkAAAAJ,1somGYUAAAAJ"
1976,"e4JfTgsAAAAJ,1z3mv7EAAAAJ"
1976,"2LQimEIAAAAJ,vBvszjkAAAAJ"
1976,"b2f-PjYAAAAJ,ID4wZFwAAAAJ"
1976,"gMQWxE0AAAAJ,bCTAqq4AAAAJ"
1976,"gMQWxE0AAAAJ,bCTAqq4AAAAJ"
1976,"vUDs6oEAAAAJ,FfqHjHoAAAAJ"
1976,"b2f-PjYAAAAJ,ID4wZFwAAAAJ"
1976,"EFEC_toAAAAJ,KIv0fKQAAAAJ"
1976,"EFEC_toAAAAJ,KIv0fKQAAAAJ"
1976,"LPTkkxUAAAAJ,hgOSI1EAAAAJ"
1976,"7P3t1woAAAAJ,UF1_VRcAAAAJ"
1976,"7P3t1woAAAAJ,UF1_VRcAAAAJ"
1976,"2LQimEIAAAAJ,vBvszjkAAAAJ"
1976,"2LQimEIAAAAJ,vBvszjkAAAAJ"
1976,"vUDs6oEAAAAJ,FfqHjHoAAAAJ"
1976,"4tJhnt8AAAAJ,ZJxvr5kAAAAJ"
