"FacultyI","FacultyJ","XDIndicator"
"1z3mv7EAAAAJ","e4JfTgsAAAAJ",0
"1z3mv7EAAAAJ","e4JfTgsAAAAJ",0
"2LQimEIAAAAJ","vBvszjkAAAAJ",0
"2LQimEIAAAAJ","vBvszjkAAAAJ",0
"4OOz4DcAAAAJ","MK2UiHcAAAAJ",0
"628Jn7UAAAAJ","Y0E0lsgAAAAJ",1
"e4JfTgsAAAAJ","1z3mv7EAAAAJ",0
"E5y_8wIAAAAJ","jNUs6LsAAAAJ",0
"E5y_8wIAAAAJ","jNUs6LsAAAAJ",0
"e9OxXgwAAAAJ","uFJi3IUAAAAJ",1
"EFEC_toAAAAJ","KIv0fKQAAAAJ",2
"jNUs6LsAAAAJ","E5y_8wIAAAAJ",0
"KIv0fKQAAAAJ","EFEC_toAAAAJ",2
"KIv0fKQAAAAJ","EFEC_toAAAAJ",2
"lc0ARagAAAAJ","rNTIQXYAAAAJ",1
"lc0ARagAAAAJ","rNTIQXYAAAAJ",1
"rNTIQXYAAAAJ","lc0ARagAAAAJ",1
"rNTIQXYAAAAJ","lc0ARagAAAAJ",1
"U-vDOsIAAAAJ","yi6DR64AAAAJ",1
"UF1_VRcAAAAJ","7P3t1woAAAAJ",0
"UF1_VRcAAAAJ","7P3t1woAAAAJ",0
"vBvszjkAAAAJ","2LQimEIAAAAJ",0
"vBvszjkAAAAJ","2LQimEIAAAAJ",0
"yi6DR64AAAAJ","U-vDOsIAAAAJ",1
