"year","coauthor_codes"
1997,"0,0,2,0,-0ppt6oAAAAJ"
1997,"0,-31-oa0AAAAJ,0"
1997,"0,-31-oa0AAAAJ"
1997,"0,-5ZxgGsAAAAJ,0,0"
1997,"-5ZxgGsAAAAJ,0"
1997,"0,0,0,-5ZxgGsAAAAJ"
1997,"0,-5ZxgGsAAAAJ,0,0"
1997,"-5ZxgGsAAAAJ,0"
1997,"-6cOYcYAAAAJ"
1997,"-6cOYcYAAAAJ"
1997,"VizsSmEAAAAJ,-6cOYcYAAAAJ"
1997,"VizsSmEAAAAJ,-6cOYcYAAAAJ"
1997,"VizsSmEAAAAJ,-6cOYcYAAAAJ"
1997,"-aQaHIoAAAAJ,0"
1997,"-aQaHIoAAAAJ"
1997,"0,-aQaHIoAAAAJ,0"
1997,"-cL-RwUAAAAJ,0,0,0,0,0,0,0"
1997,"0,0,-Dg42W8AAAAJ"
1997,"1,-EXWOU0AAAAJ,1"
1997,"1,-GT5PAkAAAAJ"
1997,"1,-GT5PAkAAAAJ"
1997,"1,-GT5PAkAAAAJ"
1997,"-GT5PAkAAAAJ"
1997,"-GT5PAkAAAAJ,1"
1997,"1,-GT5PAkAAAAJ"
1997,"-GT5PAkAAAAJ,1"
1997,"-GT5PAkAAAAJ"
1997,"-GT5PAkAAAAJ,1,1"
1997,"0,2,2,-had2Q8AAAAJ,0,0,C1c54H4AAAAJ"
1997,"-had2Q8AAAAJ,0"
1997,"-had2Q8AAAAJ,0,0,0,0,0"
1997,"0,-had2Q8AAAAJ,0,0,0"
1997,"0,0,-had2Q8AAAAJ,0,0,2,0"
1997,"-had2Q8AAAAJ,0"
1997,"-had2Q8AAAAJ,0,0"
1997,"-had2Q8AAAAJ,0,0"
1997,"gQ0QCfAAAAAJ,-HwCwkAAAAAJ,0"
1997,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-HwCwkAAAAAJ,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0"
1997,"-HwCwkAAAAAJ,0"
1997,"2,0,-HwCwkAAAAAJ"
1997,"0,-HwCwkAAAAAJ"
1997,"0,2,2,0,0,2,sXpY0CUAAAAJ,-HwCwkAAAAAJ,0,0,0"
1997,"2,2,1,-Jbd9DsAAAAJ"
1997,"1,2,-Jbd9DsAAAAJ"
1997,"2,-Jbd9DsAAAAJ"
1997,"2,-Jbd9DsAAAAJ"
1997,"2,-Jbd9DsAAAAJ"
1997,"2,-Jbd9DsAAAAJ"
1997,"2,-Jbd9DsAAAAJ,1"
1997,"2,-Jbd9DsAAAAJ"
1997,"2,-Jbd9DsAAAAJ"
1997,"1,-Jbd9DsAAAAJ"
1997,"-LyegNoAAAAJ,2"
1997,"-m5wrTkAAAAJ,1"
1997,"-m5wrTkAAAAJ,1,1"
1997,"-m5wrTkAAAAJ,1"
1997,"1,-m5wrTkAAAAJ,1"
1997,"-m5wrTkAAAAJ,1,1,1"
1997,"2,-m5wrTkAAAAJ,1"
1997,"-m5wrTkAAAAJ,1"
1997,"1,-m5wrTkAAAAJ"
1997,"1,1,-m5wrTkAAAAJ,1"
1997,"2,-m5wrTkAAAAJ,1"
1997,"-m5wrTkAAAAJ,1,1"
1997,"1,-m5wrTkAAAAJ"
1997,"-m5wrTkAAAAJ,1,1,1"
1997,"-m5wrTkAAAAJ,1,1"
1997,"-m5wrTkAAAAJ,1,1,1"
1997,"-m5wrTkAAAAJ,1"
1997,"-m5wrTkAAAAJ,1,1,2,1"
1997,"2,2,-o3I0zUAAAAJ"
1997,"2,2,-o3I0zUAAAAJ"
1997,"1,1,-PWcE1YAAAAJ,1"
1997,"1,1,1,-PWcE1YAAAAJ"
1997,"-PWcE1YAAAAJ"
1997,"1,1,-PWcE1YAAAAJ"
1997,"0,-PWYRzIAAAAJ"
1997,"0,0,-PWYRzIAAAAJ"
1997,"-QZrYjsAAAAJ,0"
1997,"0,-S8_yskAAAAJ"
1997,"1,-spRnaQAAAAJ,1"
1997,"0,-teHhxwAAAAJ,0"
1997,"0,0,-teHhxwAAAAJ,2"
1997,"-teHhxwAAAAJ"
1997,"0,0,0,0,2,0,0,0,-teHhxwAAAAJ,0,0,0,0"
1997,"2,0,0,2,-UyfaYEAAAAJ"
1997,"0,0,-UyfaYEAAAAJ"
1997,"0,0,0,-UyfaYEAAAAJ"
1997,"0,-UyfaYEAAAAJ"
1997,"0,0,0,-UyfaYEAAAAJ"
1997,"2,0,0,-UyfaYEAAAAJ,0"
1997,"2,0,0,0,2,-UyfaYEAAAAJ"
1997,"0,-UyfaYEAAAAJ"
1997,"-UyfaYEAAAAJ"
1997,"0,0,0,0,0,0,-UyfaYEAAAAJ,0"
1997,"0,0,0,-UyfaYEAAAAJ"
1997,"0,0,2,-UyfaYEAAAAJ"
1997,"0,2,0,0,-UyfaYEAAAAJ"
1997,"-UyfaYEAAAAJ"
1997,"2,-UyfaYEAAAAJ"
1997,"0,0,0,-UyfaYEAAAAJ"
1997,"0,0,-UyfaYEAAAAJ"
1997,"0,0,-UyfaYEAAAAJ"
1997,"0,-UyfaYEAAAAJ"
1997,"-UyfaYEAAAAJ"
1997,"0,0,0,-vrMfNMAAAAJ,2"
1997,"-vrMfNMAAAAJ"
1997,"Wov5tYoAAAAJ,-XpZ4fgAAAAJ,1"
1997,"-XpZ4fgAAAAJ"
1997,"1,2,1,1,-yrzguMAAAAJ"
1997,"1,1,-yrzguMAAAAJ"
1997,"1,1,-yrzguMAAAAJ"
1997,"1,1,-yrzguMAAAAJ"
1997,"-yrzguMAAAAJ,1"
1997,"-YvgZDEAAAAJ,1"
1997,"-YvgZDEAAAAJ,1,1"
1997,"-YvgZDEAAAAJ,1,1,1,1,1"
1997,"-YvgZDEAAAAJ,1,1"
1997,"-YvgZDEAAAAJ,1,1"
1997,"-YvgZDEAAAAJ,1"
1997,"-YvgZDEAAAAJ,1,1,1"
1997,"-_yz0eUAAAAJ"
1997,"0-hcsnoAAAAJ"
1997,"0,0-hcsnoAAAAJ,0"
1997,"2,1,1,1,1,1,PogsVkYAAAAJ,008lr2cAAAAJ,2"
1997,"1,UA3tyKwAAAAJ,PogsVkYAAAAJ,008lr2cAAAAJ"
1997,"2,0,00H10pgAAAAJ"
1997,"0,2,0,0,00H10pgAAAAJ"
1997,"2,0,00H10pgAAAAJ"
1997,"00M1AqQAAAAJ"
1997,"0,0,0,01EOkNEAAAAJ,2,0"
1997,"0,01EOkNEAAAAJ"
1997,"0,0,0,0,01EOkNEAAAAJ"
1997,"0,0,01EOkNEAAAAJ,0"
1997,"0,0,0,0,0,0,0,01EOkNEAAAAJ"
1997,"01EOkNEAAAAJ"
1997,"02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,2,1,02nHF0gAAAAJ"
1997,"02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,02nHF0gAAAAJ"
1997,"02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,2,1,02nHF0gAAAAJ"
1997,"67aYFTQAAAAJ,1,1,02nHF0gAAAAJ"
1997,"02_kT4YAAAAJ"
1997,"02_kT4YAAAAJ,1"
1997,"03uVItYAAAAJ,0"
1997,"0,03uVItYAAAAJ,0,0,0,0,0"
1997,"03uVItYAAAAJ,0"
1997,"0,04pdXhgAAAAJ"
1997,"2,0,04pdXhgAAAAJ"
1997,"0,04pdXhgAAAAJ"
