"year","Source","Target","s_dept","t_dept"
1993,30,2660,"BIO","BIO"
1993,30,2660,"BIO","BIO"
1993,34,2363,"CS","CS"
1993,34,2363,"CS","CS"
1993,57,656,"BIO","BIO"
1993,66,2356,"CS","CS"
1993,66,2356,"CS","CS"
1993,66,3122,"CS","CS"
1993,74,2153,"BIO","BIO"
1993,83,1111,"BIO","CS"
1993,100,2482,"BIO","BIO"
1993,100,2482,"BIO","BIO"
1993,128,1694,"CS","CS"
1993,128,1694,"CS","CS"
1993,128,1694,"CS","CS"
1993,143,3731,"CS","CS"
1993,143,3731,"CS","CS"
1993,190,2482,"BIO","BIO"
1993,190,3426,"BIO","BIO"
1993,2482,3426,"BIO","BIO"
1993,203,388,"BIO","BIO"
1993,216,1549,"BIO","BIO"
1993,219,3974,"CS","CS"
1993,231,2656,"CS","CS"
1993,231,2656,"CS","CS"
1993,236,913,"CS","CS"
1993,237,3422,"CS","CS"
1993,237,3422,"CS","CS"
1993,237,3422,"CS","CS"
1993,239,3255,"BIO","BIO"
1993,245,2422,"CS","CS"
1993,256,4021,"CS","CS"
1993,256,4021,"CS","CS"
1993,256,4021,"CS","CS"
1993,256,4021,"CS","CS"
1993,269,3519,"CS","CS"
1993,269,3519,"CS","CS"
1993,271,2908,"CS","CS"
1993,273,1589,"CS","CS"
1993,273,1589,"CS","CS"
1993,274,513,"CS","CS"
1993,287,3658,"BIO","BIO"
1993,289,2921,"CS","CS"
1993,302,2434,"CS","CS"
1993,302,2434,"CS","CS"
1993,347,757,"BIO","BIO"
1993,347,757,"BIO","BIO"
1993,348,2502,"CS","CS"
1993,353,1083,"CS","CS"
1993,353,1083,"CS","CS"
1993,353,1083,"CS","CS"
1993,354,1888,"CS","CS"
1993,354,1888,"CS","CS"
1993,354,1888,"CS","CS"
1993,354,1888,"CS","CS"
1993,384,3302,"BIO","BIO"
1993,387,2584,"BIO","BIO"
1993,392,2087,"CS","CS"
1993,399,891,"CS","CS"
1993,399,891,"CS","CS"
1993,401,3786,"CS","CS"
1993,401,3786,"CS","CS"
1993,401,3786,"CS","CS"
1993,401,3786,"CS","CS"
1993,408,686,"CS","CS"
1993,411,2471,"BIO","BIO"
1993,419,2527,"BIO","BIO"
1993,419,2527,"BIO","BIO"
1993,1661,2961,"CS","CS"
1993,463,2961,"CS","CS"
1993,463,1661,"CS","CS"
1993,470,2646,"CS","CS"
1993,891,3530,"CS","CS"
1993,475,891,"CS","CS"
1993,891,899,"CS","CS"
1993,891,1156,"CS","CS"
1993,475,3530,"CS","CS"
