"Id","google_id","XDIndicator"
662,"9hPnkXsAAAAJ","CS"
663,"9hvCdiQAAAAJ","CS"
664,"9INT9oQAAAAJ","BIO"
665,"9j6RBYQAAAAJ","CS"
666,"9jmmp5sAAAAJ","CS"
667,"9K0aWCYAAAAJ","BIO"
668,"9KAjEhUAAAAJ","BIO"
669,"9kgD3pQAAAAJ","BIO"
670,"9Kk7PNQAAAAJ","CS"
671,"9lLUAyIAAAAJ","BIO"
672,"9m3beGEAAAAJ","CS"
673,"9mIBxkMAAAAJ","CS"
674,"9MSpWOUAAAAJ","CS"
675,"9NkngDMAAAAJ","CS"
676,"9OdHL5wAAAAJ","CS"
677,"9OItN4cAAAAJ","CS"
678,"9Oo_rDAAAAAJ","BIO"
679,"9OukeycAAAAJ","CS"
680,"9oz-dvgAAAAJ","CS"
681,"9Po78a8AAAAJ","BIO"
682,"9qA78uUAAAAJ","CS"
683,"9qSwlokAAAAJ","BIO"
684,"9RgqL8gAAAAJ","CS"
685,"9RlvgLEAAAAJ","CS"
686,"9s9o-JcAAAAJ","CS"
687,"9SJZTNoAAAAJ","BIO"
688,"9t0C7nkAAAAJ","BIO"
689,"9t4BTaAAAAAJ","BIO"
690,"9UERvVEAAAAJ","CS"
691,"9UtdkBgAAAAJ","BIO"
692,"9v8XpowAAAAJ","BIO"
693,"9VDFIQoAAAAJ","CS"
694,"9WDXyy4AAAAJ","CS"
695,"9WfDSNwAAAAJ","CS"
696,"9XFx3VMAAAAJ","CS"
697,"9xnCrRgAAAAJ","BIO"
698,"9Xv52PkAAAAJ","BIO"
699,"9Y2cn3EAAAAJ","CS"
700,"9Yd716IAAAAJ","CS"
701,"9yFBqIgAAAAJ","CS"
702,"9yLaBrYAAAAJ","BIO"
703,"9Yuk3WgAAAAJ","CS"
704,"9Z1pfWMAAAAJ","CS"
705,"9ZGqm5QAAAAJ","CS"
706,"9ZM8OlMAAAAJ","CS"
707,"A-4JUL4AAAAJ","CS"
708,"a-qMWpwAAAAJ","CS"
709,"A0FvCDMAAAAJ","BIO"
710,"A0hv6xwAAAAJ","CS"
711,"A0XsdIMAAAAJ","BIO"
712,"a1ngrCIAAAAJ","CS"
713,"A1NhsZgAAAAJ","BIO"
714,"a1VRT-wAAAAJ","CS"
715,"A2fiOI0AAAAJ","CS"
716,"A2t0N8AAAAAJ","BIO"
717,"A2yKsOQAAAAJ","BIO"
718,"A45mhtsAAAAJ","CS"
719,"a4jsUp4AAAAJ","BIO"
720,"A4ZY-yQAAAAJ","BIO"
721,"a59MTe0AAAAJ","BIO"
722,"a5eHXXsAAAAJ","BIO"
723,"A5RCBfEAAAAJ","BIO"
724,"A5XWspQAAAAJ","BIO"
725,"a6u7NTgAAAAJ","CS"
726,"A7fZNg0AAAAJ","CS"
727,"A7Kis4kAAAAJ","BIO"
728,"a7LHl00AAAAJ","BIO"
729,"a7np7i8AAAAJ","BIO"
730,"a7VNhCIAAAAJ","CS"
731,"a8jIPIkAAAAJ","CS"
732,"a8yWoi0AAAAJ","BIO"
733,"a8ZyGisAAAAJ","CS"
734,"a959F6AAAAAJ","CS"
735,"A9tBw58AAAAJ","CS"
736,"a9Vm1x8AAAAJ","BIO"
737,"AANigvoAAAAJ","BIO"
738,"AAVrqVkAAAAJ","CS"
739,"aB55FWAAAAAJ","BIO"
740,"ABV6wJ4AAAAJ","BIO"
741,"acfjWDAAAAAJ","CS"
742,"aCS1fQoAAAAJ","BIO"
743,"AcYJb5AAAAAJ","BIO"
744,"Ad-hkLEAAAAJ","CS"
745,"AdAd4QIAAAAJ","CS"
746,"adm2PjUAAAAJ","BIO"
747,"AeEgcugAAAAJ","CS"
748,"aePv9fsAAAAJ","BIO"
749,"AfQipWcAAAAJ","BIO"
750,"AGNttDIAAAAJ","BIO"
751,"AH5j40kAAAAJ","CS"
752,"ahCv50cAAAAJ","CS"
753,"AHh8JssAAAAJ","CS"
754,"AIFdovkAAAAJ","BIO"
755,"aiFvpucAAAAJ","CS"
756,"aIJ6OrUAAAAJ","BIO"
757,"aiMWCUwAAAAJ","BIO"
758,"aJOeGRoAAAAJ","CS"
759,"aKA_hvwAAAAJ","BIO"
760,"aKC3SF8AAAAJ","BIO"
761,"aKkIMogAAAAJ","CS"
762,"aL6XtIUAAAAJ","BIO"
763,"Al8dyb4AAAAJ","CS"
764,"Alc-aWoAAAAJ","CS"
765,"ALGiEhQAAAAJ","CS"
766,"aLNjph8AAAAJ","BIO"
767,"aLOSzWwAAAAJ","CS"
768,"AlsMV98AAAAJ","CS"
769,"AlypgX0AAAAJ","BIO"
770,"AmaB9c4AAAAJ","CS"
771,"AMeXAmQAAAAJ","CS"
772,"AMGqrI0AAAAJ","CS"
773,"aN-wgXYAAAAJ","BIO"
774,"AN-_Gn8AAAAJ","BIO"
775,"aNFzP50AAAAJ","BIO"
776,"Anq5D3YAAAAJ","BIO"
777,"aNRlTa8AAAAJ","CS"
778,"AOE8PAIAAAAJ","BIO"
779,"AopgnHAAAAAJ","CS"
780,"aOy7jnQAAAAJ","CS"
781,"aoZCW38AAAAJ","CS"
782,"aP4IPIEAAAAJ","CS"
783,"Ap4rtrMAAAAJ","BIO"
784,"APgaFK0AAAAJ","CS"
785,"AppFY_IAAAAJ","BIO"
786,"AQ6AppgAAAAJ","CS"
787,"AQA5QtAAAAAJ","CS"
788,"aQCRuYQAAAAJ","CS"
789,"aqV5nJ8AAAAJ","BIO"
790,"ArqLh94AAAAJ","BIO"
791,"ArV74ZMAAAAJ","CS"
792,"ARW3LKEAAAAJ","CS"
793,"As5Q6HEAAAAJ","BIO"
794,"asnQluQAAAAJ","BIO"
795,"AsyAUTIAAAAJ","CS"
796,"AtApi_QAAAAJ","CS"
797,"aTlELE8AAAAJ","BIO"
798,"ATOfqHEAAAAJ","CS"
799,"aucB85kAAAAJ","CS"
800,"aupjtosAAAAJ","BIO"
801,"AUQPlgcAAAAJ","BIO"
802,"aVg7BRwAAAAJ","CS"
803,"avI1kmwAAAAJ","BIO"
804,"aVorcfUAAAAJ","BIO"
805,"avq8-1QAAAAJ","CS"
806,"Avus2kcAAAAJ","CS"
807,"aWQabOQAAAAJ","CS"
808,"AWU0_rQAAAAJ","CS"
809,"aWZ0YN4AAAAJ","CS"
810,"AxeeT2wAAAAJ","BIO"
811,"AxO6eKcAAAAJ","BIO"
812,"axOnEnQAAAAJ","CS"
813,"aydzTogAAAAJ","CS"
814,"aYoIn9UAAAAJ","BIO"
815,"AYpm7KcAAAAJ","CS"
816,"AYT3-TcAAAAJ","BIO"
817,"AzdflHYAAAAJ","BIO"
818,"AzHmOtcAAAAJ","CS"
819,"aZMY6_UAAAAJ","CS"
820,"azVcOOgAAAAJ","BIO"
821,"aZxSckcAAAAJ","BIO"
822,"a_50FBsAAAAJ","CS"
823,"a_dbdxAAAAAJ","CS"
824,"A_Fh1vgAAAAJ","BIO"
825,"a_jZfPwAAAAJ","BIO"
826,"A_j_baAAAAAJ","CS"
827,"a_RuArYAAAAJ","BIO"
828,"b-GJ3QIAAAAJ","CS"
829,"b-t2E4wAAAAJ","BIO"
830,"b053OdAAAAAJ","CS"
831,"b0k2tTgAAAAJ","CS"
832,"b1zZKS4AAAAJ","BIO"
833,"b20J4V4AAAAJ","BIO"
834,"b2f-PjYAAAAJ","CS"
835,"b2xYckIAAAAJ","BIO"
836,"B46xY4sAAAAJ","BIO"
837,"B4VkeloAAAAJ","BIO"
838,"B4xRvYkAAAAJ","BIO"
839,"B5NDW0EAAAAJ","BIO"
840,"b7djhCMAAAAJ","BIO"
841,"b7O2JAIAAAAJ","BIO"
842,"b8cNEHwAAAAJ","CS"
843,"b8foDKcAAAAJ","BIO"
844,"B8O_SVkAAAAJ","CS"
845,"b9gs2WYAAAAJ","CS"
846,"b9g_qDsAAAAJ","CS"
847,"bAa___kAAAAJ","CS"
848,"BaI7l8QAAAAJ","CS"
849,"bAipNH8AAAAJ","CS"
850,"Baxmj8AAAAAJ","BIO"
851,"bBf6Ff4AAAAJ","BIO"
852,"bbfF1OwAAAAJ","CS"
853,"BbzYzsgAAAAJ","CS"
854,"BbzZlWsAAAAJ","CS"
855,"bcCYp-0AAAAJ","BIO"
856,"bcDwcMQAAAAJ","BIO"
857,"bCMRPogAAAAJ","BIO"
858,"BCRISEEAAAAJ","CS"
859,"bCTAqq4AAAAJ","CS"
860,"BD8llAEAAAAJ","CS"
861,"bDrA1-8AAAAJ","CS"
862,"BdtB88oAAAAJ","BIO"
863,"bdUpOTQAAAAJ","CS"
864,"BDYIAe4AAAAJ","CS"
865,"be7puvAAAAAJ","BIO"
866,"Be8vu6sAAAAJ","BIO"
867,"beAeG20AAAAJ","CS"
868,"BEEuinQAAAAJ","CS"
869,"BEHcR-IAAAAJ","CS"
870,"bENqhCkAAAAJ","BIO"
871,"bf7u8fUAAAAJ","BIO"
872,"BFE6IQwAAAAJ","CS"
873,"BfF2lIkAAAAJ","BIO"
874,"BFNNvUYAAAAJ","BIO"
875,"bfoVtzwAAAAJ","BIO"
876,"bfTx0tAAAAAJ","BIO"
877,"bgAgsb0AAAAJ","BIO"
878,"BghVDhgAAAAJ","CS"
879,"BGRij7sAAAAJ","BIO"
880,"bh-uRFMAAAAJ","CS"
881,"BhIIVrQAAAAJ","BIO"
882,"bhO5bMAAAAAJ","CS"
883,"BhqtmXMAAAAJ","BIO"
884,"Bi8bhC0AAAAJ","CS"
885,"biuxbRsAAAAJ","CS"
886,"BIvoTCoAAAAJ","BIO"
887,"BJ1TE4AAAAAJ","BIO"
888,"Bj5YOnYAAAAJ","CS"
889,"BJAXIbQAAAAJ","CS"
890,"bkKzaV8AAAAJ","BIO"
891,"bkN-YUkAAAAJ","CS"
892,"bKQBZ_4AAAAJ","CS"
893,"BkrB4awAAAAJ","CS"
894,"bkvx_BkAAAAJ","BIO"
895,"BL7eMuQAAAAJ","BIO"
896,"Blc7qV0AAAAJ","BIO"
897,"blFs68UAAAAJ","CS"
898,"blg0nusAAAAJ","BIO"
899,"blwKAkUAAAAJ","XD"
900,"Bm2cRI4AAAAJ","BIO"
901,"Bm8_iaoAAAAJ","BIO"
902,"BMcwwBgAAAAJ","BIO"
903,"bmEAt9AAAAAJ","BIO"
904,"BMlr6vkAAAAJ","BIO"
905,"BMSO3yEAAAAJ","BIO"
906,"BMVESLIAAAAJ","CS"
907,"BMydCgcAAAAJ","CS"
908,"Bn0zSwQAAAAJ","CS"
909,"bNE_Cy4AAAAJ","BIO"
910,"BNgzPLQAAAAJ","BIO"
911,"Bnnj5ScAAAAJ","BIO"
912,"bnoxnFwAAAAJ","CS"
913,"BnxU9TEAAAAJ","CS"
914,"BO4a37QAAAAJ","BIO"
915,"BOSWyvUAAAAJ","CS"
916,"Bp6tvy0AAAAJ","CS"
917,"BPLNwNwAAAAJ","BIO"
918,"Bq50aCUAAAAJ","CS"
919,"bqkhX54AAAAJ","CS"
920,"bqlarqIAAAAJ","BIO"
921,"Br2CnUYAAAAJ","CS"
922,"br7IEH4AAAAJ","BIO"
923,"brdXz7oAAAAJ","BIO"
924,"bRjJOrMAAAAJ","CS"
925,"bRqMv80AAAAJ","BIO"
926,"BS0cWWoAAAAJ","BIO"
927,"bsFxGUIAAAAJ","CS"
928,"bsoRFLAAAAAJ","CS"
929,"bsROXv0AAAAJ","BIO"
930,"bsxzelIAAAAJ","BIO"
931,"bt2wk9EAAAAJ","CS"
932,"btdnr-gAAAAJ","BIO"
933,"BteJZfwAAAAJ","BIO"
934,"BtpxluIAAAAJ","CS"
935,"bU3P8twAAAAJ","BIO"
936,"BUJPA5QAAAAJ","CS"
937,"BuqiJJwAAAAJ","BIO"
938,"BvErxkIAAAAJ","BIO"
939,"BVXyodYAAAAJ","CS"
940,"BVYbQKkAAAAJ","BIO"
941,"bWL2gvUAAAAJ","BIO"
942,"bWTPrLEAAAAJ","CS"
943,"Bwtxxf8AAAAJ","CS"
944,"BXEDBDUAAAAJ","CS"
945,"bxi6JXYAAAAJ","CS"
946,"BXp6PIIAAAAJ","CS"
947,"BY4seCsAAAAJ","BIO"
948,"bY5WiJIAAAAJ","CS"
949,"BY9TLu8AAAAJ","BIO"
950,"bycRtxe_xEAC","BIO"
951,"bYI7VMwAAAAJ","CS"
952,"bykS5JAAAAAJ","BIO"
953,"BzlPljQAAAAJ","BIO"
954,"bzOPvCYAAAAJ","BIO"
955,"bzw5nP8AAAAJ","BIO"
956,"b_F9oVsAAAAJ","BIO"
957,"c-LG6-MAAAAJ","CS"
958,"C-Vx2wIAAAAJ","BIO"
959,"c0dqLZAAAAAJ","BIO"
960,"c0yPSEYAAAAJ","CS"
961,"C19mgCgAAAAJ","CS"
962,"C1c54H4AAAAJ","BIO"
963,"C1CQv3YAAAAJ","BIO"
964,"C1jREowAAAAJ","BIO"
965,"C1skWKgAAAAJ","CS"
966,"C1VwgssAAAAJ","CS"
967,"C2k6mYwAAAAJ","CS"
968,"c5HeXxsAAAAJ","CS"
969,"C6DtGmMAAAAJ","CS"
970,"C6Pd5zoAAAAJ","CS"
971,"C7htwEIAAAAJ","CS"
972,"C7T_UdYAAAAJ","BIO"
973,"c8mdOEgAAAAJ","BIO"
974,"cA28Zs0AAAAJ","CS"
975,"CaO1wNAAAAAJ","CS"
976,"cau1NIYAAAAJ","BIO"
977,"CaVJjX8AAAAJ","BIO"
978,"ca_O-WQAAAAJ","BIO"
979,"CB3K5kwAAAAJ","CS"
980,"CBjDcy8AAAAJ","BIO"
981,"cbQB0MMAAAAJ","CS"
982,"cbTB5-EAAAAJ","CS"
983,"cc4Qi_IAAAAJ","CS"
984,"CcbnBvgAAAAJ","CS"
985,"CCGI7x4AAAAJ","CS"
986,"CD6IAXYAAAAJ","BIO"
987,"cdckpV4AAAAJ","BIO"
988,"CdQUR_wAAAAJ","BIO"
989,"CE2he2MAAAAJ","BIO"
990,"CeieiIgAAAAJ","CS"
991,"cF2lHxgAAAAJ","CS"
992,"cF6i_goAAAAJ","CS"
993,"cFbbY_gAAAAJ","BIO"
994,"cfdcgXcAAAAJ","BIO"
995,"CfLHDYgAAAAJ","CS"
996,"CfnktjkAAAAJ","BIO"
997,"cfwxm0AAAAAJ","BIO"
998,"CG36zWQAAAAJ","CS"
999,"cgaU4UkAAAAJ","CS"
1000,"cgBKv78AAAAJ","BIO"
1001,"CgItEbQAAAAJ","CS"
1002,"CGtmFscAAAAJ","BIO"
1003,"CgwmgHoAAAAJ","BIO"
1004,"Cg_mRhMAAAAJ","BIO"
1005,"ChHokKEAAAAJ","BIO"
1006,"CHIZtZAAAAAJ","CS"
1007,"ChtFYsIAAAAJ","BIO"
1008,"chwPsSIAAAAJ","BIO"
1009,"chXHpdIAAAAJ","BIO"
1010,"cI-fi9MAAAAJ","BIO"
1011,"ci2F0o8AAAAJ","BIO"
1012,"CiBRJ_EAAAAJ","CS"
1013,"CidT-JAAAAAJ","CS"
1014,"CIfyNMgAAAAJ","BIO"
1015,"CIh57tYAAAAJ","CS"
1016,"ciQ3dn0AAAAJ","CS"
1017,"CIRxTfUAAAAJ","CS"
1018,"cjkgjggAAAAJ","CS"
1019,"CJKIVooAAAAJ","BIO"
1020,"CJYvcWQAAAAJ","BIO"
1021,"cKi7xAcAAAAJ","BIO"
1022,"CknstQwAAAAJ","CS"
1023,"cKqUsd8AAAAJ","BIO"
1024,"CKXeqHoAAAAJ","CS"
1025,"CK_GLC8AAAAJ","CS"
1026,"cl7CnNYAAAAJ","CS"
1027,"cLb-v7gAAAAJ","CS"
1028,"cLjMQqsAAAAJ","CS"
1029,"CLTatQMAAAAJ","BIO"
1030,"CM2zuJkAAAAJ","BIO"
1031,"cmHtVjAAAAAJ","BIO"
1032,"Cmr9ljkAAAAJ","CS"
1033,"CMrWvzUAAAAJ","BIO"
1034,"cMvo_1MAAAAJ","BIO"
1035,"CNkmfDYAAAAJ","BIO"
1036,"CO7nYfIAAAAJ","CS"
1037,"COE6KUgAAAAJ","CS"
1038,"COjq9XUAAAAJ","CS"
1039,"Col6iRsAAAAJ","BIO"
1040,"CON0HeQAAAAJ","BIO"
1041,"CONRN6AAAAAJ","BIO"
1042,"COuXyKwAAAAJ","CS"
1043,"CoxGqVsAAAAJ","BIO"
1044,"CpBXPVoAAAAJ","CS"
1045,"cpgUf6wAAAAJ","CS"
1046,"CPnkYYMAAAAJ","BIO"
1047,"CPye2b4AAAAJ","BIO"
1048,"Cp_G5UwAAAAJ","BIO"
1049,"cQ1P1qoAAAAJ","CS"
1050,"CQcd1cQAAAAJ","CS"
1051,"cQknwG0AAAAJ","BIO"
1052,"CqnnE2AAAAAJ","BIO"
1053,"CQ_6m_oAAAAJ","BIO"
1054,"cRRRBAcAAAAJ","CS"
1055,"cS8AAA4AAAAJ","BIO"
1056,"CsGlDGEAAAAJ","CS"
1057,"cshPl0kAAAAJ","CS"
1058,"CsUhHTAAAAAJ","BIO"
1059,"ct3WjtoAAAAJ","CS"
1060,"CTPwvRMAAAAJ","BIO"
1061,"CtxI-i0AAAAJ","BIO"
1062,"CTXoO1AAAAAJ","CS"
1063,"CUbC2zYAAAAJ","CS"
1064,"cUDoNlIAAAAJ","BIO"
1065,"CUkAtC4AAAAJ","CS"
1066,"CUO0vDcAAAAJ","CS"
1067,"cUssgjoAAAAJ","BIO"
1068,"CUXbme0AAAAJ","BIO"
1069,"cVeXErsAAAAJ","BIO"
1070,"cvJWY6kAAAAJ","BIO"
1071,"cvK1qxAAAAAJ","BIO"
1072,"cVTdh_sAAAAJ","CS"
1073,"cwa28YMAAAAJ","BIO"
1074,"CwLbzcIAAAAJ","BIO"
1075,"CXAN0i0AAAAJ","CS"
1076,"cxcSXXYAAAAJ","BIO"
1077,"CxKgqz0AAAAJ","CS"
1078,"Cxwj5hEAAAAJ","CS"
1079,"CyGvFJkAAAAJ","CS"
1080,"cYmUpBQAAAAJ","BIO"
1081,"CyQYgR0AAAAJ","BIO"
1082,"cYReSuEAAAAJ","CS"
1083,"CZyWk8kAAAAJ","CS"
1084,"C_cWJIkAAAAJ","CS"
1085,"c_hM9mAAAAAJ","BIO"
1086,"d-hWatsAAAAJ","BIO"
1087,"D-n1130AAAAJ","BIO"
1088,"d0JlvYAAAAAJ","BIO"
1089,"d0KQ9z0AAAAJ","CS"
1090,"D0lL1r0AAAAJ","CS"
1091,"d1Jk5ecAAAAJ","BIO"
1092,"d1KEK84AAAAJ","CS"
1093,"D2K-ADYAAAAJ","CS"
1094,"D2NdW5YAAAAJ","CS"
1095,"D2P2B0MAAAAJ","CS"
1096,"d33xc6kAAAAJ","BIO"
1097,"d34JIC8AAAAJ","BIO"
1098,"D3aAA1wAAAAJ","BIO"
1099,"D3JAXKsAAAAJ","BIO"
1100,"d3UtiX8AAAAJ","CS"
1101,"d5HLoWUAAAAJ","BIO"
1102,"d5WWJFkAAAAJ","BIO"
1103,"D6fk8zcAAAAJ","BIO"
1104,"D6fp6_cAAAAJ","CS"
1105,"D6ptFeMAAAAJ","CS"
1106,"d7Gx1QYAAAAJ","CS"
1107,"D8O1JNrl--gC","BIO"
1108,"d8YkitgAAAAJ","CS"
1109,"d97bGd8AAAAJ","CS"
1110,"D9trGPkAAAAJ","BIO"
1111,"D9UDlHYAAAAJ","CS"
1112,"d9Y04UwAAAAJ","CS"
1113,"Da-s1FQAAAAJ","CS"
1114,"dACRUjgAAAAJ","CS"
1115,"DaDmjMMAAAAJ","CS"
1116,"DaFuSLUAAAAJ","CS"
1117,"DaGZRjAAAAAJ","BIO"
1118,"Db4BCX8AAAAJ","CS"
1119,"dBBs4gHgn3cC","BIO"
1120,"DbDbLZEAAAAJ","CS"
1121,"DbZWZr8AAAAJ","CS"
1122,"dCj_AtQAAAAJ","CS"
1123,"dCWcLaUAAAAJ","BIO"
1124,"Dd4dphgAAAAJ","BIO"
1125,"DD6_7kwAAAAJ","BIO"
1126,"Ddfev5kAAAAJ","CS"
1127,"DdNAgNwAAAAJ","CS"
1128,"DDtrs1EAAAAJ","BIO"
1129,"DDxFvcIAAAAJ","CS"
1130,"deH55NMAAAAJ","BIO"
1131,"DeKa-fwAAAAJ","BIO"
1132,"dfj3gcAAAAAJ","BIO"
1133,"DFk64hIAAAAJ","BIO"
1134,"DFqp8NkAAAAJ","CS"
1135,"DFUW1KgAAAAJ","CS"
1136,"dG604wQAAAAJ","BIO"
1137,"dgBh0UMAAAAJ","CS"
1138,"DGqqwrQAAAAJ","CS"
1139,"dgRIYXIAAAAJ","CS"
1140,"dGs2BcIAAAAJ","CS"
1141,"dGuYytYAAAAJ","CS"
1142,"Dh-xOjwAAAAJ","BIO"
1143,"DhhH9J4AAAAJ","CS"
1144,"dHiM2IcAAAAJ","CS"
1145,"dhP2P4cAAAAJ","BIO"
1146,"dhwyJggAAAAJ","CS"
1147,"DI23xwMAAAAJ","CS"
1148,"DI8bU-0AAAAJ","CS"
1149,"Dj3gptkAAAAJ","CS"
1150,"dj4EiqsAAAAJ","BIO"
1151,"DJ6--hMAAAAJ","CS"
1152,"dJlucB8AAAAJ","BIO"
1153,"djRAUcYAAAAJ","BIO"
1154,"DK6Hz0oAAAAJ","BIO"
1155,"DKfEcuEAAAAJ","CS"
1156,"DknsgF8AAAAJ","XD"
1157,"DKuq2fIAAAAJ","CS"
1158,"Dl0vAp8AAAAJ","CS"
1159,"dl2MfAoAAAAJ","BIO"
1160,"DlLniqwAAAAJ","BIO"
1161,"DLuOkToAAAAJ","BIO"
1162,"dlV-qnUAAAAJ","CS"
1163,"DlWkhUkAAAAJ","BIO"
1164,"Dm-CryUAAAAJ","BIO"
1165,"dmM6v4gAAAAJ","BIO"
1166,"DnnCWN0AAAAJ","CS"
1167,"Dn_qYK8AAAAJ","CS"
1168,"dOCmXwMAAAAJ","BIO"
1169,"DOe1Bl8AAAAJ","BIO"
1170,"doh5By4AAAAJ","BIO"
1171,"dok0514AAAAJ","CS"
1172,"Dp3nYY0AAAAJ","BIO"
1173,"dPgyka0AAAAJ","CS"
1174,"dpH_nwUAAAAJ","BIO"
1175,"DpLFv4gAAAAJ","CS"
1176,"dPX0wQcAAAAJ","CS"
1177,"DP_EJ4gAAAAJ","BIO"
1178,"DQaARsgAAAAJ","CS"
1179,"DqCFHY8AAAAJ","CS"
1180,"dqVEA2sAAAAJ","BIO"
1181,"DqXsbPAAAAAJ","CS"
1182,"dqY6PyYAAAAJ","CS"
1183,"DR53HeUAAAAJ","BIO"
1184,"DS6rCasAAAAJ","CS"
1185,"dShqnssAAAAJ","CS"
1186,"DSiNzkIAAAAJ","CS"
1187,"DSLquxEAAAAJ","CS"
1188,"DSQtNmUAAAAJ","BIO"
1189,"DsR4PucAAAAJ","CS"
1190,"Dt5ftZcAAAAJ","CS"
1191,"dT7yOrwAAAAJ","CS"
1192,"DTijWhgAAAAJ","BIO"
1193,"dtSGpBEAAAAJ","BIO"
1194,"DTthB48AAAAJ","CS"
1195,"DUaLtscAAAAJ","BIO"
1196,"dufShEsAAAAJ","CS"
1197,"DulpV-cAAAAJ","CS"
1198,"duOys3YAAAAJ","CS"
1199,"DuXdQFkAAAAJ","CS"
1200,"dVbRE1YAAAAJ","BIO"
1201,"dvl7hJEAAAAJ","BIO"
1202,"dvvN6qsAAAAJ","CS"
1203,"Dw2YCUcAAAAJ","BIO"
1204,"DW7krlcAAAAJ","BIO"
1205,"dWVyVm4AAAAJ","BIO"
1206,"dxCq0WoAAAAJ","CS"
1207,"DXjBcwsAAAAJ","BIO"
1208,"DxoenfgAAAAJ","CS"
1209,"DxSdANoAAAAJ","BIO"
1210,"dxUyNuoAAAAJ","BIO"
1211,"dxwra60AAAAJ","BIO"
1212,"dywFuRMAAAAJ","CS"
1213,"Dzf46C8AAAAJ","CS"
1214,"Dzh5C9EAAAAJ","CS"
1215,"DzHPx8IAAAAJ","BIO"
1216,"dzMhIxQAAAAJ","BIO"
1217,"DzvXnyoAAAAJ","CS"
1218,"D_3H_9wAAAAJ","BIO"
1219,"D_JpQnAAAAAJ","CS"
1220,"d_rxnzAAAAAJ","CS"
1221,"e-c3R8QAAAAJ","CS"
1222,"E-sFjjsAAAAJ","BIO"
1223,"e-x_OTAAAAAJ","BIO"
1224,"E0GO0JkAAAAJ","CS"
1225,"E0NwK2AAAAAJ","CS"
1226,"E130CB8AAAAJ","CS"
1227,"E1cp_aYAAAAJ","CS"
1228,"e1MZuKIAAAAJ","CS"
1229,"E2-uIQYAAAAJ","BIO"
1230,"E2RYCMQAAAAJ","BIO"
1231,"E3APGcgAAAAJ","CS"
1232,"e3Vv6FwAAAAJ","BIO"
1233,"e4I7ihkAAAAJ","CS"
1234,"e4JfTgsAAAAJ","BIO"
1235,"E4kvshMAAAAJ","CS"
1236,"e4QLgGsAAAAJ","BIO"
1237,"e4_ZXcwAAAAJ","BIO"
1238,"e5alfo0AAAAJ","BIO"
1239,"E5cG_9gAAAAJ","BIO"
1240,"E5y_8wIAAAAJ","BIO"
1241,"E5zViqcAAAAJ","BIO"
1242,"E6GRsP4AAAAJ","BIO"
1243,"e6JywScAAAAJ","CS"
1244,"E73KD4MAAAAJ","BIO"
1245,"E7iXdMIAAAAJ","BIO"
1246,"E7kDxi4AAAAJ","BIO"
1247,"e7V7-gEAAAAJ","CS"
1248,"e7VI_HcAAAAJ","CS"
1249,"e8aRmAsAAAAJ","CS"
1250,"e8e5qGcAAAAJ","CS"
1251,"e9OxXgwAAAAJ","CS"
1252,"e9p7q6MAAAAJ","BIO"
1253,"e9v9lkgAAAAJ","BIO"
1254,"e9xnMAEAAAAJ","BIO"
1255,"ea6cjVUAAAAJ","CS"
1256,"Ea7ExWgAAAAJ","BIO"
1257,"eaexvuEAAAAJ","BIO"
1258,"eaMNlu8AAAAJ","CS"
1259,"EAQfVXgAAAAJ","CS"
1260,"EaQxCvUAAAAJ","BIO"
1261,"eAwnN44AAAAJ","CS"
1262,"EaxDWUoAAAAJ","BIO"
1263,"EAzpJiQAAAAJ","BIO"
1264,"EBjFxk8AAAAJ","CS"
1265,"EBnjjY8AAAAJ","BIO"
1266,"eBqftc8AAAAJ","CS"
1267,"EcMD4XQAAAAJ","BIO"
1268,"ecNmblAAAAAJ","CS"
1269,"eCnWWmYAAAAJ","BIO"
1270,"ecPAWS8AAAAJ","CS"
1271,"eCv3gnMAAAAJ","CS"
1272,"eCW7EtgAAAAJ","BIO"
1273,"EDC2EP0AAAAJ","CS"
1274,"edQgLXcAAAAJ","CS"
1275,"Edw0tIYAAAAJ","BIO"
1276,"ee5pjPsAAAAJ","BIO"
1277,"EeGvHIoAAAAJ","BIO"
1278,"eegYQdMAAAAJ","BIO"
1279,"EetL2HQAAAAJ","CS"
1280,"eEYPTKUAAAAJ","CS"
1281,"EFCJtEwAAAAJ","CS"
1282,"EFD4OrIAAAAJ","CS"
1283,"EFEC_toAAAAJ","XD"
1284,"EFlfpXQAAAAJ","BIO"
1285,"EfuT9RoAAAAJ","CS"
1286,"EFVX84sAAAAJ","CS"
1287,"eFyzZ8wAAAAJ","BIO"
1288,"EggUEWgAAAAJ","BIO"
1289,"EGnp1r8AAAAJ","BIO"
1290,"eHhHOD0AAAAJ","CS"
1291,"EhRzLhQAAAAJ","CS"
1292,"EIgDkCUAAAAJ","BIO"
1293,"eiqD0hoAAAAJ","CS"
1294,"EiXpVxwAAAAJ","CS"
1295,"eIYoeT4AAAAJ","CS"
1296,"EJ-cby0AAAAJ","BIO"
1297,"eJ5nA0kAAAAJ","CS"
1298,"ejAySV8AAAAJ","BIO"
1299,"EjkAuCoAAAAJ","BIO"
1300,"ejoWKqsAAAAJ","BIO"
1301,"ejR8Xx0AAAAJ","BIO"
1302,"elAHayUAAAAJ","BIO"
1303,"eLll3xoAAAAJ","BIO"
1304,"ElqwScwAAAAJ","CS"
1305,"ElTNdUwAAAAJ","BIO"
