"Id","google_id","XDIndicator"
670,"9Kk7PNQAAAAJ","XD"
671,"9lLUAyIAAAAJ","XD"
672,"9m3beGEAAAAJ","XD"
673,"9mIBxkMAAAAJ","XD"
674,"9MSpWOUAAAAJ","XD"
675,"9NkngDMAAAAJ","XD"
676,"9OdHL5wAAAAJ","XD"
677,"9OItN4cAAAAJ","CS"
678,"9Oo_rDAAAAAJ","XD"
679,"9OukeycAAAAJ","XD"
680,"9oz-dvgAAAAJ","XD"
681,"9Po78a8AAAAJ","BIO"
682,"9qA78uUAAAAJ","CS"
683,"9qSwlokAAAAJ","XD"
684,"9RgqL8gAAAAJ","CS"
685,"9RlvgLEAAAAJ","XD"
686,"9s9o-JcAAAAJ","XD"
687,"9SJZTNoAAAAJ","BIO"
688,"9t0C7nkAAAAJ","XD"
689,"9t4BTaAAAAAJ","BIO"
690,"9UERvVEAAAAJ","CS"
691,"9UtdkBgAAAAJ","XD"
692,"9v8XpowAAAAJ","BIO"
693,"9VDFIQoAAAAJ","XD"
694,"9WDXyy4AAAAJ","XD"
695,"9WfDSNwAAAAJ","CS"
696,"9XFx3VMAAAAJ","CS"
697,"9xnCrRgAAAAJ","BIO"
698,"9Xv52PkAAAAJ","XD"
699,"9Y2cn3EAAAAJ","XD"
700,"9Yd716IAAAAJ","XD"
701,"9yFBqIgAAAAJ","CS"
702,"9yLaBrYAAAAJ","XD"
703,"9Yuk3WgAAAAJ","XD"
704,"9Z1pfWMAAAAJ","CS"
705,"9ZGqm5QAAAAJ","XD"
706,"9ZM8OlMAAAAJ","XD"
707,"A-4JUL4AAAAJ","XD"
708,"a-qMWpwAAAAJ","XD"
709,"A0FvCDMAAAAJ","XD"
710,"A0hv6xwAAAAJ","XD"
711,"A0XsdIMAAAAJ","XD"
712,"a1ngrCIAAAAJ","XD"
713,"A1NhsZgAAAAJ","BIO"
714,"a1VRT-wAAAAJ","XD"
715,"A2fiOI0AAAAJ","XD"
716,"A2t0N8AAAAAJ","XD"
717,"A2yKsOQAAAAJ","BIO"
718,"A45mhtsAAAAJ","XD"
719,"a4jsUp4AAAAJ","XD"
720,"A4ZY-yQAAAAJ","XD"
721,"a59MTe0AAAAJ","XD"
722,"a5eHXXsAAAAJ","BIO"
723,"A5RCBfEAAAAJ","BIO"
724,"A5XWspQAAAAJ","BIO"
725,"a6u7NTgAAAAJ","XD"
726,"A7fZNg0AAAAJ","XD"
727,"A7Kis4kAAAAJ","XD"
728,"a7LHl00AAAAJ","XD"
729,"a7np7i8AAAAJ","BIO"
730,"a7VNhCIAAAAJ","XD"
731,"a8jIPIkAAAAJ","XD"
732,"a8yWoi0AAAAJ","XD"
733,"a8ZyGisAAAAJ","XD"
734,"a959F6AAAAAJ","XD"
735,"A9tBw58AAAAJ","XD"
736,"a9Vm1x8AAAAJ","BIO"
737,"AANigvoAAAAJ","XD"
738,"AAVrqVkAAAAJ","CS"
739,"aB55FWAAAAAJ","XD"
740,"ABV6wJ4AAAAJ","BIO"
741,"acfjWDAAAAAJ","CS"
742,"aCS1fQoAAAAJ","BIO"
743,"AcYJb5AAAAAJ","BIO"
744,"Ad-hkLEAAAAJ","XD"
745,"AdAd4QIAAAAJ","XD"
746,"adm2PjUAAAAJ","XD"
747,"AeEgcugAAAAJ","XD"
748,"aePv9fsAAAAJ","XD"
749,"AfQipWcAAAAJ","BIO"
750,"AGNttDIAAAAJ","BIO"
751,"AH5j40kAAAAJ","XD"
752,"ahCv50cAAAAJ","XD"
753,"AHh8JssAAAAJ","XD"
754,"AIFdovkAAAAJ","BIO"
755,"aiFvpucAAAAJ","XD"
756,"aIJ6OrUAAAAJ","BIO"
757,"aiMWCUwAAAAJ","XD"
758,"aJOeGRoAAAAJ","XD"
759,"aKA_hvwAAAAJ","BIO"
760,"aKC3SF8AAAAJ","XD"
761,"aKkIMogAAAAJ","XD"
762,"aL6XtIUAAAAJ","XD"
763,"Al8dyb4AAAAJ","XD"
764,"Alc-aWoAAAAJ","XD"
765,"ALGiEhQAAAAJ","CS"
766,"aLNjph8AAAAJ","BIO"
767,"aLOSzWwAAAAJ","XD"
768,"AlsMV98AAAAJ","XD"
769,"AlypgX0AAAAJ","XD"
770,"AmaB9c4AAAAJ","XD"
771,"AMeXAmQAAAAJ","XD"
772,"AMGqrI0AAAAJ","XD"
773,"aN-wgXYAAAAJ","XD"
774,"AN-_Gn8AAAAJ","XD"
775,"aNFzP50AAAAJ","BIO"
776,"Anq5D3YAAAAJ","BIO"
777,"aNRlTa8AAAAJ","XD"
778,"AOE8PAIAAAAJ","XD"
779,"AopgnHAAAAAJ","XD"
780,"aOy7jnQAAAAJ","CS"
781,"aoZCW38AAAAJ","XD"
782,"aP4IPIEAAAAJ","XD"
783,"Ap4rtrMAAAAJ","XD"
784,"APgaFK0AAAAJ","XD"
785,"AppFY_IAAAAJ","XD"
786,"AQ6AppgAAAAJ","XD"
787,"AQA5QtAAAAAJ","XD"
788,"aQCRuYQAAAAJ","XD"
789,"aqV5nJ8AAAAJ","BIO"
790,"ArqLh94AAAAJ","BIO"
791,"ArV74ZMAAAAJ","XD"
792,"ARW3LKEAAAAJ","XD"
793,"As5Q6HEAAAAJ","BIO"
794,"asnQluQAAAAJ","XD"
795,"AsyAUTIAAAAJ","XD"
796,"AtApi_QAAAAJ","XD"
797,"aTlELE8AAAAJ","BIO"
798,"ATOfqHEAAAAJ","XD"
799,"aucB85kAAAAJ","XD"
800,"aupjtosAAAAJ","BIO"
801,"AUQPlgcAAAAJ","BIO"
802,"aVg7BRwAAAAJ","XD"
803,"avI1kmwAAAAJ","XD"
804,"aVorcfUAAAAJ","XD"
805,"avq8-1QAAAAJ","XD"
806,"Avus2kcAAAAJ","XD"
807,"aWQabOQAAAAJ","XD"
808,"AWU0_rQAAAAJ","XD"
809,"aWZ0YN4AAAAJ","CS"
810,"AxeeT2wAAAAJ","XD"
811,"AxO6eKcAAAAJ","XD"
812,"axOnEnQAAAAJ","XD"
813,"aydzTogAAAAJ","XD"
814,"aYoIn9UAAAAJ","XD"
815,"AYpm7KcAAAAJ","XD"
816,"AYT3-TcAAAAJ","XD"
817,"AzdflHYAAAAJ","XD"
818,"AzHmOtcAAAAJ","XD"
819,"aZMY6_UAAAAJ","XD"
820,"azVcOOgAAAAJ","XD"
821,"aZxSckcAAAAJ","XD"
822,"a_50FBsAAAAJ","XD"
823,"a_dbdxAAAAAJ","XD"
824,"A_Fh1vgAAAAJ","XD"
825,"a_jZfPwAAAAJ","XD"
826,"A_j_baAAAAAJ","XD"
827,"a_RuArYAAAAJ","XD"
828,"b-GJ3QIAAAAJ","XD"
829,"b-t2E4wAAAAJ","XD"
830,"b053OdAAAAAJ","XD"
831,"b0k2tTgAAAAJ","XD"
832,"b1zZKS4AAAAJ","BIO"
833,"b20J4V4AAAAJ","BIO"
834,"b2f-PjYAAAAJ","XD"
835,"b2xYckIAAAAJ","BIO"
836,"B46xY4sAAAAJ","XD"
837,"B4VkeloAAAAJ","BIO"
838,"B4xRvYkAAAAJ","XD"
839,"B5NDW0EAAAAJ","XD"
840,"b7djhCMAAAAJ","BIO"
841,"b7O2JAIAAAAJ","XD"
842,"b8cNEHwAAAAJ","XD"
843,"b8foDKcAAAAJ","XD"
844,"B8O_SVkAAAAJ","XD"
845,"b9gs2WYAAAAJ","CS"
846,"b9g_qDsAAAAJ","XD"
847,"bAa___kAAAAJ","XD"
848,"BaI7l8QAAAAJ","XD"
849,"bAipNH8AAAAJ","XD"
850,"Baxmj8AAAAAJ","XD"
851,"bBf6Ff4AAAAJ","XD"
852,"bbfF1OwAAAAJ","XD"
853,"BbzYzsgAAAAJ","XD"
854,"BbzZlWsAAAAJ","XD"
855,"bcCYp-0AAAAJ","XD"
856,"bcDwcMQAAAAJ","BIO"
857,"bCMRPogAAAAJ","BIO"
858,"BCRISEEAAAAJ","XD"
859,"bCTAqq4AAAAJ","XD"
860,"BD8llAEAAAAJ","XD"
861,"bDrA1-8AAAAJ","XD"
862,"BdtB88oAAAAJ","BIO"
863,"bdUpOTQAAAAJ","XD"
864,"BDYIAe4AAAAJ","XD"
865,"be7puvAAAAAJ","BIO"
866,"Be8vu6sAAAAJ","XD"
867,"beAeG20AAAAJ","XD"
868,"BEEuinQAAAAJ","XD"
869,"BEHcR-IAAAAJ","XD"
870,"bENqhCkAAAAJ","XD"
871,"bf7u8fUAAAAJ","XD"
872,"BFE6IQwAAAAJ","XD"
873,"BfF2lIkAAAAJ","XD"
874,"BFNNvUYAAAAJ","XD"
875,"bfoVtzwAAAAJ","BIO"
876,"bfTx0tAAAAAJ","BIO"
877,"bgAgsb0AAAAJ","XD"
878,"BghVDhgAAAAJ","XD"
879,"BGRij7sAAAAJ","XD"
880,"bh-uRFMAAAAJ","XD"
881,"BhIIVrQAAAAJ","XD"
882,"bhO5bMAAAAAJ","XD"
883,"BhqtmXMAAAAJ","BIO"
884,"Bi8bhC0AAAAJ","XD"
885,"biuxbRsAAAAJ","XD"
886,"BIvoTCoAAAAJ","XD"
887,"BJ1TE4AAAAAJ","XD"
888,"Bj5YOnYAAAAJ","XD"
889,"BJAXIbQAAAAJ","XD"
890,"bkKzaV8AAAAJ","XD"
891,"bkN-YUkAAAAJ","XD"
892,"bKQBZ_4AAAAJ","XD"
893,"BkrB4awAAAAJ","XD"
894,"bkvx_BkAAAAJ","XD"
895,"BL7eMuQAAAAJ","XD"
896,"Blc7qV0AAAAJ","BIO"
897,"blFs68UAAAAJ","XD"
898,"blg0nusAAAAJ","XD"
899,"blwKAkUAAAAJ","XD"
900,"Bm2cRI4AAAAJ","XD"
901,"Bm8_iaoAAAAJ","BIO"
902,"BMcwwBgAAAAJ","XD"
903,"bmEAt9AAAAAJ","BIO"
904,"BMlr6vkAAAAJ","XD"
905,"BMSO3yEAAAAJ","XD"
906,"BMVESLIAAAAJ","XD"
907,"BMydCgcAAAAJ","XD"
908,"Bn0zSwQAAAAJ","XD"
909,"bNE_Cy4AAAAJ","XD"
910,"BNgzPLQAAAAJ","BIO"
911,"Bnnj5ScAAAAJ","XD"
912,"bnoxnFwAAAAJ","XD"
913,"BnxU9TEAAAAJ","XD"
914,"BO4a37QAAAAJ","BIO"
915,"BOSWyvUAAAAJ","CS"
916,"Bp6tvy0AAAAJ","XD"
917,"BPLNwNwAAAAJ","XD"
918,"Bq50aCUAAAAJ","CS"
919,"bqkhX54AAAAJ","XD"
920,"bqlarqIAAAAJ","XD"
921,"Br2CnUYAAAAJ","XD"
922,"br7IEH4AAAAJ","XD"
923,"brdXz7oAAAAJ","XD"
924,"bRjJOrMAAAAJ","XD"
925,"bRqMv80AAAAJ","XD"
926,"BS0cWWoAAAAJ","XD"
927,"bsFxGUIAAAAJ","CS"
928,"bsoRFLAAAAAJ","XD"
929,"bsROXv0AAAAJ","XD"
930,"bsxzelIAAAAJ","BIO"
931,"bt2wk9EAAAAJ","XD"
932,"btdnr-gAAAAJ","XD"
933,"BteJZfwAAAAJ","XD"
934,"BtpxluIAAAAJ","XD"
935,"bU3P8twAAAAJ","XD"
936,"BUJPA5QAAAAJ","XD"
937,"BuqiJJwAAAAJ","BIO"
938,"BvErxkIAAAAJ","BIO"
939,"BVXyodYAAAAJ","XD"
940,"BVYbQKkAAAAJ","XD"
941,"bWL2gvUAAAAJ","XD"
942,"bWTPrLEAAAAJ","XD"
943,"Bwtxxf8AAAAJ","XD"
944,"BXEDBDUAAAAJ","XD"
945,"bxi6JXYAAAAJ","XD"
946,"BXp6PIIAAAAJ","XD"
947,"BY4seCsAAAAJ","BIO"
948,"bY5WiJIAAAAJ","XD"
949,"BY9TLu8AAAAJ","BIO"
950,"bycRtxe_xEAC","BIO"
951,"bYI7VMwAAAAJ","XD"
952,"bykS5JAAAAAJ","BIO"
953,"BzlPljQAAAAJ","XD"
954,"bzOPvCYAAAAJ","XD"
955,"bzw5nP8AAAAJ","BIO"
956,"b_F9oVsAAAAJ","BIO"
957,"c-LG6-MAAAAJ","CS"
958,"C-Vx2wIAAAAJ","BIO"
959,"c0dqLZAAAAAJ","BIO"
960,"c0yPSEYAAAAJ","XD"
961,"C19mgCgAAAAJ","XD"
962,"C1c54H4AAAAJ","XD"
963,"C1CQv3YAAAAJ","BIO"
964,"C1jREowAAAAJ","XD"
965,"C1skWKgAAAAJ","XD"
966,"C1VwgssAAAAJ","XD"
967,"C2k6mYwAAAAJ","CS"
968,"c5HeXxsAAAAJ","XD"
969,"C6DtGmMAAAAJ","XD"
970,"C6Pd5zoAAAAJ","XD"
971,"C7htwEIAAAAJ","XD"
972,"C7T_UdYAAAAJ","BIO"
973,"c8mdOEgAAAAJ","XD"
974,"cA28Zs0AAAAJ","XD"
975,"CaO1wNAAAAAJ","XD"
976,"cau1NIYAAAAJ","XD"
977,"CaVJjX8AAAAJ","XD"
978,"ca_O-WQAAAAJ","BIO"
979,"CB3K5kwAAAAJ","CS"
980,"CBjDcy8AAAAJ","XD"
981,"cbQB0MMAAAAJ","XD"
982,"cbTB5-EAAAAJ","XD"
983,"cc4Qi_IAAAAJ","XD"
984,"CcbnBvgAAAAJ","XD"
985,"CCGI7x4AAAAJ","XD"
986,"CD6IAXYAAAAJ","XD"
987,"cdckpV4AAAAJ","XD"
988,"CdQUR_wAAAAJ","XD"
989,"CE2he2MAAAAJ","XD"
990,"CeieiIgAAAAJ","XD"
991,"cF2lHxgAAAAJ","XD"
992,"cF6i_goAAAAJ","XD"
993,"cFbbY_gAAAAJ","XD"
994,"cfdcgXcAAAAJ","BIO"
995,"CfLHDYgAAAAJ","CS"
996,"CfnktjkAAAAJ","XD"
997,"cfwxm0AAAAAJ","XD"
998,"CG36zWQAAAAJ","XD"
999,"cgaU4UkAAAAJ","CS"
1000,"cgBKv78AAAAJ","XD"
1001,"CgItEbQAAAAJ","XD"
1002,"CGtmFscAAAAJ","BIO"
1003,"CgwmgHoAAAAJ","BIO"
1004,"Cg_mRhMAAAAJ","XD"
1005,"ChHokKEAAAAJ","BIO"
1006,"CHIZtZAAAAAJ","XD"
1007,"ChtFYsIAAAAJ","XD"
1008,"chwPsSIAAAAJ","XD"
1009,"chXHpdIAAAAJ","BIO"
1010,"cI-fi9MAAAAJ","XD"
1011,"ci2F0o8AAAAJ","XD"
1012,"CiBRJ_EAAAAJ","CS"
1013,"CidT-JAAAAAJ","XD"
1014,"CIfyNMgAAAAJ","XD"
1015,"CIh57tYAAAAJ","XD"
1016,"ciQ3dn0AAAAJ","XD"
1017,"CIRxTfUAAAAJ","CS"
1018,"cjkgjggAAAAJ","XD"
1019,"CJKIVooAAAAJ","BIO"
1020,"CJYvcWQAAAAJ","XD"
1021,"cKi7xAcAAAAJ","BIO"
1022,"CknstQwAAAAJ","XD"
1023,"cKqUsd8AAAAJ","BIO"
1024,"CKXeqHoAAAAJ","XD"
1025,"CK_GLC8AAAAJ","XD"
1026,"cl7CnNYAAAAJ","XD"
1027,"cLb-v7gAAAAJ","XD"
1028,"cLjMQqsAAAAJ","XD"
1029,"CLTatQMAAAAJ","BIO"
1030,"CM2zuJkAAAAJ","XD"
1031,"cmHtVjAAAAAJ","XD"
1032,"Cmr9ljkAAAAJ","XD"
1033,"CMrWvzUAAAAJ","XD"
1034,"cMvo_1MAAAAJ","BIO"
1035,"CNkmfDYAAAAJ","XD"
1036,"CO7nYfIAAAAJ","XD"
1037,"COE6KUgAAAAJ","XD"
1038,"COjq9XUAAAAJ","XD"
1039,"Col6iRsAAAAJ","BIO"
1040,"CON0HeQAAAAJ","XD"
1041,"CONRN6AAAAAJ","XD"
1042,"COuXyKwAAAAJ","XD"
1043,"CoxGqVsAAAAJ","XD"
1044,"CpBXPVoAAAAJ","XD"
1045,"cpgUf6wAAAAJ","CS"
1046,"CPnkYYMAAAAJ","BIO"
1047,"CPye2b4AAAAJ","BIO"
1048,"Cp_G5UwAAAAJ","XD"
1049,"cQ1P1qoAAAAJ","XD"
1050,"CQcd1cQAAAAJ","XD"
1051,"cQknwG0AAAAJ","XD"
1052,"CqnnE2AAAAAJ","BIO"
1053,"CQ_6m_oAAAAJ","XD"
1054,"cRRRBAcAAAAJ","XD"
1055,"cS8AAA4AAAAJ","XD"
1056,"CsGlDGEAAAAJ","CS"
1057,"cshPl0kAAAAJ","CS"
1058,"CsUhHTAAAAAJ","XD"
1059,"ct3WjtoAAAAJ","XD"
1060,"CTPwvRMAAAAJ","BIO"
1061,"CtxI-i0AAAAJ","XD"
1062,"CTXoO1AAAAAJ","XD"
1063,"CUbC2zYAAAAJ","CS"
1064,"cUDoNlIAAAAJ","XD"
1065,"CUkAtC4AAAAJ","CS"
1066,"CUO0vDcAAAAJ","XD"
1067,"cUssgjoAAAAJ","BIO"
1068,"CUXbme0AAAAJ","BIO"
1069,"cVeXErsAAAAJ","XD"
1070,"cvJWY6kAAAAJ","XD"
1071,"cvK1qxAAAAAJ","XD"
1072,"cVTdh_sAAAAJ","XD"
1073,"cwa28YMAAAAJ","XD"
1074,"CwLbzcIAAAAJ","BIO"
1075,"CXAN0i0AAAAJ","XD"
1076,"cxcSXXYAAAAJ","BIO"
1077,"CxKgqz0AAAAJ","XD"
1078,"Cxwj5hEAAAAJ","XD"
1079,"CyGvFJkAAAAJ","XD"
1080,"cYmUpBQAAAAJ","BIO"
1081,"CyQYgR0AAAAJ","XD"
1082,"cYReSuEAAAAJ","XD"
1083,"CZyWk8kAAAAJ","XD"
1084,"C_cWJIkAAAAJ","XD"
1085,"c_hM9mAAAAAJ","XD"
1086,"d-hWatsAAAAJ","XD"
1087,"D-n1130AAAAJ","XD"
1088,"d0JlvYAAAAAJ","BIO"
1089,"d0KQ9z0AAAAJ","CS"
1090,"D0lL1r0AAAAJ","XD"
1091,"d1Jk5ecAAAAJ","XD"
1092,"d1KEK84AAAAJ","XD"
1093,"D2K-ADYAAAAJ","XD"
1094,"D2NdW5YAAAAJ","CS"
1095,"D2P2B0MAAAAJ","XD"
1096,"d33xc6kAAAAJ","XD"
1097,"d34JIC8AAAAJ","BIO"
1098,"D3aAA1wAAAAJ","BIO"
1099,"D3JAXKsAAAAJ","XD"
1100,"d3UtiX8AAAAJ","XD"
1101,"d5HLoWUAAAAJ","XD"
1102,"d5WWJFkAAAAJ","BIO"
1103,"D6fk8zcAAAAJ","BIO"
1104,"D6fp6_cAAAAJ","XD"
1105,"D6ptFeMAAAAJ","XD"
1106,"d7Gx1QYAAAAJ","XD"
1107,"D8O1JNrl--gC","BIO"
1108,"d8YkitgAAAAJ","XD"
1109,"d97bGd8AAAAJ","XD"
1110,"D9trGPkAAAAJ","XD"
1111,"D9UDlHYAAAAJ","XD"
1112,"d9Y04UwAAAAJ","XD"
1113,"Da-s1FQAAAAJ","XD"
1114,"dACRUjgAAAAJ","XD"
1115,"DaDmjMMAAAAJ","XD"
1116,"DaFuSLUAAAAJ","CS"
1117,"DaGZRjAAAAAJ","XD"
1118,"Db4BCX8AAAAJ","XD"
1119,"dBBs4gHgn3cC","BIO"
1120,"DbDbLZEAAAAJ","CS"
1121,"DbZWZr8AAAAJ","XD"
1122,"dCj_AtQAAAAJ","XD"
1123,"dCWcLaUAAAAJ","XD"
1124,"Dd4dphgAAAAJ","XD"
1125,"DD6_7kwAAAAJ","XD"
1126,"Ddfev5kAAAAJ","XD"
1127,"DdNAgNwAAAAJ","XD"
1128,"DDtrs1EAAAAJ","BIO"
1129,"DDxFvcIAAAAJ","XD"
1130,"deH55NMAAAAJ","XD"
1131,"DeKa-fwAAAAJ","XD"
1132,"dfj3gcAAAAAJ","BIO"
1133,"DFk64hIAAAAJ","XD"
1134,"DFqp8NkAAAAJ","XD"
1135,"DFUW1KgAAAAJ","CS"
1136,"dG604wQAAAAJ","XD"
1137,"dgBh0UMAAAAJ","XD"
1138,"DGqqwrQAAAAJ","CS"
1139,"dgRIYXIAAAAJ","XD"
1140,"dGs2BcIAAAAJ","XD"
1141,"dGuYytYAAAAJ","XD"
1142,"Dh-xOjwAAAAJ","BIO"
1143,"DhhH9J4AAAAJ","XD"
1144,"dHiM2IcAAAAJ","XD"
1145,"dhP2P4cAAAAJ","XD"
1146,"dhwyJggAAAAJ","XD"
1147,"DI23xwMAAAAJ","XD"
1148,"DI8bU-0AAAAJ","XD"
1149,"Dj3gptkAAAAJ","XD"
1150,"dj4EiqsAAAAJ","XD"
1151,"DJ6--hMAAAAJ","XD"
1152,"dJlucB8AAAAJ","XD"
1153,"djRAUcYAAAAJ","BIO"
1154,"DK6Hz0oAAAAJ","BIO"
1155,"DKfEcuEAAAAJ","XD"
1156,"DknsgF8AAAAJ","XD"
1157,"DKuq2fIAAAAJ","XD"
1158,"Dl0vAp8AAAAJ","XD"
1159,"dl2MfAoAAAAJ","BIO"
1160,"DlLniqwAAAAJ","XD"
1161,"DLuOkToAAAAJ","XD"
1162,"dlV-qnUAAAAJ","XD"
1163,"DlWkhUkAAAAJ","XD"
1164,"Dm-CryUAAAAJ","XD"
1165,"dmM6v4gAAAAJ","XD"
1166,"DnnCWN0AAAAJ","XD"
1167,"Dn_qYK8AAAAJ","XD"
1168,"dOCmXwMAAAAJ","BIO"
1169,"DOe1Bl8AAAAJ","BIO"
1170,"doh5By4AAAAJ","XD"
1171,"dok0514AAAAJ","XD"
1172,"Dp3nYY0AAAAJ","BIO"
1173,"dPgyka0AAAAJ","XD"
1174,"dpH_nwUAAAAJ","XD"
1175,"DpLFv4gAAAAJ","XD"
1176,"dPX0wQcAAAAJ","CS"
1177,"DP_EJ4gAAAAJ","XD"
1178,"DQaARsgAAAAJ","XD"
1179,"DqCFHY8AAAAJ","XD"
1180,"dqVEA2sAAAAJ","XD"
1181,"DqXsbPAAAAAJ","XD"
1182,"dqY6PyYAAAAJ","XD"
1183,"DR53HeUAAAAJ","BIO"
1184,"DS6rCasAAAAJ","XD"
1185,"dShqnssAAAAJ","XD"
1186,"DSiNzkIAAAAJ","XD"
1187,"DSLquxEAAAAJ","XD"
1188,"DSQtNmUAAAAJ","BIO"
1189,"DsR4PucAAAAJ","XD"
1190,"Dt5ftZcAAAAJ","CS"
1191,"dT7yOrwAAAAJ","CS"
1192,"DTijWhgAAAAJ","BIO"
1193,"dtSGpBEAAAAJ","XD"
1194,"DTthB48AAAAJ","XD"
1195,"DUaLtscAAAAJ","XD"
1196,"dufShEsAAAAJ","XD"
1197,"DulpV-cAAAAJ","XD"
1198,"duOys3YAAAAJ","XD"
1199,"DuXdQFkAAAAJ","CS"
1200,"dVbRE1YAAAAJ","XD"
1201,"dvl7hJEAAAAJ","XD"
1202,"dvvN6qsAAAAJ","XD"
1203,"Dw2YCUcAAAAJ","XD"
1204,"DW7krlcAAAAJ","XD"
1205,"dWVyVm4AAAAJ","XD"
1206,"dxCq0WoAAAAJ","XD"
1207,"DXjBcwsAAAAJ","XD"
1208,"DxoenfgAAAAJ","XD"
1209,"DxSdANoAAAAJ","BIO"
1210,"dxUyNuoAAAAJ","BIO"
1211,"dxwra60AAAAJ","XD"
1212,"dywFuRMAAAAJ","XD"
1213,"Dzf46C8AAAAJ","XD"
1214,"Dzh5C9EAAAAJ","XD"
1215,"DzHPx8IAAAAJ","XD"
1216,"dzMhIxQAAAAJ","BIO"
1217,"DzvXnyoAAAAJ","CS"
1218,"D_3H_9wAAAAJ","BIO"
1219,"D_JpQnAAAAAJ","XD"
1220,"d_rxnzAAAAAJ","XD"
1221,"e-c3R8QAAAAJ","XD"
1222,"E-sFjjsAAAAJ","BIO"
1223,"e-x_OTAAAAAJ","XD"
1224,"E0GO0JkAAAAJ","XD"
1225,"E0NwK2AAAAAJ","XD"
1226,"E130CB8AAAAJ","XD"
1227,"E1cp_aYAAAAJ","XD"
1228,"e1MZuKIAAAAJ","XD"
1229,"E2-uIQYAAAAJ","XD"
1230,"E2RYCMQAAAAJ","XD"
1231,"E3APGcgAAAAJ","XD"
1232,"e3Vv6FwAAAAJ","BIO"
1233,"e4I7ihkAAAAJ","XD"
1234,"e4JfTgsAAAAJ","XD"
1235,"E4kvshMAAAAJ","XD"
1236,"e4QLgGsAAAAJ","BIO"
1237,"e4_ZXcwAAAAJ","XD"
1238,"e5alfo0AAAAJ","XD"
1239,"E5cG_9gAAAAJ","XD"
1240,"E5y_8wIAAAAJ","BIO"
1241,"E5zViqcAAAAJ","BIO"
1242,"E6GRsP4AAAAJ","XD"
1243,"e6JywScAAAAJ","XD"
1244,"E73KD4MAAAAJ","XD"
1245,"E7iXdMIAAAAJ","XD"
1246,"E7kDxi4AAAAJ","BIO"
1247,"e7V7-gEAAAAJ","XD"
1248,"e7VI_HcAAAAJ","XD"
1249,"e8aRmAsAAAAJ","XD"
1250,"e8e5qGcAAAAJ","XD"
1251,"e9OxXgwAAAAJ","XD"
1252,"e9p7q6MAAAAJ","XD"
1253,"e9v9lkgAAAAJ","BIO"
1254,"e9xnMAEAAAAJ","XD"
1255,"ea6cjVUAAAAJ","CS"
1256,"Ea7ExWgAAAAJ","BIO"
1257,"eaexvuEAAAAJ","XD"
1258,"eaMNlu8AAAAJ","XD"
1259,"EAQfVXgAAAAJ","CS"
1260,"EaQxCvUAAAAJ","BIO"
1261,"eAwnN44AAAAJ","XD"
1262,"EaxDWUoAAAAJ","XD"
1263,"EAzpJiQAAAAJ","XD"
1264,"EBjFxk8AAAAJ","CS"
1265,"EBnjjY8AAAAJ","XD"
1266,"eBqftc8AAAAJ","XD"
1267,"EcMD4XQAAAAJ","XD"
1268,"ecNmblAAAAAJ","XD"
1269,"eCnWWmYAAAAJ","XD"
1270,"ecPAWS8AAAAJ","XD"
1271,"eCv3gnMAAAAJ","XD"
1272,"eCW7EtgAAAAJ","BIO"
1273,"EDC2EP0AAAAJ","XD"
1274,"edQgLXcAAAAJ","XD"
1275,"Edw0tIYAAAAJ","BIO"
1276,"ee5pjPsAAAAJ","BIO"
1277,"EeGvHIoAAAAJ","XD"
1278,"eegYQdMAAAAJ","BIO"
1279,"EetL2HQAAAAJ","XD"
1280,"eEYPTKUAAAAJ","XD"
1281,"EFCJtEwAAAAJ","XD"
1282,"EFD4OrIAAAAJ","XD"
1283,"EFEC_toAAAAJ","XD"
1284,"EFlfpXQAAAAJ","BIO"
1285,"EfuT9RoAAAAJ","XD"
1286,"EFVX84sAAAAJ","XD"
1287,"eFyzZ8wAAAAJ","BIO"
1288,"EggUEWgAAAAJ","XD"
1289,"EGnp1r8AAAAJ","XD"
1290,"eHhHOD0AAAAJ","CS"
1291,"EhRzLhQAAAAJ","XD"
1292,"EIgDkCUAAAAJ","XD"
1293,"eiqD0hoAAAAJ","XD"
1294,"EiXpVxwAAAAJ","XD"
1295,"eIYoeT4AAAAJ","XD"
1296,"EJ-cby0AAAAJ","XD"
1297,"eJ5nA0kAAAAJ","XD"
1298,"ejAySV8AAAAJ","BIO"
1299,"EjkAuCoAAAAJ","BIO"
1300,"ejoWKqsAAAAJ","XD"
1301,"ejR8Xx0AAAAJ","XD"
1302,"elAHayUAAAAJ","XD"
1303,"eLll3xoAAAAJ","XD"
1304,"ElqwScwAAAAJ","XD"
1305,"ElTNdUwAAAAJ","BIO"
1306,"eMc-6hoAAAAJ","XD"
1307,"EmD8988AAAAJ","XD"
1308,"EmLddhQAAAAJ","BIO"
1309,"eMs1ptMAAAAJ","XD"
1310,"EmY0Q7oAAAAJ","XD"
1311,"EnCwNycAAAAJ","XD"
1312,"EnEiF7oAAAAJ","XD"
1313,"enjXdH4AAAAJ","XD"
1314,"enSDeE8AAAAJ","XD"
1315,"ENTGDS8AAAAJ","XD"
1316,"eoRn6NkAAAAJ","XD"
1317,"ePiPQ2cAAAAJ","XD"
1318,"eq4egiwAAAAJ","XD"
1319,"eQ8KEHoAAAAJ","XD"
1320,"EqetexsAAAAJ","XD"
1321,"eQUn8ugAAAAJ","XD"
1322,"Er-gEaoAAAAJ","XD"
