"Id","google_id","XDIndicator"
1313,"enjXdH4AAAAJ","BIO"
1314,"enSDeE8AAAAJ","BIO"
1315,"ENTGDS8AAAAJ","BIO"
1316,"eoRn6NkAAAAJ","CS"
1317,"ePiPQ2cAAAAJ","XD"
1318,"eq4egiwAAAAJ","XD"
1319,"eQ8KEHoAAAAJ","CS"
1320,"EqetexsAAAAJ","XD"
1321,"eQUn8ugAAAAJ","XD"
1322,"Er-gEaoAAAAJ","XD"
1323,"ERUd22YAAAAJ","BIO"
1324,"Es-YRKMAAAAJ","XD"
1325,"Es6jE1kAAAAJ","XD"
1326,"ESfeLxQAAAAJ","BIO"
1327,"esFM64IAAAAJ","BIO"
1328,"eslOPdYAAAAJ","BIO"
1329,"EsMQds4AAAAJ","CS"
1330,"esPRxUoAAAAJ","BIO"
1331,"eSYDGdsAAAAJ","CS"
1332,"eT0-xbEAAAAJ","BIO"
1333,"eT3qle0AAAAJ","BIO"
1334,"eTD7Em8AAAAJ","CS"
1335,"EtRpNRAAAAAJ","XD"
1336,"eu7wk3kAAAAJ","BIO"
1337,"eUgyFekAAAAJ","BIO"
1338,"EUMYhUvzt6IC","XD"
1339,"Evgx6UkAAAAJ","XD"
1340,"Evt-0DUAAAAJ","BIO"
1341,"EvWHHJMAAAAJ","BIO"
1342,"EwnzYGUAAAAJ","XD"
1343,"ex9BQiIAAAAJ","XD"
1344,"ExEEjcQAAAAJ","XD"
1345,"eXKdSu0AAAAJ","XD"
1346,"ExyBO8AAAAAJ","CS"
1347,"exyen9EAAAAJ","BIO"
1348,"ey960FIAAAAJ","CS"
1349,"eyq1L0gAAAAJ","XD"
1350,"eytkhI0AAAAJ","CS"
1351,"EyUdMn0AAAAJ","BIO"
1352,"EZk2dkwAAAAJ","BIO"
1353,"EZQycM0AAAAJ","BIO"
1354,"eZr-ai0AAAAJ","CS"
1355,"Ezrt3pkAAAAJ","XD"
1356,"ezVN9NUAAAAJ","BIO"
1357,"F--iDiMAAAAJ","BIO"
1358,"f-Ix2REAAAAJ","BIO"
1359,"F-MEiNAAAAAJ","BIO"
1360,"F-UtakEAAAAJ","BIO"
1361,"f-wp99AAAAAJ","CS"
1362,"f0NoTC0AAAAJ","CS"
1363,"F0vOTLQAAAAJ","BIO"
1364,"f28F1YUAAAAJ","CS"
1365,"F2cBeqkAAAAJ","BIO"
1366,"f3GIS0QAAAAJ","BIO"
1367,"f4eLuf8AAAAJ","XD"
1368,"F4tTgLQAAAAJ","XD"
1369,"F4v_MEIAAAAJ","CS"
1370,"f4W-y6AAAAAJ","BIO"
1371,"f5CUbRIAAAAJ","CS"
1372,"f6JF7BkAAAAJ","CS"
1373,"F6LzqwMAAAAJ","CS"
1374,"f7e4D8cAAAAJ","BIO"
1375,"f7laURkAAAAJ","CS"
1376,"f8FjAtMAAAAJ","XD"
1377,"F9JBkRQAAAAJ","BIO"
1378,"F9kqUXkAAAAJ","XD"
1379,"FA3SUH4AAAAJ","BIO"
1380,"fABXPQQAAAAJ","BIO"
1381,"FaGbxW0AAAAJ","CS"
1382,"FANRIhwAAAAJ","XD"
1383,"fasXmPQAAAAJ","CS"
1384,"fAw_t5EAAAAJ","CS"
1385,"FaY_RgsAAAAJ","XD"
1386,"fcQXfZIAAAAJ","BIO"
1387,"fDdcWBEAAAAJ","XD"
1388,"FDu4ciwAAAAJ","CS"
1389,"fe5GDukAAAAJ","BIO"
1390,"Fe9NgoEAAAAJ","BIO"
1391,"fEBBMXMAAAAJ","XD"
1392,"FEBziZ0AAAAJ","XD"
1393,"fecQGekAAAAJ","CS"
1394,"FEE_Gw0AAAAJ","BIO"
1395,"fEVXhhAAAAAJ","XD"
1396,"fEYp6hEAAAAJ","CS"
1397,"fez4ulcAAAAJ","XD"
1398,"fEZG8HkAAAAJ","BIO"
1399,"Ff6era8AAAAJ","XD"
1400,"ffdt7gMAAAAJ","XD"
1401,"FfFBUCUAAAAJ","XD"
1402,"FfqHjHoAAAAJ","XD"
1403,"FfSp-toAAAAJ","XD"
1404,"FFukl3oAAAAJ","BIO"
1405,"ffUu1PcAAAAJ","CS"
1406,"FG5TJpoAAAAJ","CS"
1407,"fGahbL0AAAAJ","BIO"
1408,"fGcKnpIAAAAJ","XD"
1409,"FGq2FDEAAAAJ","BIO"
1410,"fHeiNpIAAAAJ","BIO"
1411,"FI1LIZ8AAAAJ","CS"
1412,"Fi3oKmQAAAAJ","BIO"
1413,"FI5-sZEAAAAJ","XD"
1414,"fIl48pMAAAAJ","BIO"
1415,"fIoDWp8AAAAJ","XD"
1416,"FIX1U8EAAAAJ","BIO"
1417,"FJ-huxgAAAAJ","XD"
1418,"FjV70BwAAAAJ","CS"
1419,"fJY0snwAAAAJ","BIO"
1420,"fk5mG1wAAAAJ","BIO"
1421,"FKbHXRUAAAAJ","CS"
1422,"fKESO6sAAAAJ","XD"
1423,"fkGi-JMAAAAJ","XD"
1424,"fljUQhYAAAAJ","XD"
1425,"fLKTb6EAAAAJ","BIO"
1426,"fLLgLRMAAAAJ","CS"
1427,"FM3vRPgAAAAJ","XD"
1428,"FmrDR68AAAAJ","CS"
1429,"fmSHtE8AAAAJ","CS"
1430,"fmsV6nEAAAAJ","CS"
1431,"fN4OjwUAAAAJ","BIO"
1432,"Fn5PadcAAAAJ","CS"
1433,"fnDgjtEAAAAJ","XD"
1434,"fnE2dSoAAAAJ","XD"
1435,"FnOFeqkAAAAJ","BIO"
1436,"fNW5X34AAAAJ","BIO"
1437,"fNX1mOIAAAAJ","BIO"
1438,"FNXlCHUAAAAJ","BIO"
1439,"FODlT4sAAAAJ","XD"
1440,"foNB6isAAAAJ","BIO"
1441,"forPRN8AAAAJ","XD"
1442,"fOznM_YAAAAJ","XD"
1443,"FpjmmuQAAAAJ","XD"
1444,"FPpZDF0AAAAJ","BIO"
1445,"FPytZ9UAAAAJ","BIO"
1446,"fqCQ8cgAAAAJ","BIO"
1447,"fqDBtzYAAAAJ","CS"
1448,"fqsgCbAAAAAJ","CS"
1449,"fqy0tRYAAAAJ","XD"
1450,"fr0-PcUAAAAJ","BIO"
1451,"fr5mu_cAAAAJ","BIO"
1452,"FrMOlk8AAAAJ","XD"
1453,"frOtmtAAAAAJ","XD"
1454,"frWTdZ8AAAAJ","BIO"
1455,"FsBCAfgAAAAJ","XD"
1456,"FSFoY5EAAAAJ","BIO"
1457,"FSkmWXYAAAAJ","BIO"
1458,"fSQCT0YAAAAJ","CS"
1459,"fSYvY7sAAAAJ","XD"
1460,"Ft1eQWUAAAAJ","BIO"
1461,"Ftj1h4cAAAAJ","XD"
1462,"FUJJ66cAAAAJ","XD"
1463,"fUkICMwAAAAJ","BIO"
1464,"FuOqWNEAAAAJ","XD"
1465,"fup4ihsAAAAJ","BIO"
1466,"fUTN90MAAAAJ","XD"
1467,"fUwwsXQAAAAJ","BIO"
1468,"FUWxMaQAAAAJ","XD"
1469,"fv1RjgEAAAAJ","BIO"
1470,"fVCZuxAAAAAJ","BIO"
1471,"FVTgmOwAAAAJ","XD"
1472,"FVUQ30YAAAAJ","XD"
1473,"FWjqglcAAAAJ","XD"
1474,"FXbbGUYAAAAJ","BIO"
1475,"fxT5ulwAAAAJ","BIO"
1476,"fXTd_SwAAAAJ","BIO"
1477,"FY0bTnMAAAAJ","BIO"
1478,"fyf_Vt4AAAAJ","BIO"
1479,"FyhRqdYAAAAJ","BIO"
1480,"Fz-5bdcAAAAJ","XD"
1481,"FzBDS4gAAAAJ","CS"
1482,"F_Go4V4AAAAJ","XD"
1483,"f_kGJwkAAAAJ","CS"
1484,"g--NxecAAAAJ","BIO"
1485,"G-HYm8EAAAAJ","BIO"
1486,"g-WedwYAAAAJ","XD"
1487,"g0s8hgEAAAAJ","XD"
1488,"G0WcJagAAAAJ","XD"
1489,"g26ZEaoAAAAJ","BIO"
1490,"G2EJz5kAAAAJ","XD"
1491,"g2v_-SkAAAAJ","CS"
1492,"G4Np3c0AAAAJ","XD"
1493,"g5tssnkAAAAJ","BIO"
1494,"G6DD7GQAAAAJ","BIO"
1495,"G6kA1CMAAAAJ","CS"
1496,"g6noKX0AAAAJ","XD"
1497,"G6XN5cRm0FIJ","XD"
1498,"G7D5O-0AAAAJ","XD"
1499,"g9bV-_sAAAAJ","XD"
1500,"GaARSBEAAAAJ","BIO"
1501,"GAkCu5kAAAAJ","XD"
1502,"gaO-vS4AAAAJ","CS"
1503,"GAOlOs4AAAAJ","BIO"
1504,"gAP-9H8AAAAJ","CS"
1505,"gAqwRfsAAAAJ","BIO"
1506,"gaUJw58AAAAJ","BIO"
1507,"gaXiAekAAAAJ","CS"
1508,"gb2r2ssAAAAJ","XD"
1509,"gb8sbdcAAAAJ","XD"
1510,"gBefoakAAAAJ","XD"
1511,"GbhwSZQAAAAJ","BIO"
1512,"gBqwABAAAAAJ","BIO"
1513,"Gc5_cCEAAAAJ","BIO"
1514,"Gd39c9gAAAAJ","BIO"
1515,"GD3jwG8AAAAJ","XD"
1516,"GDuQaLIAAAAJ","BIO"
1517,"GdZvLR0AAAAJ","BIO"
1518,"gE3DQUEAAAAJ","BIO"
1519,"gEMiMt0AAAAJ","XD"
1520,"GerRNbUAAAAJ","BIO"
1521,"gexxlUYAAAAJ","CS"
1522,"gFb9vegAAAAJ","CS"
1523,"gg4kYgwAAAAJ","XD"
1524,"GgKnNwEAAAAJ","XD"
1525,"gglBK4QAAAAJ","XD"
1526,"GglcIVYAAAAJ","XD"
1527,"GgQ9GEkAAAAJ","CS"
1528,"gGSiW3YAAAAJ","XD"
1529,"gh4gGRsAAAAJ","BIO"
1530,"gHfzsl4AAAAJ","XD"
1531,"GHMy08gAAAAJ","BIO"
1532,"GhvZjJUAAAAJ","XD"
1533,"ghWKWBUAAAAJ","XD"
1534,"GHz1ZVIAAAAJ","XD"
1535,"GIle-VwAAAAJ","CS"
1536,"GJ2DVWUAAAAJ","BIO"
1537,"gJczeYYAAAAJ","XD"
1538,"GJHeanUAAAAJ","BIO"
1539,"GjhiSf8AAAAJ","BIO"
1540,"gjIz2bsAAAAJ","BIO"
1541,"gJkhFkgAAAAJ","XD"
1542,"Gjll3ewAAAAJ","XD"
1543,"gkACFVcAAAAJ","XD"
1544,"gKTHzuAAAAAJ","XD"
1545,"GKTKZ8kAAAAJ","XD"
1546,"GKvAsQMAAAAJ","CS"
1547,"GkvvVp8AAAAJ","XD"
1548,"GlGy7vgAAAAJ","BIO"
1549,"GljRwkUAAAAJ","XD"
1550,"GlqwYCwAAAAJ","XD"
1551,"gM2WW9UAAAAJ","CS"
1552,"GM40vTUAAAAJ","BIO"
1553,"gM6KdmUAAAAJ","BIO"
1554,"gMaqs9cAAAAJ","CS"
1555,"GmcChLIAAAAJ","XD"
1556,"gMndACUAAAAJ","CS"
1557,"gMOBKfUAAAAJ","CS"
1558,"gMQWxE0AAAAJ","XD"
1559,"gMtCeMwAAAAJ","BIO"
1560,"Gn5kfF8AAAAJ","CS"
1561,"gncxCf4AAAAJ","XD"
1562,"GnDVXWcAAAAJ","BIO"
1563,"GNEppUEAAAAJ","XD"
1564,"gNMqz_4AAAAJ","CS"
1565,"GnU8mlsAAAAJ","XD"
1566,"GOjybYoAAAAJ","BIO"
1567,"GOOFRX0AAAAJ","BIO"
1568,"GPlRHI8AAAAJ","XD"
1569,"gpQ-Vh4AAAAJ","BIO"
1570,"gQ0QCfAAAAAJ","BIO"
1571,"gqB23VMAAAAJ","XD"
1572,"gqGfIIsAAAAJ","CS"
1573,"GqI1Ma4AAAAJ","BIO"
1574,"gQOKAggAAAAJ","CS"
1575,"GR5FOqMAAAAJ","XD"
1576,"GREz0H0AAAAJ","XD"
1577,"GRGOG1AAAAAJ","CS"
1578,"GRlw3rcAAAAJ","CS"
1579,"grQ_GBgAAAAJ","CS"
1580,"grYHYo0AAAAJ","XD"
1581,"Gs5F2jYAAAAJ","CS"
1582,"GST4nE0AAAAJ","BIO"
1583,"gs_WpWIAAAAJ","CS"
1584,"GTGud6oAAAAJ","XD"
1585,"gTInMR0AAAAJ","BIO"
1586,"gTYcv5gAAAAJ","BIO"
1587,"GU0SZmYAAAAJ","CS"
1588,"GUAoEcAAAAAJ","XD"
1589,"gUEkPQEAAAAJ","XD"
1590,"guhwcP8AAAAJ","XD"
1591,"GUucp2UAAAAJ","CS"
1592,"gvo0nMsAAAAJ","CS"
1593,"gVUD47sAAAAJ","XD"
1594,"gVwJZpAAAAAJ","BIO"
1595,"gVZmNskAAAAJ","XD"
1596,"gWBoNCsAAAAJ","XD"
1597,"gwC7rCUAAAAJ","XD"
1598,"Gwd6p_8AAAAJ","CS"
1599,"Gwrwxa0AAAAJ","XD"
1600,"GwtVjKYAAAAJ","CS"
1601,"Gx8Rpr4AAAAJ","XD"
1602,"GxE6F0cAAAAJ","BIO"
1603,"gYdteuwAAAAJ","BIO"
1604,"gyIf7XIAAAAJ","CS"
1605,"gyL3CZ0AAAAJ","XD"
1606,"gyLFs0IAAAAJ","CS"
1607,"GYmhyu4AAAAJ","BIO"
1608,"GzG5kRAAAAAJ","BIO"
1609,"G_9MWCgAAAAJ","BIO"
1610,"g_kcwSoAAAAJ","BIO"
1611,"g_oE5yUAAAAJ","XD"
1612,"g_uZDGYAAAAJ","XD"
1613,"G_wlUu8AAAAJ","BIO"
1614,"h-3YCacAAAAJ","BIO"
1615,"h-JEcQ8AAAAJ","CS"
1616,"H0fC2pEAAAAJ","BIO"
1617,"h0gtwxIAAAAJ","CS"
1618,"H0Y2wgUAAAAJ","CS"
1619,"H12ZKAEAAAAJ","BIO"
1620,"H15F-wYAAAAJ","XD"
1621,"H1OAQgUAAAAJ","BIO"
1622,"H1XVLwsAAAAJ","XD"
1623,"h20U9WcAAAAJ","XD"
1624,"h3gpLYAAAAAJ","CS"
1625,"h3L7zkoAAAAJ","XD"
1626,"H3vXtAUAAAAJ","BIO"
1627,"H3wb878AAAAJ","XD"
1628,"H4cQsHAAAAAJ","XD"
1629,"H4dLAw0AAAAJ","CS"
1630,"h4i4fh8AAAAJ","XD"
1631,"H4rKFc8AAAAJ","XD"
1632,"H4UeZ2MAAAAJ","CS"
1633,"h5gEfxsAAAAJ","XD"
1634,"h6jljQQAAAAJ","XD"
1635,"h6yXnyEAAAAJ","XD"
1636,"H73aVRAAAAAJ","BIO"
1637,"H790-zwAAAAJ","CS"
1638,"H7RavtAAAAAJ","BIO"
1639,"H9g7NyAAAAAJ","BIO"
1640,"hA7ADOUAAAAJ","BIO"
1641,"HaI6LesAAAAJ","XD"
1642,"Hb6J54cAAAAJ","CS"
1643,"HbFGylgAAAAJ","XD"
1644,"HBgEJU0AAAAJ","BIO"
1645,"HBi2xQkAAAAJ","BIO"
1646,"hBK59KQAAAAJ","BIO"
1647,"hBQ6fOEAAAAJ","BIO"
1648,"hbrClrEAAAAJ","XD"
1649,"hBsaDzUAAAAJ","BIO"
1650,"HBtUqDIAAAAJ","XD"
1651,"HBUSGosAAAAJ","BIO"
1652,"hc1m_BQAAAAJ","XD"
1653,"hc9PP9gAAAAJ","CS"
1654,"hcqjUUQAAAAJ","XD"
1655,"hcuuM8gAAAAJ","BIO"
1656,"HDbOhqYAAAAJ","BIO"
1657,"hDcfRZEAAAAJ","BIO"
1658,"hDLBEhkAAAAJ","XD"
1659,"hdoSFx0AAAAJ","CS"
1660,"HEAE9XsAAAAJ","CS"
1661,"heYuqBkAAAAJ","CS"
1662,"HF2G3LAAAAAJ","XD"
1663,"hfADwdIAAAAJ","CS"
1664,"hfK1RCgAAAAJ","BIO"
1665,"hFrN_-0AAAAJ","XD"
1666,"Hft_8cgAAAAJ","XD"
1667,"hgOSI1EAAAAJ","XD"
1668,"hgUGouQAAAAJ","XD"
1669,"Hh7K_xMAAAAJ","BIO"
1670,"HHd7uewAAAAJ","CS"
1671,"HHialjcAAAAJ","XD"
1672,"hHKC6FEAAAAJ","XD"
1673,"HHn7118AAAAJ","XD"
1674,"hhOdBSYAAAAJ","BIO"
1675,"hI4XguUAAAAJ","XD"
1676,"hIq09eUAAAAJ","CS"
1677,"HiqW7EoAAAAJ","CS"
1678,"hiWagvQAAAAJ","BIO"
1679,"HJ2DgisAAAAJ","XD"
1680,"hJuusUEAAAAJ","CS"
1681,"hjYT3JYAAAAJ","XD"
1682,"HkB_Gz0AAAAJ","CS"
1683,"hKeWP2sAAAAJ","BIO"
1684,"HKGYvu4AAAAJ","XD"
1685,"hKTEh5oAAAAJ","XD"
1686,"hL5ZhAQAAAAJ","XD"
1687,"HlEEUUIAAAAJ","BIO"
1688,"HlPjq-YAAAAJ","BIO"
1689,"HLRZ3oAAAAAJ","XD"
1690,"hLSAMi8AAAAJ","CS"
1691,"HLv0dl0AAAAJ","CS"
1692,"HlXPvCoAAAAJ","CS"
1693,"hma0WFAAAAAJ","XD"
1694,"hmq4rGIAAAAJ","XD"
1695,"HMQvdu8AAAAJ","BIO"
1696,"hmvHbL8AAAAJ","BIO"
1697,"hmy9MpkAAAAJ","BIO"
1698,"HMZurWoAAAAJ","BIO"
1699,"HnD2xxIAAAAJ","BIO"
1700,"Ho2P5DYAAAAJ","BIO"
1701,"hoGTGlMAAAAJ","BIO"
1702,"hOlkT4sAAAAJ","CS"
1703,"HoQtR3cAAAAJ","CS"
1704,"Hq28JM0AAAAJ","CS"
1705,"hQazr50AAAAJ","XD"
1706,"HQeEzR0AAAAJ","CS"
1707,"hQtEfQcAAAAJ","CS"
1708,"hqTu-QcAAAAJ","XD"
1709,"hQZxBb0AAAAJ","BIO"
1710,"HQZYwEcAAAAJ","BIO"
1711,"hRggMmIAAAAJ","XD"
1712,"HriWXcEAAAAJ","XD"
1713,"HRSDO6IAAAAJ","CS"
1714,"HRx2lJQAAAAJ","BIO"
1715,"hS9gtcwAAAAJ","BIO"
1716,"HsCLriEAAAAJ","BIO"
1717,"hsJqhNAAAAAJ","CS"
1718,"HSygdAYAAAAJ","XD"
1719,"HTbZCZ4AAAAJ","XD"
1720,"Htf2zbsAAAAJ","XD"
1721,"HtgKHRIAAAAJ","XD"
1722,"htRNTnYAAAAJ","XD"
1723,"hTsDchEAAAAJ","XD"
1724,"hTyZBhMAAAAJ","XD"
1725,"HU1ZfyQAAAAJ","XD"
1726,"huaPPRsAAAAJ","BIO"
1727,"HUDkqSoAAAAJ","BIO"
1728,"HuSHIWkAAAAJ","CS"
1729,"hv59470AAAAJ","BIO"
1730,"hVsnXOQAAAAJ","BIO"
1731,"hvT2mb8AAAAJ","BIO"
1732,"HVtr6AIAAAAJ","BIO"
1733,"HVtSJJsAAAAJ","BIO"
1734,"hVUzp6EAAAAJ","XD"
1735,"HvwPRJ0AAAAJ","XD"
1736,"hv_GqN4AAAAJ","BIO"
1737,"hwc6A1MAAAAJ","CS"
1738,"HWF6UxgAAAAJ","XD"
1739,"hwqQOpUAAAAJ","XD"
1740,"HWSuYAEAAAAJ","CS"
1741,"hWYleB8AAAAJ","BIO"
1742,"hX7X5ioAAAAJ","BIO"
1743,"hxHYAA8AAAAJ","BIO"
1744,"hxlxVEUAAAAJ","XD"
1745,"hXpZynkAAAAJ","CS"
1746,"hybHuxYAAAAJ","BIO"
1747,"Hyhp_zUAAAAJ","XD"
1748,"hz1S-asAAAAJ","XD"
1749,"hZxtGocAAAAJ","BIO"
1750,"h_BrebAAAAAJ","XD"
1751,"h_MOIUUAAAAJ","XD"
1752,"h_vjSXoAAAAJ","BIO"
1753,"I-DJ7EsAAAAJ","CS"
1754,"I-rKkyEAAAAJ","XD"
1755,"I0ZGaCQAAAAJ","CS"
1756,"I1EvjZsAAAAJ","CS"
1757,"I1fl4oAAAAAJ","CS"
1758,"I1w51gUAAAAJ","XD"
1759,"i28fU0MAAAAJ","XD"
1760,"i3pEsbgAAAAJ","XD"
1761,"I4iKZSkAAAAJ","CS"
1762,"I4TkqC0AAAAJ","XD"
1763,"i4_3daEAAAAJ","CS"
1764,"I5zd7t0AAAAJ","CS"
1765,"i632EEwAAAAJ","BIO"
1766,"I8UXifUAAAAJ","BIO"
1767,"I9cyQTQAAAAJ","BIO"
1768,"IAywpN4AAAAJ","BIO"
1769,"ibITRigAAAAJ","CS"
1770,"iBl-QgEAAAAJ","CS"
1771,"iB_t3xsAAAAJ","BIO"
1772,"icbo4M0AAAAJ","CS"
1773,"ICe2FxkAAAAJ","BIO"
1774,"icGNWj4AAAAJ","CS"
1775,"ICngR3sAAAAJ","CS"
1776,"IcW1vJEAAAAJ","XD"
1777,"iCWiQi8AAAAJ","CS"
1778,"ID4wZFwAAAAJ","CS"
1779,"Id792TsAAAAJ","CS"
1780,"IdDGv6oAAAAJ","XD"
1781,"iDmkDqMAAAAJ","XD"
1782,"iDMvmEYAAAAJ","CS"
1783,"IdRYT-8AAAAJ","CS"
1784,"IdWa_JkAAAAJ","CS"
1785,"IeBc5OsAAAAJ","XD"
1786,"IEctSMcAAAAJ","BIO"
1787,"ieD5uTEAAAAJ","BIO"
1788,"iEGYZT4AAAAJ","XD"
1789,"IEHo6YcAAAAJ","CS"
1790,"IEKMwakAAAAJ","BIO"
1791,"Ieo0BVEAAAAJ","BIO"
1792,"IeqjwlIAAAAJ","XD"
1793,"if0wXOEAAAAJ","BIO"
1794,"If_k6LgAAAAJ","XD"
1795,"iGccVmEAAAAJ","CS"
1796,"IGDs4HwAAAAJ","CS"
1797,"iGKJKNQAAAAJ","BIO"
1798,"igVM0AEAAAAJ","XD"
1799,"IGyIeMsAAAAJ","BIO"
1800,"iHpqfoQAAAAJ","CS"
1801,"iIiVrrQAAAAJ","CS"
1802,"iIPwqbMAAAAJ","BIO"
1803,"IirM9zMAAAAJ","CS"
1804,"Iiut4KYAAAAJ","CS"
1805,"iiyj5MsAAAAJ","BIO"
1806,"IjbhBJsAAAAJ","XD"
1807,"IJLURXkAAAAJ","BIO"
1808,"IjteorwAAAAJ","BIO"
1809,"ikdhy6gAAAAJ","BIO"
1810,"ikn-xhYAAAAJ","XD"
1811,"IKz0hvkAAAAJ","CS"
1812,"iL-hxJoAAAAJ","CS"
1813,"ILQfpvIAAAAJ","BIO"
1814,"iLQqwosAAAAJ","XD"
1815,"iLWANowAAAAJ","BIO"
1816,"im5aMngAAAAJ","CS"
1817,"ImCQugUAAAAJ","XD"
1818,"Imh0w3AAAAAJ","CS"
1819,"ImpbxLsAAAAJ","CS"
1820,"imy3JY0AAAAJ","BIO"
1821,"in6eBIwAAAAJ","XD"
1822,"iNbxQUEAAAAJ","BIO"
1823,"inGtCcMAAAAJ","CS"
1824,"IoGj8UEAAAAJ","CS"
1825,"iopnWAMAAAAJ","XD"
1826,"IPbxgZkAAAAJ","XD"
1827,"iPcxP0YAAAAJ","CS"
1828,"iPDwvU8AAAAJ","CS"
1829,"iPTO_FEAAAAJ","XD"
1830,"iqlfboYAAAAJ","BIO"
1831,"IQosWycAAAAJ","XD"
1832,"iQV2L2IAAAAJ","XD"
1833,"IqzMas0AAAAJ","XD"
1834,"iRaegw8AAAAJ","BIO"
1835,"IrcFO1AAAAAJ","CS"
1836,"iRfqtIEAAAAJ","BIO"
1837,"irlmY1YAAAAJ","BIO"
1838,"IrPitBgAAAAJ","XD"
1839,"IrX5ZzQAAAAJ","BIO"
1840,"iSEAH2MAAAAJ","XD"
1841,"IsQQCHAAAAAJ","CS"
1842,"ISRNX3gAAAAJ","XD"
1843,"iSSbrhwAAAAJ","XD"
1844,"it1vhYAAAAAJ","CS"
1845,"iTii9qEAAAAJ","XD"
1846,"ITJOwHEAAAAJ","BIO"
1847,"iTv2cOgAAAAJ","CS"
1848,"IUFloN8AAAAJ","BIO"
1849,"iuJrwKYAAAAJ","BIO"
1850,"IUZgJogAAAAJ","XD"
1851,"ivApfKcAAAAJ","XD"
1852,"IvuuU14AAAAJ","CS"
1853,"IWcGY98AAAAJ","CS"
1854,"Iwd9DdkAAAAJ","CS"
1855,"IWdFbTQAAAAJ","BIO"
1856,"IwkyeWgAAAAJ","XD"
1857,"iWq6Tn4AAAAJ","CS"
1858,"Ixa74FIAAAAJ","CS"
1859,"Ixhn-sQAAAAJ","BIO"
1860,"IXiAPMoAAAAJ","CS"
1861,"IXnzCb8AAAAJ","CS"
1862,"iy321KUAAAAJ","BIO"
1863,"iYgWtREAAAAJ","CS"
1864,"IyjGlJ8AAAAJ","BIO"
1865,"iZ6IqSYAAAAJ","BIO"
1866,"izDottUAAAAJ","BIO"
1867,"iZgkmFIAAAAJ","BIO"
1868,"IzhtPq4AAAAJ","CS"
1869,"IzLlyzsAAAAJ","CS"
1870,"izMnGyMAAAAJ","XD"
1871,"izVO9pYAAAAJ","XD"
1872,"Izwn0HcAAAAJ","BIO"
1873,"IzXDyR8AAAAJ","CS"
1874,"I_N__-QAAAAJ","CS"
1875,"I_YsXU4AAAAJ","CS"
1876,"J09a41oAAAAJ","BIO"
1877,"J0SKz5YAAAAJ","XD"
1878,"J12C3nYAAAAJ","CS"
1879,"J1a81tAAAAAJ","XD"
1880,"J1tqbNAAAAAJ","XD"
1881,"j38QfhkAAAAJ","CS"
1882,"J5f4Gq8AAAAJ","CS"
1883,"j67v24EAAAAJ","XD"
1884,"j6KFCRAAAAAJ","XD"
1885,"J718FGIAAAAJ","XD"
1886,"j7F7yq0AAAAJ","XD"
1887,"J7H4N_4AAAAJ","CS"
1888,"j7WSgbwAAAAJ","XD"
1889,"J8FwD7cAAAAJ","BIO"
1890,"J8J7NvkAAAAJ","XD"
1891,"J8YyZugAAAAJ","XD"
1892,"J9KP4dsAAAAJ","BIO"
1893,"J9Pa_8EAAAAJ","BIO"
1894,"j9XJD8QAAAAJ","CS"
1895,"ja5NutgAAAAJ","BIO"
1896,"jA7e-WkAAAAJ","CS"
1897,"JaIL3AgAAAAJ","BIO"
1898,"JaM1iKMAAAAJ","CS"
1899,"jB4y-j4AAAAJ","XD"
1900,"JbH6mVkAAAAJ","BIO"
1901,"JBNzgNMAAAAJ","BIO"
1902,"Jbo1MqwAAAAJ","XD"
1903,"jB_SrVoAAAAJ","BIO"
1904,"Jc7sf8YAAAAJ","XD"
1905,"jcatRRIAAAAJ","XD"
1906,"jcwyv0wAAAAJ","CS"
1907,"jD0EPmgAAAAJ","BIO"
1908,"Jd6nw80AAAAJ","XD"
1909,"jDCiMQkAAAAJ","XD"
1910,"jDewJRwAAAAJ","XD"
1911,"jDm73CQAAAAJ","CS"
1912,"jdq0xz8AAAAJ","XD"
1913,"jDqTrbEAAAAJ","BIO"
1914,"jdSlREMAAAAJ","XD"
1915,"jDuPZLMAAAAJ","XD"
1916,"JE4GTLYAAAAJ","BIO"
1917,"JEApEv4AAAAJ","BIO"
1918,"jEdhxGMAAAAJ","XD"
1919,"jeOFRDsAAAAJ","CS"
1920,"jevPwGEAAAAJ","XD"
1921,"jeWN01gAAAAJ","BIO"
1922,"JFGFujgAAAAJ","BIO"
1923,"jGboazkAAAAJ","XD"
1924,"JgC6C-kAAAAJ","BIO"
1925,"jGZab7kAAAAJ","CS"
1926,"jh-brekAAAAJ","BIO"
1927,"jH1l1boAAAAJ","BIO"
1928,"Jh3QCRYAAAAJ","CS"
1929,"jh3Z4esAAAAJ","BIO"
1930,"JHYKtv4AAAAJ","XD"
1931,"jID7d1sAAAAJ","BIO"
1932,"JinbAIQAAAAJ","CS"
1933,"JIpg40gAAAAJ","BIO"
1934,"jIp_uw0AAAAJ","XD"
1935,"jIs-Y2gAAAAJ","CS"
1936,"Jj00ksMAAAAJ","XD"
1937,"JJ9AvbAAAAAJ","CS"
1938,"jJCBeRsAAAAJ","CS"
1939,"jjEht8wAAAAJ","XD"
1940,"jJPSj0IAAAAJ","XD"
1941,"jJwwFLIAAAAJ","BIO"
1942,"Jk3gxBEAAAAJ","XD"
1943,"jkJlkSYAAAAJ","BIO"
1944,"jkRa2LEAAAAJ","CS"
1945,"jLEgvnsAAAAJ","CS"
