"year","coauthor_codes"
2012,"1,--nVNvIAAAAJ"
2012,"0,0,0,0,2,0,0,0,0,0,0,-0nYQVIAAAAJ,0,0,0,0,0,0,0"
2012,"0,0,0,0,2,0,0,0,0,0,0,0,-0nYQVIAAAAJ,0,0,0,0,0,0,0"
2012,"0,-0nYQVIAAAAJ,0,0"
2012,"0,0,0,0,mAbA6EoAAAAJ,0,0,2,0,2,0,0,0,0,0,0,jv-19EoAAAAJ,-0nYQVIAAAAJ,0,0,2,0,0,0,2,0,0,0,0"
2012,"0,0,JEApEv4AAAAJ,AANigvoAAAAJ,0,0,0,-0nYQVIAAAAJ,0,0,0,0"
2012,"0,0,0,0,0,0,0,0,-0ppt6oAAAAJ"
2012,"0,0,0,0,R5nkatMAAAAJ,-0ppt6oAAAAJ"
2012,"0,0,0,0,0,-0ppt6oAAAAJ"
2012,"0,-0ppt6oAAAAJ"
2012,"1,-0rEuLgAAAAJ,1,1"
2012,"-0rEuLgAAAAJ,r70ags0AAAAJ,1"
2012,"-0rEuLgAAAAJ,r70ags0AAAAJ,1"
2012,"-0rEuLgAAAAJ,r70ags0AAAAJ"
2012,"1,-0rEuLgAAAAJ,1,1"
2012,"0,0,0,2,-234SKAAAAAJ,0,0,0"
2012,"2,-234SKAAAAAJ,0"
2012,"2,-234SKAAAAAJ,0,0"
2012,"0,2,-234SKAAAAAJ,0,0"
2012,"0,0,2,-31-oa0AAAAJ,0,0,0,2,0,0"
2012,"0,-31-oa0AAAAJ,0,0"
2012,"0,0,-31-oa0AAAAJ,0,0,0,0,0,0"
2012,"0,-31-oa0AAAAJ,0,0"
2012,"2,2,2,0,0,0,0,0,0,0,0,0,Fz-5bdcAAAAJ,0,0,0,-31-oa0AAAAJ,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,vtcDGNYAAAAJ,2,2"
2012,"0,-31-oa0AAAAJ,0,0,0"
2012,"0,-5ZxgGsAAAAJ"
2012,"1,-6cOYcYAAAAJ"
2012,"1,-6cOYcYAAAAJ"
2012,"1,1,1,-6cOYcYAAAAJ"
2012,"1,1,1,2,1,-6cOYcYAAAAJ,wCxzFrMAAAAJ"
2012,"-6cOYcYAAAAJ"
2012,"-6FYTfMAAAAJ,0"
2012,"0,0,0,-78feYUAAAAJ"
2012,"-78feYUAAAAJ,0"
2012,"0,-78feYUAAAAJ"
2012,"0,-aQaHIoAAAAJ"
2012,"0,2,0,-aQaHIoAAAAJ,0,0,0,2,2"
2012,"0,0,0,0,0,0,0,0,0,0,0,0,-aQaHIoAAAAJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
2012,"0,-aQaHIoAAAAJ,0,0,0,0"
2012,"0,-aQaHIoAAAAJ,0,0,0,0"
2012,"0,0,0,-aQaHIoAAAAJ,0,0,0,0,0,0,2,0,0"
2012,"-aQaHIoAAAAJ"
2012,"-aQaHIoAAAAJ"
2012,"0,0,-aQaHIoAAAAJ,0"
2012,"-BLWw_kAAAAJ,0"
2012,"-chjN0MAAAAJ"
2012,"-cL-RwUAAAAJ,2"
2012,"0,-cL-RwUAAAAJ,0,0,2"
2012,"0,-cL-RwUAAAAJ,0"
2012,"0,-cL-RwUAAAAJ,0,0"
2012,"1,-cwEbxUAAAAJ,1,1,1,2,1,1"
2012,"2X5Wru0AAAAJ,-cwEbxUAAAAJ,2"
2012,"1,2,-cwEbxUAAAAJ,1,1,1,1,2"
2012,"p4urLfMAAAAJ,-cwEbxUAAAAJ,2,2"
2012,"p4urLfMAAAAJ,2,-cwEbxUAAAAJ,2,2,2,2"
2012,"2X5Wru0AAAAJ,-cwEbxUAAAAJ,2"
2012,"p4urLfMAAAAJ,-cwEbxUAAAAJ,2,2"
2012,"2,2,-cwEbxUAAAAJ,2,2,2,qDkQrKwAAAAJ"
2012,"OOLe2TIAAAAJ,2,-D2TBHUAAAAJ,2,2"
2012,"-D2TBHUAAAAJ,0"
2012,"1,KzmHyt8AAAAJ,-DfTtxgAAAAJ,XrIr0nYAAAAJ,1,1,2"
2012,"1,KzmHyt8AAAAJ,-DfTtxgAAAAJ,XrIr0nYAAAAJ,1,1,1"
2012,"0,-Dg42W8AAAAJ,0"
2012,"0,0,0,0,-Dg42W8AAAAJ,0"
2012,"0,-Dg42W8AAAAJ"
2012,"1,-E5k6m4AAAAJ,1,1"
2012,"1,1,1,-E5k6m4AAAAJ,1"
2012,"-E5k6m4AAAAJ,1,1,1,1"
2012,"FM3vRPgAAAAJ,-E5k6m4AAAAJ,1,9hPnkXsAAAAJ"
2012,"1,1,-E5k6m4AAAAJ,1,1,1"
2012,"0,0,0,0,0,0,0,0,2,0,0,0,0,-ERiTHkAAAAJ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0"
2012,"0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,-ERiTHkAAAAJ,0,2,2,2,2,2,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2"
2012,"0,-ERiTHkAAAAJ"
2012,"1,-EXWOU0AAAAJ"
2012,"0,0,0,0,0,2,0,0,0,2,e5alfo0AAAAJ,-fxI3cUAAAAJ"
2012,"2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-fxI3cUAAAAJ,KnAit3cAAAAJ,2,2"
2012,"-GT5PAkAAAAJ"
2012,"1,1,1,-GT5PAkAAAAJ,q1bkP7AAAAAJ,1"
2012,"-GT5PAkAAAAJ"
2012,"1,1,1,-GT5PAkAAAAJ"
2012,"1,1,1,-GT5PAkAAAAJ,1"
2012,"1,1,1,-GT5PAkAAAAJ,2,1,1"
2012,"2,-had2Q8AAAAJ,2,0,0,0,0,0,0,0"
2012,"-had2Q8AAAAJ,0,0"
2012,"sflJAhgAAAAJ,-had2Q8AAAAJ,0,2,0,0,0,0"
2012,"-had2Q8AAAAJ,0"
2012,"0,-had2Q8AAAAJ,0,0,0,0"
2012,"0,-had2Q8AAAAJ,0"
2012,"0,0,-HwCwkAAAAAJ"
2012,"0,0,-HwCwkAAAAAJ,0,0,0"
2012,"-HwCwkAAAAAJ,kiV7yTQAAAAJ,0"
2012,"0,0,GHMy08gAAAAJ,-HwCwkAAAAAJ,0,0,0,0"
2012,"0,0,-HwCwkAAAAAJ"
2012,"0,0,-HwCwkAAAAAJ,0"
2012,"0,0,-HwCwkAAAAAJ,kiV7yTQAAAAJ,0"
2012,"0,0,0,0,0,0,-HwCwkAAAAAJ,0,0,0,0,0"
2012,"0,-HwCwkAAAAAJ,0"
2012,"2,-HwCwkAAAAAJ,0,0"
2012,"0,-HwCwkAAAAAJ"
