"year","coauthor_codes"
1983,"-cL-RwUAAAAJ"
1983,"0,-Dg42W8AAAAJ"
1983,"1,-GT5PAkAAAAJ"
1983,"-had2Q8AAAAJ,0,0"
1983,"0,-HwCwkAAAAAJ"
1983,"0,-HwCwkAAAAAJ"
1983,"0,0,0,-teHhxwAAAAJ,0,2,0,0"
1983,"0,-UyfaYEAAAAJ,0"
1983,"0,0,0,0,-UyfaYEAAAAJ"
1983,"0,0,0,0,0,2,0,-UyfaYEAAAAJ"
1983,"0,0,0,-UyfaYEAAAAJ"
1983,"0,0,0,0,0,-UyfaYEAAAAJ"
1983,"0,-UyfaYEAAAAJ,0"
1983,"0,0,0,0,0,-UyfaYEAAAAJ"
1983,"0,0,0,2,0,-UyfaYEAAAAJ"
1983,"0,0,0,-UyfaYEAAAAJ"
1983,"0,0,0,0,0,-UyfaYEAAAAJ"
1983,"0,-UyfaYEAAAAJ,0"
1983,"0,-UyfaYEAAAAJ"
1983,"0,-UyfaYEAAAAJ,0"
1983,"0,0,0,-UyfaYEAAAAJ"
1983,"0,0,0,-UyfaYEAAAAJ,0"
1983,"2,0,-UyfaYEAAAAJ"
1983,"0,0,0,0,-UyfaYEAAAAJ"
1983,"0,-UyfaYEAAAAJ"
1983,"0,-xOxPsUAAAAJ"
1983,"-YvgZDEAAAAJ"
1983,"-YvgZDEAAAAJ"
1983,"-YvgZDEAAAAJ,1"
1983,"-YvgZDEAAAAJ,1"
1983,"-YvgZDEAAAAJ,1"
1983,"-YvgZDEAAAAJ,1"
1983,"2,0,0,0,05UuCNQAAAAJ,0,0"
1983,"05UuCNQAAAAJ"
1983,"0,05UuCNQAAAAJ,0,0"
1983,"2,0,0,0,05UuCNQAAAAJ,0,0"
1983,"0,05UuCNQAAAAJ,2,0,0"
1983,"05UuCNQAAAAJ,2,0,0"
1983,"05UuCNQAAAAJ,2,uzDaznAAAAAJ,2"
1983,"05UuCNQAAAAJ,2,0"
1983,"0e8QmOMAAAAJ,0,0"
1983,"0e8QmOMAAAAJ,0,0"
1983,"0e8QmOMAAAAJ,0,0"
1983,"0,0ESwQagAAAAJ"
1983,"0IHc9DUAAAAJ,1,2"
1983,"0iJRaawAAAAJ,gMQWxE0AAAAJ"
1983,"0,0,0IrZEuIAAAAJ,0"
1983,"2,0,0IrZEuIAAAAJ,0,0"
1983,"0IrZEuIAAAAJ"
1983,"0,0IrZEuIAAAAJ"
1983,"0,0IrZEuIAAAAJ,0"
1983,"0,0,0IrZEuIAAAAJ"
1983,"0,0,0IrZEuIAAAAJ,0"
1983,"0sU4eAwAAAAJ"
1983,"0udXcCEAAAAJ,2"
1983,"0udXcCEAAAAJ,0"
1983,"1,0XV1sFsAAAAJ"
1983,"0XV1sFsAAAAJ"
1983,"1,0XV1sFsAAAAJ"
1983,"0XV1sFsAAAAJ,1"
1983,"0XV1sFsAAAAJ"
1983,"2,0YlwI5MAAAAJ,1,2"
1983,"1fEZ_osAAAAJ,1,1,lc0ARagAAAAJ"
1983,"1jE4flwAAAAJ,0"
1983,"1jE4flwAAAAJ"
1983,"0,1jE4flwAAAAJ"
1983,"1jE4flwAAAAJ"
1983,"1NtRHc4AAAAJ"
1983,"0,1s3GeggAAAAJ"
1983,"0,0,1s3GeggAAAAJ"
1983,"0,0,1s3GeggAAAAJ"
1983,"1s3GeggAAAAJ"
1983,"1s3GeggAAAAJ"
1983,"0,1somGYUAAAAJ"
1983,"2,1somGYUAAAAJ"
1983,"0,0,1somGYUAAAAJ"
1983,"0,0,0,1somGYUAAAAJ,0"
1983,"0,1somGYUAAAAJ"
1983,"0,0,1somGYUAAAAJ,0"
1983,"0,1somGYUAAAAJ"
1983,"2,1somGYUAAAAJ"
1983,"0,1somGYUAAAAJ"
1983,"0,0,0,1somGYUAAAAJ"
