"year","coauthor_codes"
1970,"-UyfaYEAAAAJ"
1970,"-UyfaYEAAAAJ"
1970,"-UyfaYEAAAAJ"
1970,"-UyfaYEAAAAJ"
1970,"-UyfaYEAAAAJ"
1970,"-UyfaYEAAAAJ"
1970,"0e8QmOMAAAAJ"
1970,"0e8QmOMAAAAJ"
1970,"0e8QmOMAAAAJ"
1970,"0e8QmOMAAAAJ"
1970,"0IrZEuIAAAAJ"
1970,"0IrZEuIAAAAJ"
1970,"0IrZEuIAAAAJ"
1970,"0IrZEuIAAAAJ"
1970,"0oj4N0sAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1jE4flwAAAAJ"
1970,"1somGYUAAAAJ"
1970,"1wq5H9oAAAAJ"
1970,"1wq5H9oAAAAJ"
1970,"1z3mv7EAAAAJ"
1970,"1z3mv7EAAAAJ"
1970,"1z3mv7EAAAAJ"
1970,"2LQimEIAAAAJ"
1970,"4tJhnt8AAAAJ"
1970,"4tJhnt8AAAAJ"
1970,"4tJhnt8AAAAJ"
1970,"4tJhnt8AAAAJ"
1970,"4tJhnt8AAAAJ"
1970,"4veQB4cAAAAJ"
1970,"55pOyCkAAAAJ"
1970,"55pOyCkAAAAJ"
1970,"5iXE9k0AAAAJ"
1970,"5LsAK74AAAAJ"
1970,"5PboKNAAAAAJ"
1970,"5PboKNAAAAAJ"
1970,"628Jn7UAAAAJ"
1970,"628Jn7UAAAAJ"
1970,"67aYFTQAAAAJ"
1970,"7btxQB0AAAAJ"
1970,"7cys8kgAAAAJ"
1970,"7cys8kgAAAAJ"
1970,"7cys8kgAAAAJ"
1970,"7PeekG0AAAAJ"
1970,"7PeekG0AAAAJ"
1970,"8ExiKC0AAAAJ"
1970,"8Qu_gAMAAAAJ"
1970,"a-qMWpwAAAAJ"
1970,"a7LHl00AAAAJ"
1970,"a7LHl00AAAAJ"
1970,"a7LHl00AAAAJ"
1970,"ABV6wJ4AAAAJ"
1970,"ABV6wJ4AAAAJ"
1970,"aVorcfUAAAAJ"
1970,"azVcOOgAAAAJ"
1970,"azVcOOgAAAAJ"
1970,"B46xY4sAAAAJ"
1970,"BCRISEEAAAAJ"
