"FacultyI","FacultyJ","XDIndicator"
"e4JfTgsAAAAJ","1z3mv7EAAAAJ",0
"e4JfTgsAAAAJ","1z3mv7EAAAAJ",0
"2LQimEIAAAAJ","vBvszjkAAAAJ",0
"2LQimEIAAAAJ","vBvszjkAAAAJ",0
"4OOz4DcAAAAJ","MK2UiHcAAAAJ",0
"Y0E0lsgAAAAJ","628Jn7UAAAAJ",1
"e4JfTgsAAAAJ","1z3mv7EAAAAJ",0
"jNUs6LsAAAAJ","E5y_8wIAAAAJ",0
"jNUs6LsAAAAJ","E5y_8wIAAAAJ",0
"uFJi3IUAAAAJ","e9OxXgwAAAAJ",1
"EFEC_toAAAAJ","KIv0fKQAAAAJ",2
"jNUs6LsAAAAJ","E5y_8wIAAAAJ",0
"EFEC_toAAAAJ","KIv0fKQAAAAJ",2
"EFEC_toAAAAJ","KIv0fKQAAAAJ",2
"lc0ARagAAAAJ","rNTIQXYAAAAJ",1
"lc0ARagAAAAJ","rNTIQXYAAAAJ",1
"lc0ARagAAAAJ","rNTIQXYAAAAJ",1
"lc0ARagAAAAJ","rNTIQXYAAAAJ",1
"U-vDOsIAAAAJ","yi6DR64AAAAJ",1
"7P3t1woAAAAJ","UF1_VRcAAAAJ",0
"7P3t1woAAAAJ","UF1_VRcAAAAJ",0
"2LQimEIAAAAJ","vBvszjkAAAAJ",0
"2LQimEIAAAAJ","vBvszjkAAAAJ",0
"U-vDOsIAAAAJ","yi6DR64AAAAJ",1
