"year","Source","Target","s_dept","t_dept"
2007,1,3575,"CS","CS"
2007,2,3673,"BIO","BIO"
2007,11,104,"BIO","BIO"
2007,12,1118,"CS","CS"
2007,12,1118,"CS","CS"
2007,19,293,"CS","BIO"
2007,19,293,"CS","BIO"
2007,19,3245,"CS","CS"
2007,19,293,"CS","BIO"
2007,30,2376,"BIO","BIO"
2007,30,3110,"BIO","BIO"
2007,33,1083,"CS","CS"
2007,33,1083,"CS","CS"
2007,33,1037,"CS","CS"
2007,33,1083,"CS","CS"
2007,33,1083,"CS","CS"
2007,33,1083,"CS","CS"
2007,34,1959,"CS","CS"
2007,34,1959,"CS","CS"
2007,34,1959,"CS","CS"
2007,34,1959,"CS","CS"
2007,34,1959,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,598,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,598,"CS","CS"
2007,39,2435,"CS","CS"
2007,39,2435,"CS","CS"
2007,40,3099,"BIO","BIO"
2007,40,3099,"BIO","BIO"
2007,40,3099,"BIO","BIO"
2007,40,3099,"BIO","BIO"
2007,41,145,"CS","CS"
2007,41,1754,"CS","CS"
2007,3234,3363,"BIO","CS"
2007,42,3234,"BIO","BIO"
2007,42,3363,"BIO","CS"
2007,42,2801,"BIO","BIO"
2007,42,2497,"BIO","BIO"
2007,43,1722,"BIO","BIO"
2007,43,1722,"BIO","BIO"
2007,1571,4103,"CS","CS"
2007,44,1571,"CS","CS"
2007,44,4103,"CS","CS"
2007,44,1281,"CS","CS"
2007,44,1631,"CS","CS"
2007,44,351,"CS","CS"
2007,44,403,"CS","CS"
2007,307,403,"CS","CS"
2007,44,307,"CS","CS"
2007,46,3727,"CS","CS"
2007,46,604,"CS","CS"
2007,46,3727,"CS","CS"
2007,1181,3727,"CS","CS"
2007,46,1181,"CS","CS"
2007,46,3727,"CS","CS"
2007,49,2624,"BIO","BIO"
2007,49,1791,"BIO","BIO"
2007,49,2624,"BIO","BIO"
2007,54,500,"CS","CS"
2007,55,2021,"BIO","BIO"
2007,56,419,"BIO","BIO"
2007,63,1092,"CS","CS"
2007,63,1092,"CS","CS"
2007,63,1092,"CS","CS"
2007,63,844,"CS","CS"
2007,63,1860,"CS","CS"
2007,844,1860,"CS","CS"
2007,64,2644,"BIO","BIO"
2007,64,3412,"BIO","BIO"
2007,65,2418,"CS","CS"
2007,65,2418,"CS","CS"
2007,65,2418,"CS","CS"
2007,67,3664,"BIO","BIO"
2007,67,3664,"BIO","BIO"
2007,69,1570,"BIO","BIO"
2007,1570,2366,"BIO","BIO"
2007,69,2366,"BIO","BIO"
2007,69,3750,"BIO","BIO"
2007,49,70,"BIO","BIO"
2007,73,145,"CS","CS"
2007,81,646,"CS","CS"
2007,82,1639,"BIO","BIO"
2007,83,1265,"BIO","BIO"
2007,87,3790,"CS","CS"
2007,2189,3790,"CS","CS"
2007,87,2189,"CS","CS"
2007,87,2189,"CS","CS"
2007,87,3849,"CS","CS"
2007,87,3790,"CS","CS"
2007,2189,3790,"CS","CS"
2007,87,2189,"CS","CS"
2007,87,3849,"CS","CS"
2007,88,913,"CS","CS"
2007,88,3029,"CS","CS"
2007,913,3029,"CS","CS"
2007,88,913,"CS","CS"
2007,88,2615,"CS","CS"
2007,913,2615,"CS","CS"
2007,88,913,"CS","CS"
2007,91,4010,"BIO","BIO"
2007,94,1011,"BIO","BIO"
2007,1011,3734,"BIO","BIO"
2007,94,3734,"BIO","BIO"
2007,2468,3741,"CS","BIO"
2007,94,3741,"BIO","BIO"
2007,94,2468,"BIO","CS"
2007,97,3968,"BIO","CS"
2007,97,3968,"BIO","CS"
2007,98,4055,"CS","CS"
2007,98,1988,"CS","CS"
2007,98,1988,"CS","CS"
2007,98,1988,"CS","CS"
2007,100,2482,"BIO","BIO"
2007,101,2501,"CS","CS"
2007,101,2719,"CS","CS"
2007,101,1196,"CS","CS"
2007,101,1196,"CS","CS"
2007,101,1196,"CS","CS"
2007,105,2151,"CS","CS"
2007,107,3182,"CS","CS"
2007,107,3182,"CS","CS"
2007,107,3731,"CS","CS"
2007,107,1378,"CS","CS"
2007,107,1220,"CS","CS"
2007,111,2521,"CS","CS"
2007,114,338,"CS","CS"
2007,114,1634,"CS","CS"
2007,119,2792,"BIO","BIO"
2007,119,2792,"BIO","BIO"
2007,120,902,"BIO","BIO"
2007,121,4008,"CS","CS"
2007,1378,4008,"CS","CS"
2007,2370,4008,"CS","CS"
2007,121,1378,"CS","CS"
2007,121,2370,"CS","CS"
