"year","Source","Target","s_dept","t_dept"
2011,2,3673,"BIO","BIO"
2011,4,1991,"BIO","BIO"
2011,1991,2503,"BIO","BIO"
2011,4,2503,"BIO","BIO"
2011,4,1991,"BIO","BIO"
2011,6,2931,"CS","CS"
2011,12,1181,"CS","CS"
2011,12,2651,"CS","CS"
2011,12,1118,"CS","CS"
2011,1118,3641,"CS","CS"
2011,12,3641,"CS","CS"
2011,12,1118,"CS","CS"
2011,943,1816,"CS","CS"
2011,943,3565,"CS","CS"
2011,943,1118,"CS","CS"
2011,943,2774,"CS","CS"
2011,943,2599,"CS","CS"
2011,12,943,"CS","CS"
2011,943,3182,"CS","CS"
2011,943,3641,"CS","CS"
2011,1816,3565,"CS","CS"
2011,1118,1816,"CS","CS"
2011,1816,2774,"CS","CS"
2011,1816,2599,"CS","CS"
2011,12,1816,"CS","CS"
2011,1816,3182,"CS","CS"
2011,1816,3641,"CS","CS"
2011,1118,3565,"CS","CS"
2011,2774,3565,"CS","CS"
2011,2599,3565,"CS","CS"
2011,12,3565,"CS","CS"
2011,3182,3565,"CS","CS"
2011,3565,3641,"CS","CS"
2011,1118,2774,"CS","CS"
2011,1118,2599,"CS","CS"
2011,12,1118,"CS","CS"
2011,1118,3182,"CS","CS"
2011,1118,3641,"CS","CS"
2011,2599,2774,"CS","CS"
2011,12,2774,"CS","CS"
2011,2774,3182,"CS","CS"
2011,2774,3641,"CS","CS"
2011,12,2599,"CS","CS"
2011,2599,3182,"CS","CS"
2011,2599,3641,"CS","CS"
2011,12,3182,"CS","CS"
2011,12,3641,"CS","CS"
2011,3182,3641,"CS","CS"
2011,12,2651,"CS","CS"
2011,13,3456,"BIO","BIO"
2011,15,1110,"BIO","BIO"
2011,17,1492,"BIO","BIO"
2011,19,3245,"CS","CS"
2011,19,3245,"CS","CS"
2011,3245,4027,"CS","BIO"
2011,19,4027,"CS","BIO"
2011,19,293,"CS","BIO"
2011,19,1149,"CS","CS"
2011,19,3245,"CS","CS"
2011,3245,4027,"CS","BIO"
2011,19,4027,"CS","BIO"
2011,21,1124,"BIO","BIO"
2011,22,3822,"CS","CS"
2011,22,3318,"CS","CS"
2011,3318,3822,"CS","CS"
2011,22,2136,"CS","CS"
2011,2136,3822,"CS","CS"
2011,22,3822,"CS","CS"
2011,27,2990,"BIO","BIO"
2011,28,2815,"CS","CS"
2011,30,2376,"BIO","BIO"
2011,31,980,"BIO","BIO"
2011,33,1083,"CS","CS"
2011,33,3292,"CS","CS"
2011,33,1083,"CS","CS"
2011,1083,3292,"CS","CS"
2011,33,3292,"CS","CS"
2011,33,353,"CS","CS"
2011,33,1083,"CS","CS"
2011,33,974,"CS","CS"
2011,353,3292,"CS","CS"
2011,1083,3292,"CS","CS"
2011,974,3292,"CS","CS"
2011,353,1083,"CS","CS"
2011,353,974,"CS","CS"
2011,974,1083,"CS","CS"
2011,34,1959,"CS","CS"
2011,39,2435,"CS","CS"
2011,39,2435,"CS","CS"
2011,39,2435,"CS","CS"
2011,39,2435,"CS","CS"
2011,145,1754,"CS","CS"
2011,41,145,"CS","CS"
2011,41,1754,"CS","CS"
2011,42,3651,"BIO","BIO"
2011,42,3851,"BIO","BIO"
2011,42,3851,"BIO","BIO"
2011,42,1485,"BIO","BIO"
2011,42,3851,"BIO","BIO"
2011,42,3851,"BIO","BIO"
2011,42,3851,"BIO","BIO"
2011,42,3851,"BIO","BIO"
2011,43,1975,"BIO","BIO"
2011,43,587,"BIO","BIO"
2011,43,587,"BIO","BIO"
2011,43,508,"BIO","BIO"
2011,43,1975,"BIO","BIO"
2011,508,1975,"BIO","BIO"
2011,44,3790,"CS","CS"
2011,45,2173,"BIO","BIO"
2011,58,159,"CS","CS"
2011,59,118,"BIO","BIO"
2011,453,3422,"CS","CS"
2011,60,453,"CS","CS"
2011,453,3871,"CS","CS"
2011,60,3422,"CS","CS"
2011,3422,3871,"CS","CS"
2011,60,3871,"CS","CS"
2011,60,453,"CS","CS"
2011,63,1092,"CS","CS"
2011,63,3690,"CS","CS"
2011,63,3690,"CS","CS"
2011,63,1092,"CS","CS"
2011,63,463,"CS","CS"
2011,63,1092,"CS","CS"
2011,64,2644,"BIO","BIO"
2011,64,2644,"BIO","BIO"
2011,64,2644,"BIO","BIO"
2011,64,3193,"BIO","CS"
2011,64,2644,"BIO","BIO"
2011,64,2644,"BIO","BIO"
2011,65,2858,"CS","CS"
2011,65,1038,"CS","CS"
2011,65,2858,"CS","CS"
2011,67,1751,"BIO","BIO"
2011,68,1804,"CS","CS"
2011,71,2077,"CS","CS"
2011,71,4153,"CS","CS"
2011,71,2077,"CS","CS"
2011,71,2077,"CS","CS"
2011,72,579,"BIO","BIO"
2011,73,1233,"CS","CS"
2011,78,2282,"CS","CS"
2011,82,3478,"BIO","BIO"
2011,530,3478,"BIO","BIO"
2011,82,530,"BIO","BIO"
2011,83,1548,"BIO","BIO"
2011,1265,3658,"BIO","BIO"
2011,3199,3658,"BIO","BIO"
2011,1031,3658,"BIO","BIO"
2011,83,3658,"BIO","BIO"
2011,1265,3199,"BIO","BIO"
2011,1031,1265,"BIO","BIO"
2011,83,1265,"BIO","BIO"
2011,1031,3199,"BIO","BIO"
2011,83,3199,"BIO","BIO"
2011,83,1031,"BIO","BIO"
2011,86,2193,"BIO","BIO"
2011,87,2008,"CS","CS"
2011,87,3849,"CS","CS"
2011,87,3849,"CS","CS"
2011,87,3365,"CS","CS"
2011,872,3365,"CS","CS"
2011,751,3365,"CS","CS"
2011,87,872,"CS","CS"
2011,87,751,"CS","CS"
2011,751,872,"CS","CS"
2011,87,1662,"CS","CS"
2011,87,3365,"CS","CS"
2011,751,3365,"CS","CS"
2011,87,751,"CS","CS"
2011,87,2008,"CS","CS"
2011,87,872,"CS","CS"
2011,87,2008,"CS","CS"
2011,872,2008,"CS","CS"
2011,87,2008,"CS","CS"
2011,87,3849,"CS","CS"
2011,2008,3849,"CS","CS"
2011,88,3861,"CS","CS"
2011,88,3861,"CS","CS"
2011,88,3861,"CS","CS"
2011,88,3861,"CS","CS"
2011,1658,3861,"CS","CS"
2011,88,1658,"CS","CS"
2011,88,3861,"CS","CS"
2011,88,3861,"CS","CS"
2011,89,4125,"BIO","BIO"
2011,91,3096,"BIO","BIO"
2011,91,3096,"BIO","BIO"
2011,344,3005,"BIO","BIO"
2011,91,3005,"BIO","BIO"
2011,91,344,"BIO","BIO"
2011,91,3096,"BIO","BIO"
2011,92,2364,"CS","CS"
2011,95,1438,"BIO","BIO"
2011,95,1438,"BIO","BIO"
2011,95,1438,"BIO","BIO"
