"year","Source","Target","s_dept","t_dept"
1990,34,2363,"CS","CS"
1990,34,2363,"CS","CS"
1990,54,500,"CS","CS"
1990,57,2166,"BIO","BIO"
1990,57,2166,"BIO","BIO"
1990,57,2166,"BIO","BIO"
1990,2166,2746,"BIO","BIO"
1990,57,2746,"BIO","BIO"
1990,57,2166,"BIO","BIO"
1990,74,2153,"BIO","BIO"
1990,711,3105,"BIO","BIO"
1990,95,711,"BIO","BIO"
1990,95,3105,"BIO","BIO"
1990,95,711,"BIO","BIO"
1990,128,1694,"CS","CS"
1990,174,2702,"CS","CS"
1990,178,3865,"BIO","BIO"
1990,191,633,"CS","CS"
1990,216,817,"BIO","BIO"
1990,216,817,"BIO","BIO"
1990,216,817,"BIO","BIO"
1990,216,2876,"BIO","BIO"
1990,817,2876,"BIO","BIO"
1990,216,2876,"BIO","BIO"
1990,237,3422,"CS","CS"
1990,245,1417,"CS","CS"
1990,245,1417,"CS","CS"
1990,264,1479,"BIO","BIO"
1990,269,3519,"CS","CS"
1990,271,536,"CS","CS"
1990,307,1571,"CS","CS"
1990,332,2765,"BIO","CS"
1990,337,2217,"CS","CS"
1990,348,3320,"CS","CS"
1990,353,1083,"CS","CS"
1990,354,1888,"CS","CS"
1990,354,1888,"CS","CS"
1990,213,382,"BIO","BIO"
1990,387,2584,"BIO","BIO"
1990,387,2584,"BIO","BIO"
1990,387,2584,"BIO","BIO"
1990,401,3786,"CS","CS"
1990,411,2746,"BIO","BIO"
1990,487,2596,"CS","CS"
1990,487,2596,"CS","CS"
1990,498,2119,"CS","CS"
1990,498,2119,"CS","CS"
1990,500,2921,"CS","CS"
1990,2921,3476,"CS","CS"
1990,500,3476,"CS","CS"
1990,500,2921,"CS","CS"
1990,500,2921,"CS","CS"
1990,54,500,"CS","CS"
1990,500,3476,"CS","CS"
1990,505,533,"BIO","BIO"
1990,505,533,"BIO","BIO"
1990,505,533,"BIO","BIO"
1990,510,2059,"CS","CS"
1990,529,3325,"CS","CS"
1990,529,3325,"CS","CS"
1990,529,3325,"CS","CS"
1990,529,3325,"CS","CS"
1990,529,3325,"CS","CS"
1990,505,533,"BIO","BIO"
1990,271,536,"CS","CS"
1990,537,3530,"CS","CS"
1990,538,2356,"CS","CS"
1990,538,2356,"CS","CS"
1990,443,550,"CS","CS"
1990,443,550,"CS","CS"
1990,908,1577,"CS","CS"
1990,581,908,"CS","CS"
1990,581,1577,"CS","CS"
1990,581,1577,"CS","CS"
1990,584,2552,"BIO","BIO"
1990,597,1219,"CS","CS"
1990,612,1870,"CS","CS"
1990,612,1870,"CS","CS"
1990,191,633,"CS","CS"
1990,686,1083,"CS","CS"
1990,693,1523,"CS","CS"
1990,711,3105,"BIO","BIO"
1990,95,711,"BIO","BIO"
1990,711,3105,"BIO","BIO"
1990,95,711,"BIO","BIO"
1990,95,3105,"BIO","BIO"
1990,718,1593,"CS","CS"
1990,730,2702,"CS","CS"
1990,735,1761,"CS","CS"
1990,735,1761,"CS","CS"
1990,790,1080,"BIO","BIO"
1990,790,1080,"BIO","BIO"
1990,790,1080,"BIO","BIO"
1990,798,3467,"CS","CS"
1990,798,3467,"CS","CS"
1990,798,3587,"CS","CS"
1990,798,3587,"CS","CS"
1990,798,3467,"CS","CS"
1990,812,2760,"CS","CS"
1990,812,2760,"CS","CS"
1990,216,817,"BIO","BIO"
1990,216,817,"BIO","BIO"
1990,216,2876,"BIO","BIO"
1990,817,2876,"BIO","BIO"
1990,847,3718,"CS","CS"
1990,847,3718,"CS","CS"
1990,847,2481,"CS","CS"
1990,847,1084,"CS","CS"
1990,847,3718,"CS","CS"
1990,859,1558,"CS","CS"
1990,880,2489,"CS","CS"
1990,880,2528,"CS","CS"
1990,889,1515,"CS","CS"
1990,392,891,"CS","CS"
1990,392,2804,"CS","CS"
1990,891,2804,"CS","CS"
1990,908,1577,"CS","CS"
1990,908,1577,"CS","CS"
1990,581,908,"CS","CS"
1990,581,1577,"CS","CS"
1990,908,1577,"CS","CS"
1990,913,2685,"CS","CS"
1990,942,3574,"CS","CS"
1990,996,3755,"BIO","BIO"
1990,996,3755,"BIO","BIO"
1990,996,3755,"BIO","BIO"
1990,1043,1802,"BIO","BIO"
1990,790,1080,"BIO","BIO"
1990,790,1080,"BIO","BIO"
1990,790,1080,"BIO","BIO"
1990,353,1083,"CS","CS"
1990,847,1084,"CS","CS"
1990,1113,3014,"CS","CS"
1990,1117,1751,"BIO","BIO"
1990,1121,2252,"CS","BIO"
1990,1144,3423,"CS","CS"
1990,1178,2236,"CS","CS"
1990,1178,2236,"CS","CS"
1990,1178,2236,"CS","CS"
1990,1178,1455,"CS","CS"
1990,1204,1489,"BIO","BIO"
1990,1205,1480,"BIO","BIO"
1990,1237,1359,"BIO","BIO"
1990,1283,3066,"CS","BIO"
1990,628,1308,"BIO","BIO"
1990,245,1417,"CS","CS"
1990,245,1417,"CS","CS"
1990,1178,1455,"CS","CS"
1990,1178,1455,"CS","CS"
1990,708,1462,"CS","BIO"
1990,1480,3534,"BIO","BIO"
1990,1205,1480,"BIO","BIO"
1990,1204,1489,"BIO","BIO"
1990,1555,2717,"CS","CS"
1990,1558,1888,"CS","CS"
1990,1558,1888,"CS","CS"
1990,1558,1888,"CS","CS"
1990,1558,1888,"CS","CS"
1990,1558,1888,"CS","CS"
1990,1558,1888,"CS","CS"
1990,1558,1888,"CS","CS"
1990,908,1577,"CS","CS"
1990,908,1577,"CS","CS"
1990,581,908,"CS","CS"
1990,581,1577,"CS","CS"
1990,581,1577,"CS","CS"
1990,1577,2275,"CS","CS"
1990,908,1577,"CS","CS"
1990,686,1083,"CS","CS"
1990,686,1588,"CS","CS"
1990,1083,1588,"CS","CS"
1990,1634,2921,"CS","CS"
1990,1593,2921,"CS","CS"
1990,1593,1634,"CS","CS"
1990,1593,2921,"CS","CS"
1990,718,1593,"CS","CS"
1990,1596,2921,"CS","CS"
1990,500,1596,"CS","CS"
1990,500,2921,"CS","CS"
1990,1596,3476,"CS","CS"
1990,1596,2921,"CS","CS"
1990,500,1596,"CS","CS"
1990,1596,3476,"CS","CS"
1990,500,2921,"CS","CS"
1990,2921,3476,"CS","CS"
1990,500,3476,"CS","CS"
1990,1596,3476,"CS","CS"
1990,1596,2921,"CS","CS"
1990,500,1596,"CS","CS"
1990,500,2921,"CS","CS"
1990,500,1596,"CS","CS"
1990,1596,3476,"CS","CS"
1990,500,3476,"CS","CS"
1990,500,1596,"CS","CS"
1990,1596,3476,"CS","CS"
1990,500,3476,"CS","CS"
