"year","Source","Target","s_dept","t_dept"
2009,1,3575,"CS","CS"
2009,2,2445,"BIO","BIO"
2009,2,2445,"BIO","BIO"
2009,6,2931,"CS","CS"
2009,8,1306,"BIO","BIO"
2009,12,1118,"CS","CS"
2009,12,1118,"CS","CS"
2009,12,3641,"CS","CS"
2009,12,3641,"CS","CS"
2009,15,137,"BIO","BIO"
2009,15,3785,"BIO","BIO"
2009,3593,3785,"BIO","BIO"
2009,1683,3785,"BIO","BIO"
2009,632,3785,"BIO","BIO"
2009,15,3593,"BIO","BIO"
2009,15,1683,"BIO","BIO"
2009,15,632,"BIO","BIO"
2009,1683,3593,"BIO","BIO"
2009,632,3593,"BIO","BIO"
2009,632,1683,"BIO","BIO"
2009,19,293,"CS","BIO"
2009,20,1654,"BIO","CS"
2009,20,281,"BIO","BIO"
2009,24,1427,"CS","CS"
2009,27,2876,"BIO","BIO"
2009,28,2815,"CS","CS"
2009,31,1531,"BIO","BIO"
2009,31,265,"BIO","BIO"
2009,31,2527,"BIO","BIO"
2009,265,2527,"BIO","BIO"
2009,32,2628,"BIO","BIO"
2009,33,1083,"CS","CS"
2009,34,1959,"CS","CS"
2009,34,1959,"CS","CS"
2009,34,1959,"CS","CS"
2009,37,289,"BIO","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,598,3211,"CS","CS"
2009,39,3211,"CS","CS"
2009,39,598,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,598,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,598,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,39,2435,"CS","CS"
2009,41,1220,"CS","CS"
2009,41,598,"CS","CS"
2009,41,1754,"CS","CS"
2009,41,1220,"CS","CS"
2009,41,145,"CS","CS"
2009,42,3851,"BIO","BIO"
2009,42,3851,"BIO","BIO"
2009,42,3851,"BIO","BIO"
2009,49,3298,"BIO","CS"
2009,51,3445,"CS","CS"
2009,55,2021,"BIO","BIO"
2009,55,1081,"BIO","BIO"
2009,58,253,"CS","CS"
2009,159,253,"CS","CS"
2009,58,159,"CS","CS"
2009,60,453,"CS","CS"
2009,60,453,"CS","CS"
2009,60,453,"CS","CS"
2009,63,1092,"CS","CS"
2009,63,463,"CS","CS"
2009,63,463,"CS","CS"
2009,63,1092,"CS","CS"
2009,63,1092,"CS","CS"
2009,63,3690,"CS","CS"
2009,63,463,"CS","CS"
2009,63,1092,"CS","CS"
2009,63,463,"CS","CS"
2009,64,2644,"BIO","BIO"
2009,64,1234,"BIO","BIO"
2009,64,2111,"BIO","BIO"
2009,64,2644,"BIO","BIO"
2009,65,2858,"CS","CS"
2009,65,2418,"CS","CS"
2009,65,2858,"CS","CS"
2009,71,4022,"CS","CS"
2009,1362,3262,"CS","CS"
2009,3262,3765,"CS","CS"
2009,235,3262,"CS","CS"
2009,3262,3822,"CS","CS"
2009,2077,3262,"CS","CS"
2009,859,3262,"CS","CS"
2009,1318,3262,"CS","CS"
2009,71,3262,"CS","CS"
2009,3262,3318,"CS","CS"
2009,1362,3765,"CS","CS"
2009,235,1362,"CS","CS"
2009,1362,3822,"CS","CS"
2009,1362,2077,"CS","CS"
2009,859,1362,"CS","CS"
2009,1318,1362,"CS","CS"
2009,71,1362,"CS","CS"
2009,1362,3318,"CS","CS"
2009,235,3765,"CS","CS"
2009,3765,3822,"CS","CS"
2009,2077,3765,"CS","CS"
2009,859,3765,"CS","CS"
2009,1318,3765,"CS","CS"
2009,71,3765,"CS","CS"
2009,3318,3765,"CS","CS"
2009,235,3822,"CS","CS"
2009,235,2077,"CS","CS"
2009,235,859,"CS","CS"
2009,235,1318,"CS","CS"
2009,71,235,"CS","CS"
2009,235,3318,"CS","CS"
2009,2077,3822,"CS","CS"
2009,859,3822,"CS","CS"
2009,1318,3822,"CS","CS"
2009,71,3822,"CS","CS"
2009,3318,3822,"CS","CS"
2009,859,2077,"CS","CS"
2009,1318,2077,"CS","CS"
2009,71,2077,"CS","CS"
2009,2077,3318,"CS","CS"
2009,859,1318,"CS","CS"
2009,71,859,"CS","CS"
2009,859,3318,"CS","CS"
2009,71,1318,"CS","CS"
2009,1318,3318,"CS","CS"
2009,71,3318,"CS","CS"
2009,71,4153,"CS","CS"
2009,71,2717,"CS","CS"
2009,73,1233,"CS","CS"
2009,73,3668,"CS","CS"
2009,641,3668,"CS","CS"
2009,3544,3668,"CS","CS"
2009,1233,3668,"CS","CS"
2009,3668,3949,"CS","CS"
2009,73,641,"CS","CS"
2009,73,3544,"CS","CS"
2009,73,1233,"CS","CS"
2009,73,3949,"CS","CS"
2009,641,3544,"CS","CS"
2009,641,1233,"CS","CS"
2009,641,3949,"CS","CS"
2009,1233,3544,"CS","CS"
2009,3544,3949,"CS","CS"
2009,1233,3949,"CS","CS"
2009,73,3085,"CS","CS"
2009,74,2847,"BIO","BIO"
2009,80,2419,"BIO","BIO"
2009,80,2380,"BIO","CS"
2009,2380,2419,"CS","BIO"
2009,80,3710,"BIO","CS"
2009,81,646,"CS","CS"
2009,83,2863,"BIO","CS"
2009,83,3957,"BIO","BIO"
2009,1358,3336,"BIO","BIO"
2009,86,1358,"BIO","BIO"
2009,86,3336,"BIO","BIO"
2009,1358,3225,"BIO","BIO"
2009,1358,3336,"BIO","BIO"
2009,86,1358,"BIO","BIO"
2009,3225,3336,"BIO","BIO"
2009,86,3225,"BIO","BIO"
2009,86,3336,"BIO","BIO"
2009,87,2008,"CS","CS"
2009,87,2008,"CS","CS"
2009,87,2008,"CS","CS"
2009,87,2093,"CS","CS"
2009,87,2044,"CS","CS"
2009,87,872,"CS","CS"
2009,88,3029,"CS","CS"
2009,913,3029,"CS","CS"
2009,88,913,"CS","CS"
2009,88,913,"CS","CS"
2009,91,3096,"BIO","BIO"
2009,95,1438,"BIO","BIO"
2009,98,1794,"CS","CS"
2009,98,1988,"CS","CS"
2009,98,1988,"CS","CS"
2009,100,2482,"BIO","BIO"
2009,101,1196,"CS","CS"
2009,101,1196,"CS","CS"
2009,101,1196,"CS","CS"
2009,101,1196,"CS","CS"
2009,1879,2406,"BIO","BIO"
2009,102,1879,"BIO","BIO"
2009,102,2406,"BIO","BIO"
