"year","Source","Target","s_dept","t_dept"
2002,1,1821,"CS","CS"
2002,12,1721,"CS","CS"
2002,21,30,"BIO","BIO"
2002,30,3093,"BIO","BIO"
2002,33,1083,"CS","CS"
2002,33,1083,"CS","CS"
2002,39,1185,"CS","CS"
2002,42,3093,"BIO","BIO"
2002,44,1571,"CS","CS"
2002,46,604,"CS","CS"
2002,51,3445,"CS","CS"
2002,54,3396,"CS","CS"
2002,55,3100,"BIO","BIO"
2002,55,584,"BIO","BIO"
2002,584,3100,"BIO","BIO"
2002,63,844,"CS","CS"
2002,65,2418,"CS","CS"
2002,69,2791,"BIO","BIO"
2002,71,2717,"CS","CS"
2002,73,646,"CS","CS"
2002,73,646,"CS","CS"
2002,73,3770,"CS","CS"
2002,73,3770,"CS","CS"
2002,73,3770,"CS","CS"
2002,73,145,"CS","CS"
2002,73,3770,"CS","CS"
2002,73,145,"CS","CS"
2002,73,145,"CS","CS"
2002,77,475,"CS","CS"
2002,77,475,"CS","CS"
2002,78,485,"CS","CS"
2002,78,485,"CS","CS"
2002,3481,3743,"CS","CS"
2002,1415,3481,"CS","CS"
2002,78,3481,"CS","CS"
2002,3375,3481,"CS","CS"
2002,3481,3777,"CS","CS"
2002,2464,3481,"CS","CS"
2002,278,3481,"CS","CS"
2002,1415,3743,"CS","CS"
2002,78,3743,"CS","CS"
2002,3375,3743,"CS","CS"
2002,3743,3777,"CS","CS"
2002,2464,3743,"CS","CS"
2002,278,3743,"CS","CS"
2002,78,1415,"CS","CS"
2002,1415,3375,"CS","CS"
2002,1415,3777,"CS","CS"
2002,1415,2464,"CS","CS"
2002,278,1415,"CS","CS"
2002,78,3375,"CS","CS"
2002,78,3777,"CS","CS"
2002,78,2464,"CS","CS"
2002,78,278,"CS","CS"
2002,3375,3777,"CS","CS"
2002,2464,3375,"CS","CS"
2002,278,3375,"CS","CS"
2002,2464,3777,"CS","CS"
2002,278,3777,"CS","CS"
2002,278,2464,"CS","CS"
2002,78,485,"CS","CS"
2002,485,1915,"CS","CS"
2002,78,1915,"CS","CS"
2002,83,3700,"BIO","BIO"
2002,83,3700,"BIO","BIO"
2002,83,3700,"BIO","BIO"
2002,87,3849,"CS","CS"
2002,87,3131,"CS","CS"
2002,93,1862,"BIO","BIO"
2002,94,2917,"BIO","BIO"
2002,98,1988,"CS","CS"
2002,98,634,"CS","CS"
2002,98,1988,"CS","CS"
2002,98,1988,"CS","CS"
2002,101,3497,"CS","CS"
2002,101,3725,"CS","CS"
2002,101,3725,"CS","CS"
2002,101,4026,"CS","CS"
2002,101,3497,"CS","CS"
2002,1378,4064,"CS","CS"
2002,107,4064,"CS","CS"
2002,107,1378,"CS","CS"
2002,107,4064,"CS","CS"
2002,107,1220,"CS","CS"
2002,114,1634,"CS","CS"
2002,121,2144,"CS","CS"
2002,124,1759,"CS","CS"
2002,136,1466,"CS","CS"
2002,136,1466,"CS","CS"
2002,136,761,"CS","CS"
2002,136,1466,"CS","CS"
2002,136,1466,"CS","CS"
2002,143,676,"CS","CS"
2002,143,3975,"CS","CS"
2002,143,3975,"CS","CS"
2002,144,1574,"CS","CS"
2002,148,3191,"CS","CS"
2002,152,2186,"CS","CS"
2002,156,3910,"CS","CS"
2002,156,646,"CS","CS"
2002,159,2617,"CS","CS"
2002,159,2617,"CS","CS"
2002,161,3143,"CS","CS"
2002,163,1367,"BIO","BIO"
2002,164,476,"CS","CS"
2002,164,476,"CS","CS"
2002,164,476,"CS","CS"
