"year","Source","Target","s_dept","t_dept"
1989,30,962,"BIO","BIO"
1989,34,2363,"CS","CS"
1989,34,2363,"CS","CS"
1989,34,2363,"CS","CS"
1989,57,2166,"BIO","BIO"
1989,74,2153,"BIO","BIO"
1989,83,1265,"BIO","BIO"
1989,101,1016,"CS","CS"
1989,101,1016,"CS","CS"
1989,128,1694,"CS","CS"
1989,128,1694,"CS","CS"
1989,179,627,"BIO","BIO"
1989,237,3422,"CS","CS"
1989,245,1417,"CS","CS"
1989,347,757,"BIO","BIO"
1989,348,2502,"CS","CS"
1989,411,2746,"BIO","BIO"
1989,415,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,448,1008,"BIO","BIO"
1989,448,1008,"BIO","BIO"
1989,498,2119,"CS","CS"
1989,498,2119,"CS","CS"
1989,505,533,"BIO","BIO"
1989,505,533,"BIO","BIO"
1989,505,533,"BIO","BIO"
1989,550,3668,"CS","CS"
1989,504,550,"CS","CS"
1989,578,655,"BIO","BIO"
1989,597,1219,"CS","CS"
1989,612,1870,"CS","CS"
1989,578,655,"BIO","BIO"
1989,693,1523,"CS","CS"
1989,716,1843,"BIO","BIO"
1989,3668,3731,"CS","CS"
1989,718,3668,"CS","CS"
1989,718,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,718,3668,"CS","CS"
1989,718,3731,"CS","CS"
1989,735,1761,"CS","CS"
1989,735,1761,"CS","CS"
1989,765,3853,"CS","CS"
1989,790,1080,"BIO","BIO"
1989,790,1080,"BIO","BIO"
1989,812,2760,"CS","CS"
1989,814,3553,"BIO","BIO"
1989,831,1338,"CS","CS"
1989,831,1338,"CS","CS"
1989,831,1213,"CS","CS"
1989,831,1338,"CS","CS"
1989,834,2596,"CS","CS"
1989,847,3718,"CS","CS"
1989,849,3410,"CS","CS"
1989,860,1923,"CS","BIO"
1989,889,1515,"CS","CS"
1989,889,1515,"CS","CS"
1989,902,2440,"BIO","BIO"
1989,942,3574,"CS","CS"
1989,30,962,"BIO","BIO"
1989,996,3755,"BIO","BIO"
1989,996,3755,"BIO","BIO"
1989,996,3755,"BIO","BIO"
1989,448,1008,"BIO","BIO"
1989,448,1008,"BIO","BIO"
1989,101,1016,"CS","CS"
1989,101,1016,"CS","CS"
1989,790,1080,"BIO","BIO"
1989,790,1080,"BIO","BIO"
1989,1117,1751,"BIO","BIO"
1989,1144,3423,"CS","CS"
1989,1144,3423,"CS","CS"
1989,1153,3348,"BIO","BIO"
1989,1178,1455,"CS","CS"
1989,1211,2305,"BIO","CS"
1989,831,1213,"CS","CS"
1989,1237,2347,"BIO","BIO"
1989,640,1251,"CS","CS"
1989,1255,3089,"CS","CS"
1989,1255,3089,"CS","CS"
1989,83,1265,"BIO","BIO"
1989,1322,1580,"CS","CS"
1989,831,1338,"CS","CS"
1989,831,1338,"CS","CS"
1989,1349,2267,"BIO","CS"
1989,1373,1533,"CS","CS"
1989,245,1417,"CS","CS"
1989,1178,1455,"CS","CS"
1989,1464,1783,"CS","CS"
1989,1492,3788,"BIO","BIO"
1989,1497,1870,"CS","CS"
1989,1508,1778,"CS","CS"
1989,1550,3570,"BIO","BIO"
1989,1550,3163,"BIO","BIO"
1989,3163,3570,"BIO","BIO"
1989,1558,1888,"CS","CS"
1989,1322,1580,"CS","CS"
1989,1590,2904,"CS","CS"
1989,1590,2904,"CS","CS"
1989,1601,2332,"CS","CS"
1989,1605,2022,"CS","CS"
1989,1634,3393,"CS","CS"
1989,1634,2951,"CS","CS"
1989,387,1668,"BIO","BIO"
1989,834,1694,"CS","CS"
1989,128,1694,"CS","CS"
1989,128,1694,"CS","CS"
1989,1721,2217,"CS","CS"
1989,1721,2217,"CS","CS"
1989,1117,1751,"BIO","BIO"
1989,1754,3384,"CS","CS"
1989,1464,1783,"CS","CS"
1989,1789,3429,"CS","CS"
1989,716,1843,"BIO","BIO"
1989,708,1843,"CS","BIO"
1989,1497,1870,"CS","CS"
1989,612,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,415,1870,"CS","CS"
1989,1880,3800,"CS","CS"
1989,1880,2434,"CS","CS"
1989,83,1904,"BIO","BIO"
1989,83,1904,"BIO","BIO"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,860,1923,"CS","BIO"
1989,1397,1955,"CS","CS"
1989,1955,3921,"CS","CS"
1989,1397,1955,"CS","CS"
1989,1955,3921,"CS","CS"
1989,1982,2656,"CS","CS"
1989,231,1982,"CS","CS"
1989,2018,2905,"CS","CS"
1989,2032,2244,"CS","CS"
1989,2032,2244,"CS","CS"
1989,498,2119,"CS","CS"
1989,498,2119,"CS","CS"
1989,2127,4069,"CS","CS"
1989,2131,3425,"CS","CS"
1989,2131,3425,"CS","CS"
1989,74,2153,"BIO","BIO"
1989,57,2166,"BIO","BIO"
1989,337,2217,"CS","CS"
1989,337,2217,"CS","CS"
1989,1721,2217,"CS","CS"
1989,1721,2217,"CS","CS"
1989,337,2217,"CS","CS"
1989,2032,2244,"CS","CS"
1989,2032,2244,"CS","CS"
1989,799,2256,"CS","CS"
1989,1349,2267,"BIO","CS"
1989,1349,2267,"BIO","CS"
1989,2272,3157,"BIO","BIO"
1989,2290,3586,"CS","CS"
1989,1113,2306,"CS","CS"
1989,2217,2330,"CS","CS"
1989,1601,2332,"CS","CS"
1989,34,2363,"CS","CS"
1989,34,2363,"CS","CS"
1989,34,2363,"CS","CS"
1989,2434,3933,"CS","CS"
1989,2369,2434,"CS","CS"
1989,2369,3933,"CS","CS"
1989,1455,2399,"CS","CS"
1989,2412,4079,"CS","CS"
1989,2369,2417,"CS","BIO"
1989,2434,3933,"CS","CS"
1989,2369,2434,"CS","CS"
1989,2369,3933,"CS","CS"
1989,2434,3393,"CS","CS"
1989,2434,3933,"CS","CS"
1989,902,2440,"BIO","BIO"
1989,2485,2596,"CS","CS"
1989,2546,3536,"CS","CS"
1989,2546,3536,"CS","CS"
1989,2485,2596,"CS","CS"
1989,834,2596,"CS","CS"
1989,2606,3800,"CS","CS"
1989,2606,3800,"CS","CS"
1989,2613,2680,"BIO","BIO"
1989,2552,2619,"BIO","BIO"
1989,2639,3156,"BIO","BIO"
1989,2640,3351,"CS","CS"
1989,2572,2653,"CS","CS"
1989,1982,2656,"CS","CS"
1989,1982,2656,"CS","CS"
1989,2613,2680,"BIO","BIO"
1989,1574,2683,"CS","CS"
1989,2692,3727,"CS","CS"
1989,2699,3352,"CS","CS"
1989,3668,3731,"CS","CS"
1989,2699,3668,"CS","CS"
1989,2699,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,2699,3668,"CS","CS"
1989,2699,3731,"CS","CS"
1989,3352,3668,"CS","CS"
1989,3668,3731,"CS","CS"
1989,2699,3668,"CS","CS"
1989,3352,3731,"CS","CS"
1989,2699,3352,"CS","CS"
1989,2699,3731,"CS","CS"
1989,2699,3668,"CS","CS"
1989,3668,3731,"CS","CS"
1989,2699,3668,"CS","CS"
1989,2699,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,718,3668,"CS","CS"
1989,2699,3668,"CS","CS"
1989,718,3731,"CS","CS"
1989,2699,3731,"CS","CS"
1989,718,2699,"CS","CS"
1989,2715,3765,"BIO","CS"
1989,2715,3765,"BIO","CS"
1989,2717,3385,"CS","CS"
1989,2717,3385,"CS","CS"
1989,411,2746,"BIO","BIO"
1989,812,2760,"CS","CS"
1989,2765,3423,"CS","CS"
1989,399,2775,"CS","CS"
1989,399,2775,"CS","CS"
1989,2778,3437,"CS","CS"
1989,2778,3437,"CS","CS"
1989,2827,3586,"CS","CS"
1989,2855,3586,"CS","CS"
1989,2018,2905,"CS","CS"
1989,2907,3439,"BIO","BIO"
1989,2907,3439,"BIO","BIO"
1989,2834,2937,"BIO","BIO"
1989,1634,2951,"CS","CS"
1989,3056,3122,"CS","CS"
1989,2704,3056,"CS","CS"
1989,2704,3056,"CS","CS"
1989,386,3073,"BIO","CS"
1989,3089,3939,"CS","CS"
1989,3132,3829,"CS","CS"
1989,3153,3351,"CS","CS"
1989,2640,3153,"CS","CS"
1989,2640,3351,"CS","CS"
1989,1415,3153,"CS","CS"
1989,2639,3156,"BIO","BIO"
1989,2272,3157,"BIO","BIO"
1989,2272,3157,"BIO","BIO"
1989,1550,3570,"BIO","BIO"
1989,1550,3163,"BIO","BIO"
1989,3163,3570,"BIO","BIO"
1989,2217,3184,"CS","CS"
1989,3235,3428,"CS","CS"
1989,3262,3765,"CS","CS"
1989,3284,3351,"CS","CS"
1989,529,3325,"CS","CS"
1989,2917,3337,"BIO","BIO"
1989,3342,3631,"BIO","BIO"
1989,1153,3348,"BIO","BIO"
1989,3284,3351,"CS","CS"
1989,3352,3668,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3352,3731,"CS","CS"
1989,557,3370,"BIO","BIO"
1989,1156,3385,"CS","CS"
1989,2717,3385,"CS","CS"
1989,2717,3385,"CS","CS"
1989,2434,3393,"CS","CS"
1989,849,3410,"CS","CS"
1989,2436,3422,"CS","CS"
1989,3422,3783,"CS","CS"
1989,2131,3425,"CS","CS"
1989,2131,3425,"CS","CS"
1989,1789,3429,"CS","CS"
1989,2778,3437,"CS","CS"
1989,2778,3437,"CS","CS"
1989,2907,3439,"BIO","BIO"
1989,2907,3439,"BIO","BIO"
1989,2603,3496,"BIO","BIO"
1989,2546,3536,"CS","CS"
1989,2546,3536,"CS","CS"
1989,814,3553,"BIO","BIO"
1989,2187,3564,"CS","CS"
1989,1550,3570,"BIO","BIO"
1989,1550,3163,"BIO","BIO"
1989,3163,3570,"BIO","BIO"
1989,942,3574,"CS","CS"
1989,2855,3586,"CS","CS"
1989,2827,3586,"CS","CS"
1989,3342,3631,"BIO","BIO"
1989,2305,3631,"CS","BIO"
1989,3668,3731,"CS","CS"
1989,718,3668,"CS","CS"
1989,718,3731,"CS","CS"
1989,3352,3668,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3352,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,718,3668,"CS","CS"
1989,718,3731,"CS","CS"
1989,2151,3669,"CS","BIO"
1989,353,3684,"CS","CS"
1989,847,3718,"CS","CS"
1989,2692,3727,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,718,3668,"CS","CS"
1989,718,3731,"CS","CS"
1989,3352,3668,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3352,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3668,3731,"CS","CS"
1989,3262,3765,"CS","CS"
1989,2715,3765,"BIO","CS"
1989,2715,3765,"BIO","CS"
1989,3422,3783,"CS","CS"
1989,1492,3788,"BIO","BIO"
1989,1880,3800,"CS","CS"
1989,2434,3800,"CS","CS"
1989,3132,3829,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,1911,3869,"CS","CS"
1989,2434,3933,"CS","CS"
1989,2369,2434,"CS","CS"
