"year","Source","Target","s_dept","t_dept"
2012,1991,2284,"BIO","BIO"
2012,4,2284,"BIO","BIO"
2012,4,1991,"BIO","BIO"
2012,737,1917,"BIO","BIO"
2012,4,1917,"BIO","BIO"
2012,4,737,"BIO","BIO"
2012,5,2923,"BIO","BIO"
2012,6,2931,"CS","CS"
2012,6,2931,"CS","CS"
2012,6,2931,"CS","CS"
2012,8,1480,"BIO","BIO"
2012,1480,3562,"BIO","BIO"
2012,8,3562,"BIO","BIO"
2012,12,3641,"CS","CS"
2012,19,293,"CS","BIO"
2012,19,2644,"CS","BIO"
2012,19,2644,"CS","BIO"
2012,19,293,"CS","BIO"
2012,19,2644,"CS","BIO"
2012,19,2822,"CS","BIO"
2012,20,2584,"BIO","BIO"
2012,22,2136,"CS","CS"
2012,2136,3822,"CS","CS"
2012,22,3822,"CS","CS"
2012,22,2136,"CS","CS"
2012,2136,3822,"CS","CS"
2012,22,3822,"CS","CS"
2012,24,1427,"CS","CS"
2012,662,1427,"CS","CS"
2012,24,662,"CS","CS"
2012,27,1238,"BIO","BIO"
2012,27,2082,"BIO","CS"
2012,28,2778,"CS","CS"
2012,30,3093,"BIO","BIO"
2012,31,2063,"BIO","BIO"
2012,31,1531,"BIO","BIO"
2012,31,2063,"BIO","BIO"
2012,31,1531,"BIO","BIO"
2012,32,129,"BIO","BIO"
2012,32,2628,"BIO","BIO"
2012,33,1083,"CS","CS"
2012,34,2894,"CS","CS"
2012,34,495,"CS","CS"
2012,495,2894,"CS","CS"
2012,34,1959,"CS","CS"
2012,34,1959,"CS","CS"
2012,35,480,"CS","CS"
2012,35,1737,"CS","CS"
2012,35,1724,"CS","CS"
2012,1724,1737,"CS","CS"
2012,35,1724,"CS","CS"
2012,35,3536,"CS","CS"
2012,35,1724,"CS","CS"
2012,35,401,"CS","CS"
2012,35,2523,"CS","CS"
2012,401,1724,"CS","CS"
2012,1724,2523,"CS","CS"
2012,401,2523,"CS","CS"
2012,38,209,"BIO","BIO"
2012,39,2435,"CS","CS"
2012,39,2435,"CS","CS"
2012,39,2435,"CS","CS"
2012,39,2435,"CS","CS"
2012,39,2435,"CS","CS"
2012,41,145,"CS","CS"
2012,42,1485,"BIO","BIO"
2012,42,2628,"BIO","BIO"
2012,42,1834,"BIO","BIO"
2012,42,3851,"BIO","BIO"
2012,42,3851,"BIO","BIO"
2012,42,3851,"BIO","BIO"
2012,2379,3851,"CS","BIO"
2012,42,3851,"BIO","BIO"
2012,42,2379,"BIO","CS"
2012,42,1485,"BIO","BIO"
2012,43,1975,"BIO","BIO"
2012,44,3022,"CS","CS"
2012,44,731,"CS","CS"
2012,4080,4082,"BIO","BIO"
2012,49,4080,"BIO","BIO"
2012,49,4082,"BIO","BIO"
2012,55,2847,"BIO","BIO"
2012,55,2847,"BIO","BIO"
2012,58,253,"CS","CS"
2012,58,413,"CS","CS"
2012,58,413,"CS","CS"
2012,59,118,"BIO","BIO"
2012,60,453,"CS","CS"
2012,453,3422,"CS","CS"
2012,60,453,"CS","CS"
2012,453,3871,"CS","CS"
2012,60,3422,"CS","CS"
2012,3422,3871,"CS","CS"
2012,60,3871,"CS","CS"
2012,60,453,"CS","CS"
2012,63,1092,"CS","CS"
