"FacultyI","FacultyJ","XDIndicator"
"-5ZxgGsAAAAJ","ca_O-WQAAAAJ",0
"ZxXBaswAAAAJ","-6cOYcYAAAAJ",1
"-6cOYcYAAAAJ","LQ87h3sAAAAJ",1
"-6cOYcYAAAAJ","LQ87h3sAAAAJ",1
"-6cOYcYAAAAJ","0Qr2IGwAAAAJ",1
"ZxXBaswAAAAJ","-6cOYcYAAAAJ",1
"TkayRqQAAAAJ","-cwEbxUAAAAJ",1
"-DEyRIgAAAAJ","-had2Q8AAAAJ",0
"dShqnssAAAAJ","-m5wrTkAAAAJ",1
"gqB23VMAAAAJ","-PWcE1YAAAAJ",1
"gqB23VMAAAAJ","3yPEc4YAAAAJ",1
"-PWcE1YAAAAJ","3yPEc4YAAAAJ",1
"oy7TshoAAAAJ","-rcrelQAAAAJ",0
"r49_E2cAAAAJ","-spRnaQAAAAJ",1
"r49_E2cAAAAJ","-spRnaQAAAAJ",1
"Lb4-GKsAAAAJ","-UyfaYEAAAAJ",0
"-YvgZDEAAAAJ","TciP6mcAAAAJ",1
"04TuVhEAAAAJ","0zrqo3B-66wC",1
"04TuVhEAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"0zrqo3B-66wC","00M1AqQAAAAJ",1
"0zrqo3B-66wC","98iA_ooAAAAJ",1
"00M1AqQAAAAJ","98iA_ooAAAAJ",1
"xdGKgtcAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","0zrqo3B-66wC",1
"04TuVhEAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"0zrqo3B-66wC","00M1AqQAAAAJ",1
"0zrqo3B-66wC","98iA_ooAAAAJ",1
"00M1AqQAAAAJ","98iA_ooAAAAJ",1
"LgF3Ds0AAAAJ","022gx2QAAAAJ",0
"67aYFTQAAAAJ","02nHF0gAAAAJ",1
"cYReSuEAAAAJ","04TuVhEAAAAJ",1
"cYReSuEAAAAJ","0zrqo3B-66wC",1
"cYReSuEAAAAJ","00M1AqQAAAAJ",1
"cYReSuEAAAAJ","98iA_ooAAAAJ",1
"04TuVhEAAAAJ","0zrqo3B-66wC",1
"04TuVhEAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"0zrqo3B-66wC","00M1AqQAAAAJ",1
"0zrqo3B-66wC","98iA_ooAAAAJ",1
"00M1AqQAAAAJ","98iA_ooAAAAJ",1
"04TuVhEAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"00M1AqQAAAAJ","98iA_ooAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"04TuVhEAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"00M1AqQAAAAJ","98iA_ooAAAAJ",1
"cYReSuEAAAAJ","04TuVhEAAAAJ",1
"cYReSuEAAAAJ","0zrqo3B-66wC",1
"cYReSuEAAAAJ","00M1AqQAAAAJ",1
"cYReSuEAAAAJ","98iA_ooAAAAJ",1
"04TuVhEAAAAJ","0zrqo3B-66wC",1
"04TuVhEAAAAJ","00M1AqQAAAAJ",1
"04TuVhEAAAAJ","98iA_ooAAAAJ",1
"0zrqo3B-66wC","00M1AqQAAAAJ",1
"0zrqo3B-66wC","98iA_ooAAAAJ",1
"00M1AqQAAAAJ","98iA_ooAAAAJ",1
"EBnjjY8AAAAJ","05UuCNQAAAAJ",0
