"year","coauthor_codes"
1978,"-YvgZDEAAAAJ,sxjynOsAAAAJ"
1978,"kMK1IvwAAAAJ,1z3mv7EAAAAJ"
1978,"e4JfTgsAAAAJ,1z3mv7EAAAAJ"
1978,"ATOfqHEAAAAJ,ID4wZFwAAAAJ"
1978,"gMQWxE0AAAAJ,bCTAqq4AAAAJ"
1978,"gMQWxE0AAAAJ,bCTAqq4AAAAJ"
1978,"waPNWUYAAAAJ,djRAUcYAAAAJ"
1978,"ONloO5IAAAAJ,e9OxXgwAAAAJ"
1978,"ATOfqHEAAAAJ,ID4wZFwAAAAJ"
1978,"jNUs6LsAAAAJ,XB_ZhjUAAAAJ"
1978,"kMK1IvwAAAAJ,1z3mv7EAAAAJ"
1978,"cYmUpBQAAAAJ,KRuCIOQAAAAJ"
1978,"cYmUpBQAAAAJ,KRuCIOQAAAAJ"
1978,"NdNSXFkAAAAJ,y2-3xzQAAAAJ"
1978,"qe_J1w4AAAAJ,vNCcKo0AAAAJ"
1978,"-YvgZDEAAAAJ,sxjynOsAAAAJ"
1978,"U-vDOsIAAAAJ,yi6DR64AAAAJ"
1978,"7P3t1woAAAAJ,UF1_VRcAAAAJ"
1978,"2LQimEIAAAAJ,vBvszjkAAAAJ"
1978,"qe_J1w4AAAAJ,vNCcKo0AAAAJ"
1978,"waPNWUYAAAAJ,djRAUcYAAAAJ"
1978,"jNUs6LsAAAAJ,XB_ZhjUAAAAJ"
1978,"NdNSXFkAAAAJ,y2-3xzQAAAAJ"
1978,"VjvupJUAAAAJ,Y8FpsToAAAAJ"
1978,"U-vDOsIAAAAJ,yi6DR64AAAAJ"
