"year","Source","Target","s_dept","t_dept"
2005,456,3584,"CS","CS"
2005,474,2922,"CS","BIO"
2005,476,3369,"CS","CS"
2005,479,2501,"BIO","CS"
2005,479,4008,"BIO","CS"
2005,480,3730,"CS","CS"
2005,481,1018,"CS","CS"
2005,485,3144,"CS","CS"
2005,485,2059,"CS","CS"
2005,485,991,"CS","CS"
2005,78,991,"CS","CS"
2005,485,2735,"CS","CS"
2005,485,1915,"CS","CS"
2005,1247,3034,"CS","CS"
2005,486,1247,"CS","CS"
2005,486,3034,"CS","CS"
2005,488,1826,"BIO","BIO"
2005,492,1282,"CS","CS"
2005,498,2754,"CS","CS"
2005,500,1281,"CS","CS"
2005,500,3369,"CS","CS"
2005,504,928,"CS","CS"
2005,505,533,"BIO","BIO"
2005,505,1576,"BIO","BIO"
2005,533,1576,"BIO","BIO"
2005,509,3455,"BIO","BIO"
2005,1180,3455,"BIO","BIO"
2005,509,1180,"BIO","BIO"
2005,513,2592,"CS","CS"
2005,513,1693,"CS","CS"
2005,513,1555,"CS","CS"
2005,1693,1747,"CS","CS"
2005,513,1747,"CS","CS"
2005,289,516,"CS","CS"
2005,530,3411,"BIO","BIO"
2005,3262,3765,"CS","CS"
2005,532,3262,"CS","CS"
2005,532,3765,"CS","CS"
2005,533,2446,"BIO","BIO"
2005,533,1204,"BIO","BIO"
2005,538,3126,"CS","CS"
2005,538,1953,"CS","CS"
2005,540,2326,"BIO","BIO"
2005,545,1712,"CS","CS"
2005,545,4103,"CS","CS"
2005,547,1181,"CS","CS"
2005,547,2795,"CS","CS"
2005,547,864,"CS","CS"
2005,547,1533,"CS","CS"
2005,547,3568,"CS","CS"
2005,550,928,"CS","CS"
2005,550,3949,"CS","CS"
2005,552,648,"CS","CS"
2005,553,2894,"CS","CS"
2005,553,1084,"CS","CS"
2005,557,2460,"BIO","BIO"
2005,559,643,"BIO","BIO"
2005,560,3822,"CS","CS"
2005,563,3995,"BIO","BIO"
2005,1662,3371,"CS","CS"
2005,564,1662,"CS","CS"
2005,564,3371,"CS","CS"
2005,564,847,"CS","CS"
2005,568,4190,"BIO","BIO"
2005,577,1378,"CS","CS"
2005,577,686,"CS","CS"
2005,44,577,"CS","CS"
2005,577,848,"CS","CS"
2005,908,3419,"CS","CS"
2005,908,1577,"CS","CS"
2005,908,1965,"CS","CS"
2005,581,908,"CS","CS"
2005,1577,3419,"CS","CS"
2005,1965,3419,"CS","CS"
2005,581,3419,"CS","CS"
2005,1577,1965,"CS","CS"
2005,581,1577,"CS","CS"
2005,581,1965,"CS","CS"
2005,583,4031,"CS","CS"
2005,3024,4031,"CS","CS"
2005,585,2252,"BIO","BIO"
2005,588,1527,"CS","CS"
2005,147,588,"CS","CS"
2005,588,3853,"CS","CS"
2005,588,2438,"CS","CS"
2005,590,746,"BIO","BIO"
2005,594,1050,"CS","CS"
2005,597,1914,"CS","CS"
2005,2435,3967,"CS","CS"
2005,1886,3967,"CS","CS"
2005,1886,1940,"CS","CS"
2005,598,1886,"CS","CS"
2005,1940,3967,"CS","CS"
2005,598,1940,"CS","CS"
2005,1185,3967,"CS","CS"
2005,39,3967,"CS","CS"
2005,604,3807,"CS","CS"
2005,1880,3807,"CS","CS"
2005,604,1880,"CS","CS"
2005,604,4108,"CS","CS"
2005,604,1509,"CS","CS"
2005,604,1109,"CS","CS"
2005,605,2169,"CS","CS"
2005,562,608,"CS","CS"
2005,612,3939,"CS","CS"
2005,612,2646,"CS","CS"
2005,2646,3939,"CS","CS"
2005,453,614,"CS","CS"
2005,1127,1684,"CS","CS"
2005,616,1127,"CS","CS"
2005,616,1684,"CS","CS"
2005,616,1693,"CS","CS"
2005,616,1747,"CS","CS"
2005,513,616,"CS","CS"
2005,250,624,"CS","CS"
2005,626,3631,"BIO","BIO"
2005,626,2962,"BIO","BIO"
2005,626,2497,"BIO","BIO"
2005,626,1633,"BIO","CS"
2005,2497,2962,"BIO","BIO"
2005,1633,2962,"CS","BIO"
2005,1633,2497,"CS","BIO"
2005,628,2070,"BIO","BIO"
2005,628,1749,"BIO","BIO"
2005,628,711,"BIO","BIO"
2005,630,2426,"CS","CS"
2005,630,965,"CS","CS"
2005,630,3207,"CS","CS"
2005,965,3207,"CS","CS"
2005,630,848,"CS","CS"
2005,848,965,"CS","CS"
2005,631,1972,"BIO","BIO"
2005,632,3950,"BIO","BIO"
2005,907,4134,"CS","CS"
2005,633,907,"CS","CS"
2005,633,4134,"CS","CS"
2005,633,2871,"CS","BIO"
2005,633,2330,"CS","CS"
2005,638,1672,"CS","CS"
2005,638,3245,"CS","CS"
2005,638,1235,"CS","CS"
2005,641,3668,"CS","CS"
2005,1233,3668,"CS","CS"
2005,2369,3668,"CS","CS"
2005,641,1233,"CS","CS"
2005,641,2369,"CS","CS"
2005,1233,2369,"CS","CS"
2005,644,3992,"CS","CS"
2005,646,3960,"CS","CS"
2005,647,3640,"CS","CS"
2005,568,649,"BIO","BIO"
2005,651,3539,"BIO","BIO"
2005,652,3814,"CS","CS"
2005,652,2858,"CS","CS"
2005,652,1345,"CS","CS"
2005,659,1803,"CS","CS"
2005,2923,3336,"BIO","BIO"
2005,660,3336,"BIO","BIO"
2005,660,2923,"BIO","BIO"
2005,662,1427,"CS","CS"
2005,1427,3378,"CS","CS"
2005,662,3378,"CS","CS"
2005,665,2120,"CS","CS"
2005,667,2415,"BIO","BIO"
2005,533,671,"BIO","BIO"
2005,671,1207,"BIO","BIO"
2005,533,1207,"BIO","BIO"
2005,672,3516,"CS","CS"
2005,672,2678,"CS","CS"
2005,674,734,"CS","CS"
2005,734,2693,"CS","CS"
2005,734,878,"CS","CS"
2005,674,2693,"CS","CS"
2005,674,878,"CS","CS"
2005,878,2693,"CS","CS"
2005,674,919,"CS","CS"
2005,674,3024,"CS","CS"
2005,919,3024,"CS","CS"
2005,674,1311,"CS","CS"
2005,763,1417,"CS","CS"
2005,680,1417,"CS","CS"
2005,680,763,"CS","CS"
2005,685,1113,"CS","CS"
2005,685,686,"CS","CS"
2005,686,2469,"CS","CS"
2005,686,1113,"CS","CS"
2005,686,1083,"CS","CS"
2005,1113,2469,"CS","CS"
2005,1083,2469,"CS","CS"
2005,1083,1113,"CS","CS"
2005,699,1684,"CS","CS"
2005,700,2652,"CS","CS"
2005,700,1213,"CS","CS"
2005,1213,2652,"CS","CS"
2005,67,702,"BIO","BIO"
2005,702,3664,"BIO","BIO"
2005,705,1325,"CS","CS"
2005,706,924,"CS","CS"
2005,707,1747,"CS","CS"
2005,708,1006,"CS","CS"
2005,1006,2145,"CS","BIO"
2005,708,2145,"CS","BIO"
2005,711,2126,"BIO","BIO"
2005,711,2607,"BIO","BIO"
2005,2126,2607,"BIO","BIO"
2005,712,4104,"CS","CS"
2005,712,3371,"CS","CS"
2005,1175,4064,"CS","CS"
2005,712,4064,"CS","CS"
2005,712,1175,"CS","CS"
2005,3371,4064,"CS","CS"
2005,1175,3371,"CS","CS"
2005,718,3193,"CS","CS"
2005,720,1205,"BIO","BIO"
2005,721,2381,"BIO","CS"
2005,725,3745,"CS","CS"
2005,725,2404,"CS","CS"
2005,725,2803,"CS","CS"
2005,729,1892,"BIO","BIO"
2005,729,1687,"BIO","BIO"
2005,455,730,"CS","CS"
2005,732,3664,"BIO","BIO"
2005,733,3448,"CS","CS"
2005,733,3236,"CS","CS"
2005,733,1980,"CS","CS"
2005,1980,3236,"CS","CS"
2005,733,3191,"CS","CS"
2005,734,2943,"CS","CS"
2005,737,3173,"BIO","BIO"
2005,705,745,"CS","CS"
2005,745,1325,"CS","CS"
2005,750,1419,"BIO","BIO"
2005,757,2305,"BIO","CS"
2005,761,3718,"CS","CS"
2005,764,3418,"CS","CS"
2005,770,2795,"CS","CS"
2005,770,3922,"CS","CS"
2005,2924,3922,"CS","CS"
2005,770,2924,"CS","CS"
2005,770,2998,"CS","CS"
2005,2924,2998,"CS","CS"
2005,772,3183,"CS","CS"
2005,772,1592,"CS","CS"
2005,772,848,"CS","CS"
2005,777,4119,"CS","CS"
2005,117,781,"CS","CS"
2005,781,1737,"CS","CS"
2005,782,2931,"CS","CS"
2005,786,3839,"CS","CS"
2005,1311,3064,"CS","CS"
2005,786,1311,"CS","CS"
2005,787,3418,"CS","CS"
2005,788,2863,"CS","CS"
2005,791,1565,"CS","CS"
2005,805,2561,"CS","CS"
2005,805,1006,"CS","CS"
2005,806,2481,"CS","CS"
2005,810,1263,"BIO","BIO"
2005,811,3865,"BIO","BIO"
2005,812,1059,"CS","CS"
2005,812,907,"CS","CS"
2005,815,1853,"CS","CS"
2005,816,3994,"BIO","BIO"
2005,819,4053,"CS","CS"
2005,2998,4031,"CS","CS"
2005,826,4031,"CS","CS"
2005,826,2998,"CS","CS"
2005,229,829,"CS","BIO"
2005,830,3656,"CS","CS"
2005,836,3192,"BIO","BIO"
2005,836,3120,"BIO","BIO"
2005,839,2082,"BIO","CS"
2005,843,1806,"BIO","BIO"
2005,844,2643,"CS","CS"
2005,844,1092,"CS","CS"
2005,1092,2643,"CS","CS"
2005,1860,2643,"CS","CS"
2005,1092,1860,"CS","CS"
2005,2643,4083,"CS","CS"
2005,844,4083,"CS","CS"
2005,1092,4083,"CS","CS"
2005,847,1792,"CS","CS"
2005,847,1561,"CS","BIO"
2005,848,1212,"CS","CS"
2005,848,2819,"CS","CS"
2005,848,3706,"CS","CS"
2005,1212,2428,"CS","CS"
2005,848,2428,"CS","CS"
2005,848,1423,"CS","CS"
2005,849,1455,"CS","CS"
2005,853,2533,"CS","CS"
2005,854,2392,"CS","CS"
2005,854,1441,"CS","CS"
2005,1441,2392,"CS","CS"
2005,854,4165,"CS","CS"
2005,855,3661,"BIO","BIO"
2005,855,1404,"BIO","BIO"
2005,858,1510,"CS","CS"
2005,860,2492,"CS","CS"
2005,864,2774,"CS","CS"
2005,864,2943,"CS","CS"
2005,2774,2943,"CS","CS"
2005,868,3976,"CS","CS"
2005,869,4053,"CS","CS"
2005,872,3849,"CS","CS"
2005,873,1650,"BIO","BIO"
2005,784,880,"CS","CS"
2005,880,2039,"CS","CS"
2005,880,3927,"CS","CS"
2005,880,1208,"CS","CS"
2005,882,4030,"CS","CS"
2005,883,1352,"BIO","BIO"
2005,889,1515,"CS","CS"
2005,483,890,"BIO","BIO"
2005,893,1285,"CS","CS"
2005,893,4030,"CS","CS"
2005,895,4105,"BIO","BIO"
2005,897,3869,"CS","CS"
2005,898,4101,"BIO","BIO"
2005,898,2995,"BIO","BIO"
2005,899,4011,"CS","CS"
2005,908,1637,"CS","CS"
2005,1637,3419,"CS","CS"
2005,1577,1637,"CS","CS"
2005,1637,1965,"CS","CS"
2005,581,1637,"CS","CS"
2005,1304,3970,"CS","CS"
2005,1304,3873,"CS","CS"
2005,913,1304,"CS","CS"
2005,3873,3970,"CS","CS"
2005,913,3970,"CS","CS"
2005,913,3873,"CS","CS"
2005,913,3812,"CS","CS"
2005,913,1495,"CS","CS"
2005,913,2637,"CS","CS"
2005,917,2376,"BIO","BIO"
2005,919,3707,"CS","CS"
2005,921,2216,"CS","CS"
2005,928,3352,"CS","CS"
2005,933,2252,"BIO","BIO"
2005,1129,4104,"CS","CS"
2005,934,4104,"CS","CS"
2005,934,1129,"CS","CS"
2005,936,1883,"CS","CS"
2005,939,2170,"CS","CS"
2005,941,2463,"BIO","BIO"
2005,384,958,"BIO","BIO"
2005,403,966,"CS","CS"
2005,966,2769,"CS","CS"
2005,966,3015,"CS","CS"
2005,970,3461,"CS","CS"
2005,399,974,"CS","CS"
2005,974,1442,"CS","CS"
2005,974,1652,"CS","CS"
2005,867,974,"CS","CS"
2005,974,3211,"CS","CS"
2005,980,3950,"BIO","BIO"
2005,982,3210,"CS","CS"
2005,983,2469,"CS","CS"
2005,641,985,"CS","CS"
2005,986,1563,"BIO","BIO"
2005,987,1856,"BIO","BIO"
2005,993,1366,"BIO","BIO"
2005,993,1961,"BIO","BIO"
2005,996,3755,"BIO","BIO"
2005,997,1848,"BIO","BIO"
2005,997,4182,"BIO","BIO"
2005,1011,3093,"BIO","BIO"
2005,932,1011,"BIO","BIO"
2005,1015,1509,"CS","CS"
2005,5,1016,"BIO","CS"
2005,1018,2555,"CS","CS"
2005,1027,3143,"CS","CS"
2005,1030,2764,"BIO","BIO"
2005,1031,3658,"BIO","BIO"
2005,1037,4079,"CS","CS"
2005,1694,4079,"CS","CS"
2005,1037,1694,"CS","CS"
2005,1037,2636,"CS","CS"
2005,1042,1543,"CS","CS"
2005,1042,1627,"CS","CS"
2005,1043,3278,"BIO","CS"
2005,1044,4062,"CS","CS"
2005,1044,1758,"CS","CS"
2005,2538,2830,"CS","CS"
2005,1044,2538,"CS","CS"
2005,1044,2830,"CS","CS"
2005,1758,2538,"CS","CS"
2005,1758,2830,"CS","CS"
2005,1050,3351,"CS","CS"
2005,1062,1227,"CS","CS"
2005,1066,1905,"CS","CS"
2005,1066,1090,"CS","CS"
2005,1072,2369,"CS","CS"
2005,1266,2088,"CS","CS"
2005,1078,2088,"CS","CS"
2005,1078,1266,"CS","CS"
2005,1078,1318,"CS","CS"
2005,352,1079,"CS","CS"
2005,1079,2968,"CS","BIO"
2005,1082,2136,"CS","CS"
2005,1082,3822,"CS","CS"
2005,2136,3822,"CS","CS"
2005,1082,2620,"CS","CS"
2005,1082,3770,"CS","CS"
2005,1088,3593,"BIO","BIO"
2005,1090,2112,"CS","CS"
2005,2112,3858,"CS","CS"
2005,1090,3858,"CS","CS"
2005,1090,2103,"CS","CS"
2005,2103,2614,"CS","CS"
2005,1090,2614,"CS","CS"
2005,1090,3363,"CS","CS"
2005,1091,1152,"BIO","BIO"
2005,1092,3149,"CS","CS"
2005,1099,1781,"BIO","BIO"
2005,1099,2496,"BIO","BIO"
2005,1100,2278,"CS","BIO"
2005,1105,2827,"CS","CS"
2005,375,1109,"CS","CS"
2005,1115,3168,"CS","CS"
2005,1115,2617,"CS","CS"
2005,1125,3705,"BIO","BIO"
2005,706,2148,"CS","CS"
2005,706,1126,"CS","CS"
2005,1126,2148,"CS","CS"
2005,1133,3711,"BIO","BIO"
2005,1143,3753,"CS","CS"
2005,1144,1459,"CS","CS"
2005,1148,3311,"CS","CS"
2005,1149,3245,"CS","CS"
2005,943,1155,"CS","CS"
2005,1155,3977,"CS","CS"
2005,1156,3497,"CS","CS"
2005,1160,4003,"BIO","BIO"
2005,2681,3953,"BIO","BIO"
2005,1160,3953,"BIO","BIO"
2005,1160,2681,"BIO","BIO"
2005,229,1163,"CS","BIO"
2005,1164,3554,"BIO","BIO"
2005,1166,2617,"CS","CS"
2005,2596,2617,"CS","CS"
2005,1166,2596,"CS","CS"
2005,337,1167,"CS","CS"
2005,1175,2906,"CS","CS"
2005,1178,3504,"CS","CS"
2005,1181,3727,"CS","CS"
2005,1181,1724,"CS","CS"
2005,1724,3727,"CS","CS"
2005,1186,1429,"CS","CS"
2005,1187,1399,"CS","CS"
2005,1188,2080,"BIO","BIO"
2005,485,1197,"CS","CS"
2005,1198,3655,"CS","CS"
2005,1222,3923,"BIO","BIO"
2005,1223,3027,"BIO","BIO"
2005,1223,3209,"BIO","BIO"
2005,3027,3209,"BIO","BIO"
2005,1226,2936,"CS","CS"
2005,1226,4116,"CS","CS"
2005,1228,3927,"CS","CS"
2005,1109,1228,"CS","CS"
2005,604,1228,"CS","CS"
2005,1228,3445,"CS","CS"
2005,1228,2537,"CS","CS"
2005,1228,2217,"CS","CS"
2005,871,1230,"BIO","BIO"
2005,1233,3374,"CS","CS"
2005,1234,2928,"BIO","BIO"
2005,1238,2057,"BIO","BIO"
2005,1238,2111,"BIO","BIO"
2005,1238,2876,"BIO","BIO"
2005,2111,2876,"BIO","BIO"
2005,1243,2996,"CS","CS"
2005,1247,1490,"CS","CS"
2005,1249,4120,"CS","CS"
2005,1090,1251,"CS","CS"
2005,1252,1729,"BIO","BIO"
2005,1729,2726,"BIO","BIO"
2005,1252,2726,"BIO","BIO"
