"year","Source","Target","s_dept","t_dept"
2013,1,3575,"CS","CS"
2013,4,2284,"BIO","BIO"
2013,631,2284,"BIO","BIO"
2013,4,631,"BIO","BIO"
2013,4,445,"BIO","BIO"
2013,2503,3323,"BIO","BIO"
2013,1991,3323,"BIO","BIO"
2013,4,3323,"BIO","BIO"
2013,1991,2503,"BIO","BIO"
2013,4,2503,"BIO","BIO"
2013,4,1991,"BIO","BIO"
2013,7,2989,"BIO","BIO"
2013,7,601,"BIO","BIO"
2013,8,3882,"BIO","BIO"
2013,8,1480,"BIO","BIO"
2013,1480,1620,"BIO","BIO"
2013,8,1620,"BIO","BIO"
2013,12,3386,"CS","CS"
2013,12,1118,"CS","CS"
2013,12,3641,"CS","CS"
2013,15,137,"BIO","BIO"
2013,19,2822,"CS","BIO"
2013,19,293,"CS","BIO"
2013,20,4101,"BIO","BIO"
2013,20,3870,"BIO","CS"
2013,2717,3870,"CS","CS"
2013,20,2717,"BIO","CS"
2013,21,1866,"BIO","BIO"
2013,21,1773,"BIO","BIO"
2013,22,3822,"CS","CS"
2013,22,3318,"CS","CS"
2013,3318,3822,"CS","CS"
2013,22,1362,"CS","CS"
2013,235,1362,"CS","CS"
2013,1362,3822,"CS","CS"
2013,22,235,"CS","CS"
2013,235,3822,"CS","CS"
2013,22,2136,"CS","CS"
2013,2136,3822,"CS","CS"
2013,23,973,"BIO","BIO"
2013,24,2835,"CS","CS"
2013,2835,3777,"CS","CS"
2013,24,3777,"CS","CS"
2013,30,3170,"BIO","BIO"
2013,31,2063,"BIO","BIO"
2013,120,2057,"BIO","BIO"
2013,32,2057,"BIO","BIO"
2013,1492,2057,"BIO","BIO"
2013,32,120,"BIO","BIO"
2013,120,1492,"BIO","BIO"
2013,32,1492,"BIO","BIO"
2013,32,2628,"BIO","BIO"
2013,33,1083,"CS","CS"
2013,35,1737,"CS","CS"
2013,35,1724,"CS","CS"
2013,1724,1737,"CS","CS"
2013,39,460,"CS","CS"
2013,42,3651,"BIO","BIO"
2013,42,4092,"BIO","BIO"
2013,1834,2688,"BIO","BIO"
2013,2688,3851,"BIO","BIO"
2013,42,2688,"BIO","BIO"
2013,1834,3851,"BIO","BIO"
2013,42,1834,"BIO","BIO"
2013,42,3851,"BIO","BIO"
2013,43,587,"BIO","BIO"
2013,43,508,"BIO","BIO"
2013,1571,3790,"CS","CS"
2013,44,1571,"CS","CS"
2013,44,3790,"CS","CS"
2013,44,731,"CS","CS"
2013,44,3022,"CS","CS"
2013,45,277,"BIO","BIO"
2013,46,3745,"CS","CS"
2013,49,3298,"BIO","CS"
2013,50,2180,"BIO","BIO"
2013,2180,2206,"BIO","BIO"
2013,50,2206,"BIO","BIO"
2013,55,2021,"BIO","BIO"
2013,56,2173,"BIO","BIO"
2013,2032,2120,"CS","CS"
2013,58,2032,"CS","CS"
2013,58,2120,"CS","CS"
2013,60,453,"CS","CS"
2013,63,2696,"CS","CS"
2013,1092,2696,"CS","CS"
2013,63,1092,"CS","CS"
2013,63,1617,"CS","CS"
2013,63,463,"CS","CS"
2013,63,4031,"CS","CS"
2013,64,2644,"BIO","BIO"
2013,65,2418,"CS","CS"
2013,68,1804,"CS","CS"
2013,71,4153,"CS","CS"
2013,71,4022,"CS","CS"
2013,72,1074,"BIO","BIO"
2013,73,1233,"CS","CS"
