"year","Source","Target","s_dept","t_dept"
1994,880,2489,"CS","CS"
1994,881,3686,"BIO","BIO"
1994,890,2482,"BIO","BIO"
1994,893,1990,"CS","CS"
1994,908,1577,"CS","CS"
1994,913,1304,"CS","CS"
1994,913,2637,"CS","CS"
1994,921,1504,"CS","CS"
1994,941,2463,"BIO","BIO"
1994,966,1415,"CS","CS"
1994,992,3270,"CS","CS"
1994,996,3755,"BIO","BIO"
1994,1007,3991,"BIO","BIO"
1994,1008,2917,"BIO","BIO"
1994,1043,3105,"BIO","BIO"
1994,1044,2538,"CS","CS"
1994,1075,3826,"CS","CS"
1994,353,1588,"CS","CS"
1994,1083,1588,"CS","CS"
1994,686,1083,"CS","CS"
1994,686,1588,"CS","CS"
1994,1090,3494,"CS","CS"
1994,1106,3423,"CS","CS"
1994,1153,1485,"BIO","BIO"
1994,1153,3348,"BIO","BIO"
1994,1156,4039,"CS","CS"
1994,1178,1455,"CS","CS"
1994,1215,2587,"BIO","BIO"
1994,1227,1555,"CS","CS"
1994,1234,2928,"BIO","BIO"
1994,1246,3075,"BIO","BIO"
1994,1251,1413,"CS","CS"
1994,1255,3939,"CS","CS"
1994,1255,3089,"CS","CS"
1994,3089,3939,"CS","CS"
1994,1280,2041,"CS","CS"
1994,1280,4024,"CS","CS"
1994,1322,3512,"CS","CS"
1994,1322,1580,"CS","CS"
1994,1378,1580,"CS","CS"
1994,1385,2658,"CS","CS"
1994,1395,3363,"CS","CS"
1994,1396,1523,"CS","CS"
1994,1397,3921,"CS","CS"
1994,1403,3656,"BIO","CS"
1994,52,1413,"CS","CS"
1994,1413,1918,"CS","CS"
1994,1415,3363,"CS","CS"
1994,763,1417,"CS","CS"
1994,1424,2333,"BIO","BIO"
1994,1434,2059,"CS","CS"
1994,1436,3217,"BIO","BIO"
1994,1444,3602,"BIO","BIO"
1994,1453,2778,"CS","CS"
1994,1492,1843,"BIO","BIO"
1994,1497,3422,"CS","CS"
1994,1503,2222,"BIO","BIO"
1994,1507,3437,"CS","CS"
1994,1542,3431,"BIO","BIO"
1994,1975,3431,"BIO","BIO"
1994,1542,1975,"BIO","BIO"
1994,1215,1547,"BIO","BIO"
1994,1549,3711,"BIO","BIO"
1994,1550,3570,"BIO","BIO"
1994,1555,2717,"CS","CS"
1994,1563,2609,"BIO","BIO"
1994,1574,4116,"CS","CS"
1994,1577,2275,"CS","CS"
1994,1590,4006,"CS","CS"
1994,1590,3506,"CS","CS"
1994,3506,4006,"CS","CS"
1994,2217,3506,"CS","CS"
1994,1590,2217,"CS","CS"
1994,2217,4006,"CS","CS"
1994,1634,2921,"CS","CS"
1994,1593,2921,"CS","CS"
1994,1593,1634,"CS","CS"
1994,1599,4008,"CS","CS"
1994,1634,3547,"CS","CS"
1994,1634,2951,"CS","CS"
1994,1641,2422,"CS","CS"
1994,2775,3519,"CS","CS"
1994,1641,2775,"CS","CS"
1994,1641,3519,"CS","CS"
1994,1641,2631,"CS","CS"
1994,1666,3977,"CS","CS"
1994,387,1668,"BIO","BIO"
1994,1668,2715,"BIO","BIO"
1994,1684,3730,"CS","CS"
1994,1117,1751,"BIO","BIO"
1994,1754,3384,"CS","CS"
1994,945,1760,"CS","CS"
1994,1776,2210,"CS","CS"
1994,1789,3429,"CS","CS"
1994,1791,2005,"BIO","BIO"
1994,1816,1861,"CS","CS"
1994,1814,1821,"CS","CS"
1994,1842,2645,"CS","CS"
1994,2625,2645,"CS","CS"
1994,2645,2996,"CS","CS"
1994,1842,2625,"CS","CS"
1994,1842,2996,"CS","CS"
1994,2625,2996,"CS","CS"
1994,1850,3783,"CS","CS"
1994,98,1870,"CS","CS"
1994,1877,2032,"CS","CS"
1994,1878,3008,"CS","CS"
1994,1879,2406,"BIO","BIO"
1994,1880,1996,"CS","CS"
1994,1186,1882,"CS","CS"
1994,1888,2422,"CS","CS"
1994,1888,2775,"CS","CS"
1994,1899,3761,"BIO","BIO"
1994,1911,3869,"CS","CS"
1994,1947,4171,"CS","CS"
1994,1947,3659,"CS","CS"
1994,1947,3930,"CS","CS"
1994,3659,3930,"CS","CS"
1994,602,1947,"CS","CS"
1994,1947,2855,"CS","CS"
1994,1953,3338,"CS","CS"
1994,1397,1955,"CS","CS"
1994,1968,3262,"CS","CS"
1994,1982,3145,"CS","CS"
1994,1982,3857,"CS","CS"
1994,2001,2252,"BIO","BIO"
1994,1415,2059,"CS","CS"
1994,387,2062,"BIO","BIO"
1994,2140,2163,"CS","CS"
1994,2156,2901,"CS","CS"
1994,2160,3650,"CS","CS"
1994,2163,3743,"CS","CS"
1994,2163,3375,"CS","CS"
1994,2166,2746,"BIO","BIO"
1994,2193,3026,"BIO","BIO"
1994,438,2209,"BIO","BIO"
1994,2210,3224,"CS","CS"
1994,2225,2609,"BIO","BIO"
1994,2240,3935,"CS","CS"
1994,2256,4026,"CS","CS"
1994,1124,2347,"BIO","BIO"
1994,2369,3668,"CS","CS"
1994,2406,3042,"BIO","BIO"
1994,2410,3122,"CS","CS"
1994,2412,4079,"CS","CS"
1994,2419,3920,"BIO","BIO"
1994,2434,3933,"CS","CS"
1994,2458,2985,"CS","CS"
1994,1831,2493,"CS","CS"
1994,379,2506,"CS","BIO"
1994,1495,2526,"CS","CS"
1994,2550,3429,"CS","CS"
1994,294,2550,"CS","CS"
1994,602,2572,"CS","CS"
1994,500,2572,"CS","CS"
1994,500,602,"CS","CS"
1994,2574,2666,"BIO","BIO"
1994,1227,2592,"CS","CS"
1994,2606,3257,"CS","CS"
1994,2606,3800,"CS","CS"
1994,2606,2620,"CS","CS"
1994,2615,3319,"CS","CS"
1994,2015,2635,"CS","CS"
1994,2637,3873,"CS","CS"
1994,2639,3156,"BIO","BIO"
1994,2452,2683,"CS","CS"
1994,2692,3727,"CS","CS"
1994,2699,3668,"CS","CS"
1994,2699,3731,"CS","CS"
1994,107,2699,"CS","CS"
1994,2699,4079,"CS","CS"
1994,718,2699,"CS","CS"
1994,700,2705,"CS","CS"
1994,1523,2705,"CS","CS"
1994,1396,2705,"CS","CS"
1994,1942,2705,"CS","CS"
1994,2708,3586,"CS","CS"
1994,2716,2951,"CS","CS"
1994,1634,2716,"CS","CS"
1994,2723,2778,"CS","CS"
1994,849,2762,"CS","CS"
1994,2767,3556,"CS","CS"
1994,2767,3726,"CS","CS"
1994,2777,3656,"CS","CS"
1994,2777,4116,"CS","CS"
1994,3656,4116,"CS","CS"
1994,401,2783,"CS","CS"
1994,2797,3777,"CS","CS"
1994,2803,3384,"CS","CS"
1994,2804,2998,"CS","CS"
1994,2804,4031,"CS","CS"
1994,2817,3492,"BIO","BIO"
1994,2824,3697,"CS","CS"
1994,2797,2886,"CS","CS"
1994,78,2886,"CS","CS"
1994,1739,2897,"BIO","BIO"
1994,2921,2951,"CS","CS"
1994,2834,2937,"BIO","BIO"
1994,1661,2961,"CS","CS"
1994,463,2961,"CS","CS"
1994,463,1661,"CS","CS"
1994,2976,3221,"BIO","BIO"
1994,3000,3358,"BIO","BIO"
1994,3005,3299,"BIO","BIO"
1994,686,3014,"CS","CS"
1994,1923,3027,"BIO","BIO"
1994,3028,4171,"CS","CS"
1994,3034,3191,"CS","CS"
1994,3038,3465,"BIO","BIO"
1994,2219,3078,"BIO","BIO"
1994,3127,3835,"CS","CS"
1994,3153,3351,"CS","CS"
1994,770,3153,"CS","CS"
1994,1958,3172,"BIO","BIO"
1994,3184,3272,"CS","CS"
1994,3185,3788,"BIO","BIO"
1994,1387,3191,"CS","CS"
1994,2858,3205,"CS","CS"
1994,3262,3765,"CS","CS"
1994,3270,4031,"CS","CS"
1994,2804,3273,"CS","CS"
1994,493,3278,"CS","CS"
1994,3284,3382,"CS","CS"
1994,1623,3284,"CS","CS"
1994,2088,3296,"CS","CS"
1994,3284,3351,"CS","CS"
1994,550,3352,"CS","CS"
1994,1396,3357,"CS","CS"
1994,557,3370,"BIO","BIO"
1994,3375,3743,"CS","CS"
1994,907,3381,"CS","CS"
1994,2369,3419,"CS","CS"
1994,3435,4026,"CS","CS"
1994,2573,3439,"BIO","BIO"
1994,3218,3439,"BIO","BIO"
1994,2573,3218,"BIO","BIO"
1994,65,3449,"CS","CS"
1994,2120,3449,"CS","CS"
1994,2422,3490,"CS","CS"
1994,3493,3726,"CS","CS"
1994,2603,3496,"BIO","BIO"
1994,2214,3504,"CS","CS"
1994,3530,3857,"CS","CS"
1994,2187,3564,"CS","CS"
1994,3581,4006,"CS","CS"
1994,3506,3581,"CS","CS"
1994,2217,3581,"CS","CS"
1994,1043,3582,"BIO","BIO"
1994,3429,3596,"CS","CS"
1994,2996,3609,"CS","CS"
1994,2645,3609,"CS","CS"
1994,2625,3609,"CS","CS"
1994,1748,3642,"CS","CS"
1994,679,3642,"CS","CS"
1994,3270,3668,"CS","CS"
1994,1948,3709,"CS","CS"
1994,1826,3711,"BIO","BIO"
1994,1396,3718,"CS","CS"
1994,978,3722,"BIO","BIO"
1994,3423,3751,"CS","BIO"
1994,1814,3782,"CS","CS"
1994,268,3796,"CS","CS"
1994,2859,3805,"BIO","BIO"
1994,3831,3915,"BIO","BIO"
1994,2879,3875,"CS","CS"
1994,1798,3879,"BIO","BIO"
1994,847,3887,"CS","CS"
1994,1399,3887,"CS","CS"
1994,1212,3892,"CS","CS"
1994,2160,3900,"CS","CS"
1994,2012,3932,"BIO","BIO"
1994,3955,4026,"CS","CS"
1994,1780,3995,"BIO","BIO"
1994,530,4060,"BIO","BIO"
1994,628,4060,"BIO","BIO"
1994,4105,4185,"BIO","BIO"
1994,3427,4139,"CS","CS"
1994,3092,4167,"CS","BIO"
