"source","destination"
111,3376
112,2986
113,679
114,2078
114,4055
114,3588
114,2640
114,351
114,1634
114,4141
114,602
115,752
115,1006
116,1856
117,2844
118,3323
118,1503
118,691
118,629
118,632
118,3950
118,4182
118,3475
118,4117
119,2792
120,902
120,2057
120,32
120,1492
120,1269
121,2775
121,936
121,806
121,2481
122,3193
123,1143
124,1354
124,1782
124,2813
124,2588
124,1693
124,2277
124,4110
127,3871
128,2285
128,2428
129,32
132,94
133,3531
133,2840
135,2616
135,1895
135,4169
135,1332
135,2472
135,544
136,1224
136,2868
136,44
136,1884
137,15
137,2843
137,2173
139,1764
139,897
139,1418
140,1491
140,1523
140,1028
140,3519
140,1483
141,2275
142,3120
143,3627
143,1015
143,2285
143,2334
144,370
144,1567
145,3384
145,41
145,3770
145,1066
145,238
145,2093
145,1311
145,1662
145,834
145,872
145,291
146,2968
146,3725
146,3624
147,2438
147,3573
147,3635
147,2437
147,3444
148,3635
148,1891
148,2774
148,337
148,2709
148,1581
148,3945
148,782
148,2580
148,6
149,598
149,3967
149,1498
150,1478
150,3047
150,2104
150,220
150,304
150,1720
150,2614
150,699
150,1825
150,1463
150,1607
150,1933
152,1854
152,583
153,2986
153,2666
153,3926
153,3919
153,446
153,1833
153,2157
153,3255
153,587
156,1113
158,850
159,58
160,2841
161,3144
161,2780
162,920
162,671
162,508
162,3570
162,4012
162,3686
163,1536
163,2472
164,1032
164,1105
164,3064
164,3149
164,4021
167,2713
167,2218
169,3673
169,477
169,2252
169,3814
169,2232
169,535
172,2923
173,3118
174,493
174,1371
174,2645
175,3393
175,68
177,945
179,4038
179,3671
179,1404
179,2070
180,1495
180,3277
180,3804
181,3689
181,2189
181,1423
181,1631
181,351
181,731
181,44
182,565
182,3701
183,3193
184,3426
184,4180
184,4
185,2835
187,2218
187,2366
187,627
189,2000
189,2871
190,244
190,3363
190,3155
190,3448
191,2817
192,2132
194,1458
195,3030
196,886
196,3492
198,2564
199,2626
202,3503
202,2779
202,2179
203,1719
203,3497
203,1816
203,1713
204,3756
205,2861
205,3673
206,3579
208,841
209,38
209,3093
209,320
212,1357
212,1961
213,2227
213,3871
214,938
214,773
214,1442
214,2192
214,2118
215,2830
217,3034
217,2718
217,1166
217,3912
217,2952
217,1587
218,895
218,871
219,3448
219,598
220,3047
220,549
220,1300
220,1150
220,2291
220,1807
220,1478
220,1170
220,150
221,3426
221,3648
221,1806
221,3406
222,2745
222,2072
222,2453
223,2622
224,2376
224,2247
225,2648
226,457
226,338
227,3816
229,644
229,2775
229,202
229,2179
230,4027
230,557
231,2898
231,984
232,821
232,426
232,3202
232,1825
232,2661
232,1463
233,911
233,2616
233,2500
233,2894
235,1362
235,646
235,753
235,3858
235,3595
235,2741
235,4157
235,22
235,3822
236,2635
236,802
237,1364
237,2433
237,3893
237,3184
237,107
237,2863
237,2330
238,3770
238,1066
238,3960
238,2922
238,2950
238,528
239,1722
240,434
240,1456
240,2080
240,1561
243,2379
244,1420
244,4117
244,929
244,3005
244,190
244,3363
244,3155
244,3997
245,1460
245,2178
245,3809
248,2453
248,2072
248,2845
248,1213
249,2950
249,3160
249,3013
252,1007
253,2078
253,2093
253,1712
253,58
253,373
254,827
254,1973
254,3049
255,3363
256,684
256,1883
256,2370
256,1996
256,1617
261,1839
263,2112
263,1461
263,3143
263,1028
263,1953
263,121
263,644
265,1743
265,657
266,848
266,1225
266,1220
267,2546
267,1592
268,2247
268,4021
268,974
268,4028
268,1713
268,2942
268,3659
268,2112
268,1942
268,3279
268,3747
268,747
268,1745
269,658
269,3534
269,1719
269,2840
269,3201
269,1641
270,1901
271,3568
271,2692
271,2908
271,3363
272,1429
273,1589
273,2691
273,3689
273,607
273,3714
273,3776
274,4187
274,1509
274,1495
274,3938
274,2179
274,2317
277,45
278,3777
278,2586
278,2797
278,2155
278,1093
279,827
279,80
279,1064
279,469
279,920
280,2275
280,1482
280,2863
281,894
281,2963
281,2995
282,3624
282,3228
283,1354
283,998
283,900
284,3050
284,4062
287,1265
287,1031
289,1221
289,712
289,4053
289,1381
289,1676
289,338
289,3749
289,3505
289,4064
290,675
290,1684
290,3938
290,2334
290,842
290,707
290,1784
290,2925
290,2783
290,453
290,3639
290,1221
291,2093
291,1662
291,1311
291,834
291,145
291,872
291,3384
291,4043
292,3048
293,19
294,2136
294,3029
294,92
296,1739
296,37
297,2772
297,2775
297,1641
299,2746
299,1059
299,374
299,3920
300,2691
300,2190
300,1796
300,3266
300,3790
300,3232
300,403
300,3196
302,1113
302,3193
304,3047
304,1720
304,150
304,2614
304,2057
304,1170
304,1143
304,3717
305,513
305,1134
305,1747
305,1853
307,351
307,403
307,3832
307,1249
307,1141
307,3860
307,1571
307,3790
307,3586
307,2855
307,2273
307,3189
307,1423
307,863
308,1738
310,2514
310,342
313,1522
313,4062
315,786
317,1411
318,2899
320,3953
320,209
321,3131
321,3822
321,2620
321,1561
321,107
322,543
322,1238
323,501
325,3624
326,1149
326,3422
329,1002
330,1807
331,1184
333,2742
333,3770
333,3668
335,4145
335,1973
337,3872
337,1939
337,1891
337,2717
337,148
337,2774
338,289
338,1226
338,226
338,786
338,1249
338,942
339,2112
339,2571
339,3659
339,1066
339,666
339,1919
339,219
339,974
339,1712
339,3104
342,920
343,1963
343,2858
343,2545
344,3005
344,691
344,91
345,3680
345,1744
345,2473
345,3034
345,4053
345,3707
347,2922
347,1961
347,1010
347,2064
348,268
349,3353
349,1923
349,3616
349,2232
350,1028
350,725
350,1939
350,864
350,3802
350,4159
350,1868
351,307
351,1036
351,2614
351,3790
351,1423
351,1631
351,181
351,2640
351,114
351,731
351,3776
351,3797
351,3369
351,1372
352,3916
353,3893
353,982
353,3938
353,1509
353,604
353,33
353,3292
353,1083
353,974
353,4087
355,37
356,2080
356,2305
356,3226
358,2573
359,2720
359,1733
359,2785
360,872
360,2093
361,672
362,1358
363,3286
363,4123
365,2223
366,383
366,969
368,1242
368,658
368,3788
368,3700
369,1087
369,3831
370,1051
370,3346
370,2628
370,144
371,2522
373,253
374,2950
374,3160
374,2826
374,3606
374,299
374,2720
375,1109
376,1939
376,2659
376,3295
376,3523
376,3802
376,1919
376,2582
376,3330
379,1458
379,342
379,2119
379,3363
379,3584
380,3422
381,2643
381,4083
381,1092
381,1432
381,1653
381,1617
381,2374
381,3050
381,63
381,2696
382,2500
382,3064
382,3754
382,1174
382,3554
382,4183
382,1163
383,164
383,1987
383,2008
383,2728
384,958
384,1984
385,2392
385,4165
385,854
385,2825
386,1409
387,2963
387,4101
387,646
387,2995
387,851
387,898
388,2252
388,2887
388,3355
388,3027
389,1420
389,3107
389,3475
389,1404
389,997
389,412
389,986
391,1490
391,1247
391,3443
392,2804
392,1577
392,1558
392,4064
393,2258
393,442
395,2926
395,1519
396,553
396,3624
396,34
397,3792
397,1027
397,1599
397,3935
399,22
399,2533
399,1056
399,1345
399,1652
399,1442
399,2201
399,3211
399,867
399,3702
399,1182
401,3786
401,35
401,2523
402,3074
403,3316
403,3266
403,3790
403,3232
403,300
403,3196
403,3832
403,307
404,458
405,1337
406,1927
407,133
407,1411
407,2426
407,317
407,1623
407,1206
407,3519
408,3211
408,1498
408,4087
408,3095
408,383
408,1987
408,1662
408,294
409,1220
409,87
409,1599
409,3849
409,751
410,3422
411,101
411,2295
411,1806
411,2970
411,2669
411,972
411,445
412,3723
412,389
412,347
412,2922
412,1961
413,3638
413,58
414,3559
415,1870
415,2704
415,3921
415,861
415,1018
415,3938
415,3807
418,3067
419,3823
419,3387
419,737
419,3173
419,22
420,1150
420,3219
421,1117
421,1864
421,3160
421,1315
422,2061
422,429
423,816
423,3994
425,519
425,2232
426,1825
426,1463
426,499
426,821
426,232
426,1541
426,3716
426,3202
426,3507
426,3225
428,2963
428,4101
428,20
428,851
428,707
429,2061
429,422
430,3594
430,3537
430,870
433,22
433,1293
433,1919
434,240
434,1456
434,3662
436,3624
436,2084
437,2834
437,37
437,4110
438,2367
439,2991
439,786
439,1297
439,1965
439,2515
442,3215
442,1160
442,2252
442,535
442,2681
442,2020
442,393
442,2208
443,1641
443,4120
443,928
443,844
443,1860
444,3730
444,1509
444,1690
444,1625
444,35
444,3536
444,1724
445,411
445,2669
445,972
445,3217
445,1242
445,4
445,2366
445,1655
446,2518
447,1276
448,1008
448,3673
448,3070
450,1228
451,4134
451,3670
452,846
453,2760
453,3639
453,633
453,2952
453,3614
453,2635
453,3731
453,3430
453,3804
453,3422
453,60
453,3871
453,2744
453,1378
453,2217
453,907
453,3938
453,2379
454,3467
455,2483
455,2509
455,3024
455,1184
455,2750
455,965
455,848
456,4028
456,3561
457,634
457,1847
457,2213
457,226
458,3352
458,404
458,3418
458,1918
458,3765
458,1285
458,3122
458,4030
458,2112
458,2635
458,2244
459,3345
459,1482
459,3214
459,3277
459,1213
459,4055
459,4141
460,39
460,1675
463,1178
464,2428
464,3246
464,85
465,1712
465,1711
465,1312
466,3638
466,2700
468,3232
468,3196
469,3094
469,279
469,2424
469,3265
469,3662
470,1499
472,3928
473,1091
474,1819
476,1831
476,3168
476,1225
476,1635
476,1702
476,2364
476,500
476,577
477,2384
477,164
477,229
478,1511
479,4008
479,2211
480,3730
480,35
481,3309
483,3883
483,1720
484,646
484,3504
485,991
485,3028
485,3144
485,2059
485,500
485,1915
485,2627
485,2586
485,2570
485,78
486,2774
488,2111
488,3430
488,774
489,24
490,2380
490,1081
491,2810
492,3858
492,1282
493,1515
493,174
493,2446
493,1888
493,1371
493,3861
495,553
495,4126
495,3149
495,1050
495,2754
495,594
495,2894
495,34
496,2970
496,2068
496,2700
499,2227
499,585
499,426
499,3225
499,3789
500,476
500,3369
500,485
500,2059
500,537
500,3745
501,323
502,933
502,2252
502,3463
502,2993
503,1162
504,928
505,533
505,954
507,1445
507,1696
508,3570
508,2042
508,1975
509,2227
509,3455
509,1180
509,1161
510,3144
510,4064
510,3606
510,3064
513,305
513,1747
513,3893
513,4134
513,1684
515,846
516,3714
516,3132
516,1945
516,2214
516,1676
516,3776
516,2927
516,2232
516,338
516,1249
516,3022
517,3387
519,3106
519,425
520,2875
520,3639
520,1509
520,1792
520,4015
520,2901
520,1381
520,1221
521,1869
521,1042
522,1944
523,843
523,2294
523,2983
523,1040
525,4121
526,3382
526,1623
526,2494
527,2331
528,2922
528,3891
528,2796
528,1010
528,2232
528,2936
528,3960
528,2950
528,2112
528,1341
528,3160
528,1103
530,3478
530,82
530,3411
532,3262
532,3765
532,747
533,3134
533,1576
533,505
533,954
534,4114
535,3463
535,1319
535,2252
535,2340
535,585
535,3668
535,3814
535,2232
535,442
537,1704
538,3064
538,229
539,3741
540,4045
540,2603
540,1407
541,3423
542,651
543,322
543,2379
543,1160
543,1238
544,135
545,1810
545,278
545,2870
545,1712
546,1587
546,2646
546,3241
546,4015
546,907
546,633
546,217
546,2480
547,1819
547,2875
547,2330
547,2519
547,3446
547,1428
547,1181
548,721
548,3373
549,1277
549,2477
549,42
549,3047
549,220
549,2252
549,1170
549,664
549,837
549,2147
550,928
550,458
551,1328
553,495
553,2894
553,396
553,2112
553,1461
553,2637
554,3754
556,3754
556,985
557,230
558,2232
558,585
558,2796
558,3176
558,3814
558,3363
558,1226
559,956
559,3805
559,1474
559,1927
559,3479
559,4060
559,3082
559,1392
559,1621
559,2689
559,17
559,643
559,4133
560,1083
560,2748
561,2013
561,2659
563,3995
564,822
564,3461
566,3217
567,591
568,3534
568,1954
570,3640
570,2113
570,1062
573,2999
573,3134
573,2675
573,1314
573,164
573,3064
574,2986
574,3637
574,1163
574,1314
575,3418
575,1918
575,3122
575,458
575,3765
575,1285
575,4030
575,2112
575,2635
575,2244
575,1466
577,3012
577,2958
577,3419
577,3093
577,3104
577,3182
577,92
577,4126
577,3947
577,73
577,1233
577,1744
577,164
577,476
578,3380
579,2484
579,72
580,4010
580,3969
581,1861
582,2166
583,2087
583,3880
583,1184
583,4071
583,152
583,2754
584,660
584,2847
585,2252
585,1485
585,499
585,2796
585,3176
585,3814
585,2232
585,3363
585,3463
585,535
585,2614
585,1161
585,2280
585,2520
585,2234
586,3031
586,2020
587,4096
587,2157
587,3255
588,147
588,3853
588,1527
588,3573
588,2170
588,2625
588,1109
588,3802
588,2438
591,567
592,3755
592,1749
592,1341
592,2639
594,1050
594,2819
594,646
594,2754
594,495
594,3423
594,2540
594,3464
597,3568
597,3749
597,885
597,1824
597,1851
597,2519
598,3967
598,1498
598,149
598,1886
598,219
599,3569
600,2393
600,13
600,45
600,1448
601,1584
602,114
602,3420
602,2078
602,1388
602,961
602,2798
603,3954
604,1509
604,1690
604,1919
604,4108
604,1417
604,3032
604,3807
604,2489
604,353
604,982
604,3938
604,3747
604,3804
606,3174
606,2009
606,459
607,2301
607,2428
607,85
608,3365
608,1744
608,751
609,3539
609,2764
609,1010
609,3785
609,2720
609,3486
609,2252
609,82
610,676
612,2513
613,2180
614,3977
614,453
614,3345
614,3309
614,20
614,872
614,3507
615,22
615,3673
616,1127
616,1220
616,3719
616,107
616,1747
616,1684
616,3893
616,3142
617,2625
617,3568
617,3977
617,124
618,3415
618,3809
618,3717
619,2691
619,3776
620,1972
621,1208
621,4087
623,3791
623,94
623,2196
623,2232
624,1560
624,1090
625,4086
626,3361
626,3814
626,2232
626,3631
626,2497
626,2379
626,1607
626,886
626,2143
626,2801
626,2295
626,1651
626,3789
626,3519
627,187
627,2366
627,3006
628,2401
629,651
629,1917
629,1328
629,15
629,118
629,1503
629,691
629,632
630,965
630,2075
630,3207
630,2823
630,3371
630,3544
630,3249
630,2473
630,2426
630,455
631,2284
631,4
631,1061
632,3950
632,651
632,118
632,1503
632,691
632,629
632,2776
633,4134
633,3396
633,907
633,453
633,3639
633,2330
634,1381
634,3939
634,3860
634,1496
634,2571
634,457
636,3063
637,2277
638,2469
638,2043
638,485
638,1235
638,148
638,3635
638,1944
638,3245
638,2214
638,712
638,1198
638,2668
638,1852
638,2547
640,2247
641,3926
641,992
641,1641
641,951
643,559
643,721
643,3669
643,1991
643,2891
643,2904
643,2260
643,1086
643,3534
643,2325
644,263
644,2087
644,4024
644,3992
644,229
646,484
646,594
646,2748
646,1362
646,235
647,4087
647,3939
647,2095
647,3640
648,552
649,568
649,3534
649,1544
651,993
651,3411
651,3539
651,629
651,632
651,3950
651,1639
651,542
652,3234
652,2082
652,2232
652,3814
652,2871
652,1676
652,2159
653,3480
655,2986
655,2284
655,4037
655,1526
655,3116
655,2426
656,1470
656,2084
657,2168
657,265
658,2676
658,4086
658,2166
658,3534
658,1367
658,1271
658,2471
658,368
658,3788
658,1358
658,3201
658,3160
658,1806
658,523
658,2325
659,1803
659,1213
659,185
659,1558
659,3989
660,2923
660,584
660,2726
661,3903
662,1427
662,24
662,3378
662,1113
662,1156
664,549
664,837
664,42
665,772
665,3680
665,2795
665,2120
665,1178
665,3485
666,3938
666,4187
666,2942
666,3960
666,2317
666,985
666,339
666,3858
666,3804
667,2415
667,2129
667,3571
667,1379
668,1257
668,1785
670,1439
671,2272
671,3981
672,361
672,936
672,1266
672,3871
673,1121
673,885
673,1129
673,861
674,4103
674,2693
674,2474
675,1684
675,1784
676,2112
677,2518
679,113
679,2452
679,3363
680,3284
680,1417
680,3363
680,2817
680,3265
682,2809
684,2370
685,2364
685,2117
685,3745
685,500
685,1156
685,87
685,1642
685,1113
685,1189
686,87
687,2355
688,2681
688,1160
690,1574
691,2776
691,632
691,344
691,3593
691,118
691,1503
691,629
694,2120
697,1977
697,1536
698,1817
698,3844
698,3671
700,2013
700,561
700,3649
702,711
702,2126
702,721
702,2742
702,333
702,3265
702,2401
702,157
702,3664
703,168
703,3888
703,1690
705,4066
705,1782
707,1747
707,3887
707,2334
707,3893
707,4158
707,2061
708,4026
708,1182
709,2084
710,4064
710,646
710,2321
710,4070
710,2577
711,3871
711,2401
711,2126
711,1099
711,721
711,4167
711,2084
711,1723
711,1720
711,3265
711,3664
712,3505
712,1670
712,3977
712,3064
712,885
712,289
712,3749
712,1221
712,3541
712,2617
712,1012
712,4053
712,4064
712,4104
712,2967
712,1129
712,3972
712,2586
712,2806
712,1166
712,3122
712,4030
712,3371
712,2356
713,1946
714,2032
716,102
718,4064
718,3604
719,3515
720,1820
720,3483
720,1205
721,3669
721,2401
721,2126
721,711
721,2518
721,643
721,548
723,3411
723,2030
723,2322
725,350
725,2803
726,3233
726,3467
726,1282
727,2936
728,95
728,1098
728,3157
728,2834
728,2135
728,2
729,275
729,3440
731,1631
731,3797
731,44
731,1036
731,2364
731,351
731,3776
731,1281
731,181
732,1173
733,3191
734,2943
734,2437
734,3573
737,3823
737,3387
737,3173
737,419
737,2284
737,1917
737,4
739,3616
739,2291
740,3299
740,1492
744,1728
745,4066
745,114
745,705
745,1634
746,2239
747,268
747,532
748,1040
748,3929
748,3373
751,3448
751,3365
751,87
751,1115
751,4055
751,872
751,409
752,1712
752,115
753,1362
753,3595
753,235
753,3494
753,3369
753,2743
755,2151
757,3297
757,2890
758,2145
758,3711
758,1807
758,1575
758,2148
758,2147
758,1170
760,2453
760,248
760,1008
760,448
760,3617
760,2357
761,3977
761,1995
762,388
763,3406
764,2870
764,2695
768,2738
768,2039
768,20
769,2252
769,2868
770,2924
770,2998
771,2483
772,3183
772,2061
772,4021
772,2819
772,2342
772,1592
772,848
772,4070
772,665
773,214
773,2918
773,4185
773,3741
775,1474
775,3883
775,2057
775,2252
778,1817
778,2630
778,2431
779,2308
780,2044
781,4098
781,1521
781,4015
782,148
783,2125
783,3004
783,1651
783,1053
783,2440
783,1901
783,1829
784,3670
784,2195
784,3089
784,796
785,1265
785,1014
785,3456
785,2271
786,3064
786,3660
786,1461
786,2379
786,3355
786,3144
786,2654
786,2919
786,920
786,1070
787,3418
788,1988
788,3420
788,1936
791,3201
791,3517
792,3687
792,854
792,4165
792,2392
792,3355
793,3843
794,1829
795,2581
795,3942
796,784
798,3833
799,1615
799,646
799,1358
802,3743
802,3375
802,2094
802,236
802,2181
804,1195
805,2614
805,2561
805,4177
806,2481
806,2041
806,1280
806,164
806,121
806,2301
806,2775
807,2169
807,2123
807,4157
807,990
807,107
810,1901
810,1263
810,1620
810,2277
811,3865
812,907
812,2738
812,3422
813,3067
814,3553
814,2679
814,1561
814,2666
815,1853
815,805
816,423
816,3994
817,2834
818,1608
819,3945
819,3980
819,3544
819,3949
819,842
819,1293
819,2502
819,2120
819,289
819,4053
819,1221
819,2233
819,1175
819,2643
819,73
819,3104
819,990
820,1205
821,232
821,1825
821,1463
821,426
821,2309
821,2194
822,3487
822,3461
823,3977
823,1166
823,3513
823,969
823,3752
823,3853
823,3179
824,2950
824,756
824,2208
824,909
824,1921
826,3640
827,3773
827,279
828,1988
828,1175
829,3000
829,3673
829,3069
831,3430
831,3793
831,1918
831,1338
834,2093
834,1311
834,1662
834,145
834,872
834,3384
834,291
835,3061
836,3192
836,2468
837,2719
837,664
837,549
837,42
837,3076
837,2232
837,2607
837,886
838,986
838,1830
839,1403
839,2954
839,2159
839,3814
839,2000
840,2180
840,1047
841,208
842,1784
842,3945
842,1293
843,523
843,2294
844,1819
844,1617
844,2643
844,1092
844,1860
844,443
846,452
846,1519
846,1954
847,4030
847,2906
848,2177
848,2509
848,3260
848,3706
848,772
848,455
848,3064
848,1212
848,397
849,1089
850,3823
850,158
851,707
851,4101
851,4174
851,387
851,2584
851,20
851,1537
852,3937
853,3131
854,2392
854,1441
854,3423
854,4165
854,3673
854,385
854,3754
854,1459
855,1306
855,2764
855,3455
855,3439
855,2872
855,1923
855,3170
855,3771
857,3871
857,1805
858,1510
860,3012
861,2942
861,3938
861,3309
861,1059
861,415
861,1018
861,3807
861,1134
863,1372
863,3189
863,3790
864,2379
864,350
864,22
865,2326
866,3358
866,1650
866,3479
867,2044
867,3149
867,146
867,399
867,1652
867,2247
868,1458
868,990
868,1432
868,1653
868,2254
869,4029
869,4053
869,1804
869,114
870,3537
870,430
872,2093
872,1311
872,1662
872,834
872,145
872,3384
872,291
872,2474
872,3345
872,3365
872,87
872,751
872,2008
872,360
873,3908
873,3110
873,1541
875,1984
876,1341
876,3469
876,3095
877,1542
877,3439
877,855
877,3415
877,2178
878,3034
878,734
878,2943
878,3573
878,1819
879,2352
879,664
879,1972
879,3115
879,1172
879,1790
879,2072
879,2518
880,3568
880,375
880,2625
880,2170
880,1770
880,2580
880,2519
880,2653
880,3977
881,920
881,3423
881,3355
881,837
881,3549
884,919
884,3934
884,2363
885,3977
885,1129
885,712
885,3749
885,3064
885,3668
885,1557
885,3154
885,3972
885,2967
885,2668
885,1166
885,2912
886,4017
886,2295
886,2143
886,626
886,2232
886,3631
886,3789
886,3492
886,196
886,3814
886,837
887,904
887,1685
887,2152
888,1285
888,3311
889,1515
889,1557
890,3883
890,4037
891,392
891,2804
891,1577
891,1558
891,3363
892,268
893,1720
893,3442
893,3123
894,281
894,2584
895,4105
895,1549
897,1448
897,3869
897,139
897,1418
899,4011
900,2597
900,1040
900,998
902,2440
902,120
903,2614
904,887
905,3647
905,4130
905,2747
907,2334
907,2061
907,453
907,633
907,4134
907,1684
907,1853
907,957
908,2991
908,1954
909,2208
909,1550
909,1921
909,824
910,1341
910,2616
911,233
911,2286
911,1544
911,1300
911,2894
911,3363
911,2500
911,1603
912,1658
913,3233
913,2637
913,88
913,3919
913,3812
913,196
913,2798
913,1845
913,3047
913,1558
913,1028
913,1928
913,3029
916,1753
916,2718
916,1399
916,20
916,3369
916,4067
916,3804
916,1208
916,1642
917,2376
917,1739
918,2205
918,1530
918,3673
919,884
919,3707
919,2754
920,1586
920,3686
920,2180
921,1138
921,3687
921,3518
921,1504
922,1943
923,3969
925,3616
925,3534
925,2591
925,2973
925,1031
926,3624
926,2159
926,3033
926,2143
927,1631
928,443
928,3352
928,504
929,244
929,4117
929,3202
930,2387
932,3734
933,2252
933,1751
933,3497
933,502
933,3463
934,2404
934,3012
935,3297
936,121
936,672
936,3871
938,214
939,2659
939,2421
940,2628
940,2764
940,1547
940,2614
940,2180
940,3107
940,3265
940,2252
940,3363
941,2463
941,3389
942,338
942,3179
945,3371
946,1652
946,294
946,3549
948,3590
949,1425
951,985
951,3668
951,1233
954,3673
954,533
954,3519
954,1576
954,2103
955,1997
956,559
957,3760
957,4134
958,3302
958,384
959,1977
960,3689
960,181
960,3597
960,1141
960,1631
960,1156
960,1427
961,1988
961,602
961,669
962,3380
962,2221
962,4185
962,1150
962,1099
964,1620
964,3562
965,3207
965,2473
965,455
965,2075
965,2426
965,3371
965,3544
965,3249
968,1140
969,383
970,1294
970,3974
970,2004
970,1627
970,1632
970,2538
970,4083
970,4120
970,990
970,3024
970,1225
971,3369
971,2803
972,411
972,2669
972,445
972,1767
972,2166
972,786
973,3685
973,23
974,2247
974,4087
974,3125
974,2112
974,1461
974,71
974,1114
974,33
974,3292
974,353
974,1083
974,399
974,268
974,4021
974,4011
974,1942
974,339
974,3659
974,3279
974,3747
974,1066
974,4028
974,867
975,1129
976,3624
977,1774
977,2757
977,3220
977,2648
979,1112
981,2971
981,2200
981,2774
982,1348
982,353
982,3938
982,1509
982,604
983,2469
983,2991
983,1965
983,515
983,2412
983,1490
984,786
984,3727
984,2112
984,3009
984,1615
984,3174
984,613
984,22
984,1024
984,231
984,2898
984,2580
984,2180
985,556
985,3804
985,666
985,951
986,838
986,1830
986,389
986,2895
986,3969
989,2265
990,1175
990,2643
990,3104
990,2538
990,4083
990,1627
990,4120
990,3024
990,1632
990,2254
990,4026
990,807
990,3974
990,1458
991,485
991,1915
991,78
991,2797
992,2438
992,2437
993,1843
993,4182
993,1961
993,3216
993,651
993,1366
993,3991
993,2682
993,1736
994,2968
994,2128
995,1883
996,3755
996,2922
996,32
996,3669
996,2100
996,2286
997,389
998,2179
998,900
998,3990
1000,2747
1000,3297
1001,2769
1001,1339
1001,3028
1001,1847
1001,3488
1001,3604
1001,3804
1002,2443
1002,329
1005,119
1005,2792
1005,2757
1005,977
1005,3220
1005,2648
1006,1166
1006,1490
1006,4120
1006,4026
1006,115
1007,252
1007,137
1007,2843
1008,448
1009,1532
1009,2025
1010,2950
1010,646
1010,2796
1010,2720
1010,609
1010,3785
1010,2232
1010,528
1010,2936
1010,3265
1010,3624
1010,1961
1010,1420
1010,347
1011,94
1011,2917
1011,3919
1012,2617
1012,712
1013,140
1014,1265
1014,3456
1014,2271
1015,4091
1015,1954
1015,3706
1015,143
1015,1880
1016,2922
1016,3064
1016,3160
1017,2259
1018,3519
1018,861
1018,415
1018,3938
1018,3807
1020,2278
1020,2198
1020,1101
1022,87
1022,3849
1022,2548
1022,4087
1022,2008
1022,2123
1022,1271
1022,1311
1022,2369
1022,2404
1024,4131
1024,1496
1024,1221
1024,2588
1024,3371
1024,984
1025,1178
1027,1220
