"year","coauthor_codes"
1977,"-HwCwkAAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"PqtYDZQAAAAJ,-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-UyfaYEAAAAJ"
1977,"-xOxPsUAAAAJ"
1977,"-YvgZDEAAAAJ"
1977,"05UuCNQAAAAJ"
1977,"0e8QmOMAAAAJ"
1977,"0e8QmOMAAAAJ"
1977,"0IrZEuIAAAAJ"
1977,"0IrZEuIAAAAJ"
1977,"0IrZEuIAAAAJ"
1977,"0IrZEuIAAAAJ"
1977,"0IrZEuIAAAAJ"
1977,"0skgDnMAAAAJ"
1977,"0XV1sFsAAAAJ"
1977,"0XV1sFsAAAAJ"
1977,"0XV1sFsAAAAJ"
1977,"0XV1sFsAAAAJ"
1977,"1jE4flwAAAAJ"
1977,"1jE4flwAAAAJ"
1977,"1NtRHc4AAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1somGYUAAAAJ"
1977,"1T3wsnsAAAAJ"
1977,"1UnT11UAAAAJ"
1977,"1UnT11UAAAAJ"
1977,"1UnT11UAAAAJ"
1977,"1wq5H9oAAAAJ"
1977,"1wq5H9oAAAAJ"
1977,"1z3mv7EAAAAJ"
1977,"1z3mv7EAAAAJ"
1977,"1z3mv7EAAAAJ"
1977,"1z3mv7EAAAAJ"
1977,"1z3mv7EAAAAJ"
1977,"2hg5lYIAAAAJ"
1977,"2LQimEIAAAAJ"
1977,"2LQimEIAAAAJ"
