"year","coauthor_codes"
1984,"-Dg42W8AAAAJ"
1984,"-GT5PAkAAAAJ"
1984,"-had2Q8AAAAJ"
1984,"-had2Q8AAAAJ"
1984,"-HwCwkAAAAAJ"
1984,"-HwCwkAAAAAJ"
1984,"-HwCwkAAAAAJ"
1984,"-HwCwkAAAAAJ"
1984,"-HwCwkAAAAAJ"
1984,"-HwCwkAAAAAJ"
1984,"-m5wrTkAAAAJ"
1984,"-m5wrTkAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-UyfaYEAAAAJ"
1984,"-xOxPsUAAAAJ"
1984,"-xOxPsUAAAAJ"
1984,"-YvgZDEAAAAJ"
1984,"-YvgZDEAAAAJ"
1984,"-YvgZDEAAAAJ"
1984,"-YvgZDEAAAAJ"
1984,"-YvgZDEAAAAJ"
1984,"-YvgZDEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"01EOkNEAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"05UuCNQAAAAJ"
1984,"060zUaAAAAAJ"
1984,"0ESwQagAAAAJ"
1984,"0ESwQagAAAAJ"
1984,"0IrZEuIAAAAJ"
1984,"0IrZEuIAAAAJ"
1984,"0IrZEuIAAAAJ"
1984,"0IrZEuIAAAAJ"
1984,"0nBysEcAAAAJ"
1984,"0udXcCEAAAAJ"
1984,"0udXcCEAAAAJ"
1984,"0udXcCEAAAAJ"
1984,"0XV1sFsAAAAJ"
1984,"GRGOG1AAAAAJ,0XV1sFsAAAAJ"
1984,"0zZnyMEAAAAJ"
1984,"1fEZ_osAAAAJ"
1984,"1h_0s3wAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ"
1984,"1jE4flwAAAAJ,8v1PvG1CERwC"
1984,"1NtRHc4AAAAJ"
1984,"1s3GeggAAAAJ"
1984,"1somGYUAAAAJ"
1984,"1somGYUAAAAJ"
1984,"1somGYUAAAAJ"
1984,"1somGYUAAAAJ"
1984,"1somGYUAAAAJ"
1984,"1T3wsnsAAAAJ"
1984,"1UnT11UAAAAJ"
1984,"1UnT11UAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"R1Wg5b8AAAAJ,1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1wq5H9oAAAAJ"
1984,"1z3mv7EAAAAJ"
1984,"1z3mv7EAAAAJ"
1984,"22aEccUAAAAJ"
1984,"22aEccUAAAAJ"
1984,"22aEccUAAAAJ"
1984,"22aEccUAAAAJ"
1984,"M4AL53YAAAAJ,26h2MnAAAAAJ"
1984,"27ytbx8AAAAJ"
1984,"27ytbx8AAAAJ"
1984,"2ewb-10AAAAJ"
1984,"2ewb-10AAAAJ"
1984,"2ewb-10AAAAJ"
1984,"2ewb-10AAAAJ"
1984,"2ftJYXMAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2hg5lYIAAAAJ"
1984,"2K2gtpsAAAAJ"
1984,"2K2gtpsAAAAJ"
1984,"2K2gtpsAAAAJ"
1984,"2LQimEIAAAAJ"
1984,"2nGk3QQAAAAJ"
1984,"2nGk3QQAAAAJ"
1984,"2oclnIwAAAAJ"
1984,"2OJOZTUAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2SF6AXQAAAAJ"
1984,"2tT-FokAAAAJ"
1984,"3-gk0ioAAAAJ"
1984,"33k5ZFwAAAAJ"
