"year","coauthor_codes"
2014,"--nVNvIAAAAJ"
2014,"--nVNvIAAAAJ"
2014,"--nVNvIAAAAJ"
2014,"--nVNvIAAAAJ"
2014,"--nVNvIAAAAJ"
2014,"Lk38PP0AAAAJ,-0CQuX8AAAAJ"
2014,"-0CQuX8AAAAJ,a7LHl00AAAAJ"
2014,"-0CQuX8AAAAJ"
2014,"-0iKXsgAAAAJ"
2014,"-0nYQVIAAAAJ"
2014,"1LG-V8EAAAAJ,-0nYQVIAAAAJ"
2014,"-0nYQVIAAAAJ"
2014,"-0nYQVIAAAAJ"
2014,"-0nYQVIAAAAJ"
2014,"-0nYQVIAAAAJ"
2014,"mAbA6EoAAAAJ,-0nYQVIAAAAJ,8vsRBCgAAAAJ"
2014,"-0ppt6oAAAAJ"
2014,"-0ppt6oAAAAJ"
2014,"-0rEuLgAAAAJ"
2014,"-0rEuLgAAAAJ"
2014,"-0rEuLgAAAAJ"
2014,"-0rEuLgAAAAJ"
2014,"-234SKAAAAAJ,gpQ-Vh4AAAAJ"
2014,"-234SKAAAAAJ"
2014,"-234SKAAAAAJ,RKvl6OoAAAAJ"
2014,"-234SKAAAAAJ"
2014,"-234SKAAAAAJ"
2014,"-234SKAAAAAJ"
2014,"YadECXsAAAAJ,-31-oa0AAAAJ"
2014,"0qFMG6jnGtAC,-5LVcdsAAAAJ"
2014,"-5ZxgGsAAAAJ"
2014,"-5ZxgGsAAAAJ"
2014,"-5ZxgGsAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"P97vI1EAAAAJ,-6cOYcYAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"P97vI1EAAAAJ,-6cOYcYAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"P97vI1EAAAAJ,-6cOYcYAAAAJ"
2014,"-6cOYcYAAAAJ,wCxzFrMAAAAJ"
2014,"-6cOYcYAAAAJ,wCxzFrMAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"-6cOYcYAAAAJ,wCxzFrMAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"-6cOYcYAAAAJ"
2014,"-6FYTfMAAAAJ"
2014,"-6FYTfMAAAAJ"
2014,"-78feYUAAAAJ"
2014,"-78feYUAAAAJ"
2014,"-aQaHIoAAAAJ,0vsEnW8AAAAJ"
2014,"-aQaHIoAAAAJ"
2014,"-aQaHIoAAAAJ,D9trGPkAAAAJ"
2014,"-BLWw_kAAAAJ"
2014,"-BLWw_kAAAAJ"
2014,"-BLWw_kAAAAJ"
2014,"-BLWw_kAAAAJ"
2014,"-chjN0MAAAAJ"
2014,"-chjN0MAAAAJ"
2014,"FXbbGUYAAAAJ,-chjN0MAAAAJ"
2014,"-chjN0MAAAAJ"
2014,"-chjN0MAAAAJ"
2014,"FXbbGUYAAAAJ,-chjN0MAAAAJ"
2014,"-chjN0MAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cL-RwUAAAAJ"
2014,"-cwEbxUAAAAJ,qDkQrKwAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ,Dj3gptkAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ,qDkQrKwAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"2X5Wru0AAAAJ,-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ,qDkQrKwAAAAJ"
2014,"-cwEbxUAAAAJ"
2014,"-cwEbxUAAAAJ,qDkQrKwAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"Y2HTFXAAAAAJ,-D2TBHUAAAAJ,PogsVkYAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"Ff6era8AAAAJ,-D2TBHUAAAAJ"
2014,"AlsMV98AAAAJ,-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"-D2TBHUAAAAJ"
2014,"OOLe2TIAAAAJ,-D2TBHUAAAAJ"
