"Faculty","XDIndicator","NumOfPolinator"
"--nVNvIAAAAJ",1,2
"--nVNvIAAAAJ",1,2
"--nVNvIAAAAJ",1,2
"-234SKAAAAAJ",0,1
"-5DNOLIAAAAJ",0,2
"-5DNOLIAAAAJ",0,3
"-5LVcdsAAAAJ",0,7
"-5ZxgGsAAAAJ",0,3
"-5ZxgGsAAAAJ",0,4
"-5ZxgGsAAAAJ",2,1
"-5ZxgGsAAAAJ",0,3
"HtgKHRIAAAAJ",1,2
"-6cOYcYAAAAJ",1,2
"-6cOYcYAAAAJ",1,3
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",2,1
"YPzKczYAAAAJ",1,1
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",2,1
"-6cOYcYAAAAJ",1,3
"-78feYUAAAAJ",0,1
"-aQaHIoAAAAJ",0,2
"-aQaHIoAAAAJ",0,6
"-aQaHIoAAAAJ",0,1
"-chjN0MAAAAJ",0,2
"-cL-RwUAAAAJ",0,2
"-cL-RwUAAAAJ",0,3
"-cL-RwUAAAAJ",0,3
"-cwEbxUAAAAJ",1,1
"2X5Wru0AAAAJ",2,7
"-cwEbxUAAAAJ",2,7
"TkayRqQAAAAJ",2,2
"-cwEbxUAAAAJ",2,2
"-cwEbxUAAAAJ",2,1
"Ws0GjboAAAAJ",2,1
"UT5I0hAAAAAJ",2,1
"-Dg42W8AAAAJ",0,2
"-Dg42W8AAAAJ",0,2
"-Dg42W8AAAAJ",0,1
"-Dg42W8AAAAJ",0,2
"-E5k6m4AAAAJ",1,3
"-E5k6m4AAAAJ",1,1
"-E5k6m4AAAAJ",1,2
"-EXWOU0AAAAJ",1,3
"-EXWOU0AAAAJ",2,2
"-EXWOU0AAAAJ",1,5
"-EXWOU0AAAAJ",2,2
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",1,3
"-EXWOU0AAAAJ",2,2
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",1,3
"-EXWOU0AAAAJ",2,1
"-EXWOU0AAAAJ",1,3
"-EXWOU0AAAAJ",2,1
"-fxI3cUAAAAJ",0,2
"-fxI3cUAAAAJ",2,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",2,3
"-GT5PAkAAAAJ",2,1
"-GT5PAkAAAAJ",2,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",2,2
"-GT5PAkAAAAJ",1,1
"-had2Q8AAAAJ",0,1
"-had2Q8AAAAJ",0,5
"-had2Q8AAAAJ",0,2
"-had2Q8AAAAJ",0,4
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,3
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,3
"-HwCwkAAAAAJ",0,16
"-HwCwkAAAAAJ",0,3
"-HwCwkAAAAAJ",2,1
"-HwCwkAAAAAJ",0,15
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,16
"-HwCwkAAAAAJ",0,1
"-iLn_XwAAAAJ",0,1
"-iLn_XwAAAAJ",0,1
"GAOlOs4AAAAJ",0,1
"-iLn_XwAAAAJ",0,1
"-iLn_XwAAAAJ",0,1
"GAOlOs4AAAAJ",0,1
"-IMW-w0AAAAJ",1,1
"CZyWk8kAAAAJ",1,1
"-IMW-w0AAAAJ",1,2
"-IMW-w0AAAAJ",2,1
"-Jbd9DsAAAAJ",1,1
"-Jbd9DsAAAAJ",1,2
"-Jbd9DsAAAAJ",1,1
"-Jbd9DsAAAAJ",1,1
"-Jbd9DsAAAAJ",1,4
"-Jbd9DsAAAAJ",2,1
"-Jbd9DsAAAAJ",1,2
"-LPp6oUAAAAJ",0,1
"-LPp6oUAAAAJ",2,1
"-LPp6oUAAAAJ",0,4
"-LPp6oUAAAAJ",2,1
"-LPp6oUAAAAJ",0,7
"-LPp6oUAAAAJ",2,1
"-LyegNoAAAAJ",0,1
"-LyegNoAAAAJ",0,1
"-LyegNoAAAAJ",0,5
"-LyegNoAAAAJ",2,1
"-m5wrTkAAAAJ",1,3
"-m5wrTkAAAAJ",1,4
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,6
"dShqnssAAAAJ",1,1
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,4
"-m5wrTkAAAAJ",1,4
"-m5wrTkAAAAJ",2,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,5
"-m5wrTkAAAAJ",1,2
"BDYIAe4AAAAJ",1,2
"-MQXqOkAAAAJ",0,5
"-o3I0zUAAAAJ",0,3
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",2,3
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",0,8
"-o3I0zUAAAAJ",0,2
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",0,1
"-o3I0zUAAAAJ",2,2
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",0,7
"-o3I0zUAAAAJ",2,2
"-o3I0zUAAAAJ",0,3
"-o3I0zUAAAAJ",2,2
"-o3I0zUAAAAJ",0,1
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",0,1
"-o3I0zUAAAAJ",0,3
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",2,2
"-o3I0zUAAAAJ",0,2
"-o3I0zUAAAAJ",2,1
"-o3I0zUAAAAJ",0,2
"-o3I0zUAAAAJ",2,2
"-OdJO1UAAAAJ",2,2
"-PWcE1YAAAAJ",1,2
"XGiiygQAAAAJ",1,2
"-PWcE1YAAAAJ",1,2
"-PWcE1YAAAAJ",1,2
"-PWcE1YAAAAJ",1,6
"-PWcE1YAAAAJ",1,4
"H4rKFc8AAAAJ",1,1
"-PWcE1YAAAAJ",1,1
"H4rKFc8AAAAJ",1,1
"-PWcE1YAAAAJ",1,1
"-PWYRzIAAAAJ",0,2
"-PWYRzIAAAAJ",0,1
"-PWYRzIAAAAJ",0,2
"-PWYRzIAAAAJ",0,2
"-PWYRzIAAAAJ",0,2
"-PWYRzIAAAAJ",0,1
"-pyztDMAAAAJ",1,5
"-pyztDMAAAAJ",2,2
"-pyztDMAAAAJ",2,1
"-pyztDMAAAAJ",2,1
"-pyztDMAAAAJ",2,1
"-QZrYjsAAAAJ",0,3
"-rcrelQAAAAJ",0,1
"-rcrelQAAAAJ",2,1
"-S8_yskAAAAJ",0,1
"-spRnaQAAAAJ",1,2
"-spRnaQAAAAJ",1,1
"hHKC6FEAAAAJ",1,1
"-spRnaQAAAAJ",1,3
"-spRnaQAAAAJ",2,2
"-teHhxwAAAAJ",0,1
"uHUyvLgAAAAJ",0,4
"uHUyvLgAAAAJ",2,1
"-teHhxwAAAAJ",0,4
"-teHhxwAAAAJ",2,1
"-UyfaYEAAAAJ",0,6
"-UyfaYEAAAAJ",0,5
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,7
"-UyfaYEAAAAJ",0,4
"-UyfaYEAAAAJ",0,5
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,4
"-UyfaYEAAAAJ",2,1
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",2,2
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,5
"-UyfaYEAAAAJ",0,12
"-UyfaYEAAAAJ",2,2
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,3
"-vC_l2kAAAAJ",1,2
"-vC_l2kAAAAJ",2,1
"-vrMfNMAAAAJ",0,1
"-vrMfNMAAAAJ",2,1
"-vrMfNMAAAAJ",2,1
"OsoQ-dcAAAAJ",1,1
"-wT1eCwAAAAJ",1,1
"-xOxPsUAAAAJ",0,1
"-XpZ4fgAAAAJ",1,2
"-XpZ4fgAAAAJ",1,2
"-XpZ4fgAAAAJ",2,1
"d1KEK84AAAAJ",1,2
"d1KEK84AAAAJ",2,1
"P3JdmqAAAAAJ",1,2
"-XpZ4fgAAAAJ",1,2
"B8O_SVkAAAAJ",1,2
"d1KEK84AAAAJ",1,2
"-XpZ4fgAAAAJ",1,3
"-XpZ4fgAAAAJ",1,4
"-XpZ4fgAAAAJ",1,5
"-XpZ4fgAAAAJ",1,3
"-XpZ4fgAAAAJ",1,1
"B8O_SVkAAAAJ",1,1
"-XpZ4fgAAAAJ",1,2
"-XpZ4fgAAAAJ",1,5
"TW6dnZUAAAAJ",1,4
"-XpZ4fgAAAAJ",1,4
"-XXZGEoAAAAJ",0,5
"-XXZGEoAAAAJ",2,1
"-XXZGEoAAAAJ",0,3
"-XXZGEoAAAAJ",2,1
"-XXZGEoAAAAJ",0,1
"-XXZGEoAAAAJ",2,1
"-XXZGEoAAAAJ",0,3
"-XXZGEoAAAAJ",2,1
"-XXZGEoAAAAJ",0,4
"-XXZGEoAAAAJ",2,1
"-yrzguMAAAAJ",1,3
"-yrzguMAAAAJ",1,2
"neO3vFYAAAAJ",1,3
"-yrzguMAAAAJ",1,3
"-yrzguMAAAAJ",1,2
"neO3vFYAAAAJ",1,4
"-yrzguMAAAAJ",1,4
"neO3vFYAAAAJ",1,1
"-yrzguMAAAAJ",1,1
"-yrzguMAAAAJ",1,4
"neO3vFYAAAAJ",1,2
"-yrzguMAAAAJ",1,2
"-yrzguMAAAAJ",1,2
"-YvgZDEAAAAJ",1,4
"-YvgZDEAAAAJ",1,5
"-YvgZDEAAAAJ",1,2
"-YvgZDEAAAAJ",1,4
"-YvgZDEAAAAJ",2,1
"-YvgZDEAAAAJ",1,2
"MwLqCs4AAAAJ",1,2
"-YvgZDEAAAAJ",1,6
"-YvgZDEAAAAJ",2,1
"-YvgZDEAAAAJ",1,1
"-_yz0eUAAAAJ",0,1
"-_yz0eUAAAAJ",0,1
"0-hcsnoAAAAJ",0,2
"0-hcsnoAAAAJ",0,2
"0-hcsnoAAAAJ",0,2
"008lr2cAAAAJ",1,1
"008lr2cAAAAJ",1,1
"PogsVkYAAAAJ",1,1
"008lr2cAAAAJ",1,1
"008lr2cAAAAJ",1,2
"008lr2cAAAAJ",1,1
"00H10pgAAAAJ",0,2
"00M1AqQAAAAJ",1,2
"VuvKPiQAAAAJ",1,2
"00M1AqQAAAAJ",1,2
"00M1AqQAAAAJ",1,1
"00M1AqQAAAAJ",2,1
"U6OVPVMAAAAJ",1,5
"00M1AqQAAAAJ",1,5
"gHfzsl4AAAAJ",1,5
"xdGKgtcAAAAJ",1,4
"00M1AqQAAAAJ",1,4
"00M1AqQAAAAJ",1,3
"Wj4ZBFIAAAAJ",1,2
"Wj4ZBFIAAAAJ",2,1
"0zrqo3B-66wC",1,2
"0zrqo3B-66wC",2,1
"00M1AqQAAAAJ",1,2
"00M1AqQAAAAJ",2,1
"00M1AqQAAAAJ",1,2
"xdGKgtcAAAAJ",1,2
"00M1AqQAAAAJ",1,2
"00M1AqQAAAAJ",1,3
"00M1AqQAAAAJ",1,2
"00M1AqQAAAAJ",1,3
"rXYLXJMAAAAJ",1,3
"00M1AqQAAAAJ",1,3
"I-DJ7EsAAAAJ",1,3
"01EOkNEAAAAJ",0,5
"01EOkNEAAAAJ",2,2
"01EOkNEAAAAJ",0,3
"01EOkNEAAAAJ",0,4
