"Faculty","XDIndicator","NumOfPolinator"
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,4
"-UyfaYEAAAAJ",0,1
"0IHc9DUAAAAJ",1,2
"0IrZEuIAAAAJ",0,1
"0IrZEuIAAAAJ",0,3
"0IrZEuIAAAAJ",0,1
"1jE4flwAAAAJ",0,1
"1jE4flwAAAAJ",0,1
"1jE4flwAAAAJ",0,2
"1jE4flwAAAAJ",0,1
"1somGYUAAAAJ",0,1
"1somGYUAAAAJ",0,2
"1somGYUAAAAJ",0,2
"1z3mv7EAAAAJ",0,1
"1z3mv7EAAAAJ",0,1
"2hg5lYIAAAAJ",1,2
"2SF6AXQAAAAJ",0,3
"4OOz4DcAAAAJ",0,1
"4OOz4DcAAAAJ",0,4
"4OOz4DcAAAAJ",0,3
"4pkd0FsAAAAJ",0,1
"4pkd0FsAAAAJ",0,2
"4tJhnt8AAAAJ",0,2
"4tJhnt8AAAAJ",0,1
"4tJhnt8AAAAJ",0,1
"4tJhnt8AAAAJ",0,1
"4veQB4cAAAAJ",0,2
"5PboKNAAAAAJ",1,1
"5PboKNAAAAAJ",1,2
"628Jn7UAAAAJ",1,1
"7cys8kgAAAAJ",0,2
"7cys8kgAAAAJ",0,1
"7cys8kgAAAAJ",0,1
"7P3t1woAAAAJ",0,7
"7PeekG0AAAAJ",0,6
"7VeXVsYAAAAJ",0,1
"7VeXVsYAAAAJ",0,1
"8Qu_gAMAAAAJ",1,1
"8Qu_gAMAAAAJ",2,1
"8v3hRYcAAAAJ",0,2
"A5XWspQAAAAJ",0,1
"azVcOOgAAAAJ",0,1
"azVcOOgAAAAJ",0,1
"BCRISEEAAAAJ",1,2
"BCRISEEAAAAJ",1,1
"BnxU9TEAAAAJ",1,6
"BnxU9TEAAAAJ",1,2
"BnxU9TEAAAAJ",2,2
"bWL2gvUAAAAJ",0,1
"bWL2gvUAAAAJ",2,1
"bWL2gvUAAAAJ",0,2
"bWL2gvUAAAAJ",0,1
"bWL2gvUAAAAJ",2,1
"bWL2gvUAAAAJ",0,1
"bWL2gvUAAAAJ",2,1
"bWL2gvUAAAAJ",0,1
"bWL2gvUAAAAJ",2,1
"bWL2gvUAAAAJ",0,4
"d3UtiX8AAAAJ",1,1
"d7Gx1QYAAAAJ",1,4
"d7Gx1QYAAAAJ",1,2
"dCWcLaUAAAAJ",0,2
"E5y_8wIAAAAJ",0,1
"e9OxXgwAAAAJ",1,2
"e9OxXgwAAAAJ",1,1
"EFEC_toAAAAJ",2,1
"ffUu1PcAAAAJ",1,1
"ffUu1PcAAAAJ",2,1
"gb2r2ssAAAAJ",1,1
"gb2r2ssAAAAJ",1,1
"gb2r2ssAAAAJ",1,1
"gb2r2ssAAAAJ",1,2
"HBgEJU0AAAAJ",0,2
"igVM0AEAAAAJ",0,3
"IPbxgZkAAAAJ",0,1
"IPbxgZkAAAAJ",0,1
"IPbxgZkAAAAJ",0,1
"IPbxgZkAAAAJ",0,2
"it1vhYAAAAAJ",1,2
"it1vhYAAAAAJ",1,1
"J9Pa_8EAAAAJ",0,1
"JLKYG_cAAAAJ",0,1
"jNUs6LsAAAAJ",0,1
"jNUs6LsAAAAJ",0,2
"Jo2vLqMAAAAJ",1,1
"k6z6wAwAAAAJ",0,3
"k6z6wAwAAAAJ",2,1
"NE_tfEIAAAAJ",1,2
"NE_tfEIAAAAJ",2,1
"NE_tfEIAAAAJ",1,1
"NE_tfEIAAAAJ",2,1
"NE_tfEIAAAAJ",1,3
"nK3RdOIAAAAJ",0,1
"nK3RdOIAAAAJ",0,2
"nK3RdOIAAAAJ",0,2
"nK3RdOIAAAAJ",0,1
"nwNHXf4AAAAJ",0,1
"NWuJZEAAAAAJ",1,1
"o4suLN4AAAAJ",0,4
"OQbV_3UAAAAJ",0,2
"OQbV_3UAAAAJ",2,1
"OSxYKeQAAAAJ",0,2
"OSxYKeQAAAAJ",2,1
"OSxYKeQAAAAJ",0,5
"OSxYKeQAAAAJ",0,2
"OwRJIbUAAAAJ",0,1
"PBV6PjEAAAAJ",0,1
"PBV6PjEAAAAJ",2,1
"PyM-ZRAAAAAJ",0,1
"q92q8SMAAAAJ",1,2
"q9z6Pt8AAAAJ",0,1
"qY26R4kAAAAJ",2,1
"qY26R4kAAAAJ",0,1
"qY26R4kAAAAJ",2,1
"R1Wg5b8AAAAJ",0,2
"R1Wg5b8AAAAJ",0,1
"R1Wg5b8AAAAJ",0,1
"R1Wg5b8AAAAJ",2,1
"R1Wg5b8AAAAJ",0,2
"R1Wg5b8AAAAJ",0,2
"R1Wg5b8AAAAJ",2,1
"R2isddoAAAAJ",0,3
"R2isddoAAAAJ",0,1
"r6j_SIcAAAAJ",0,2
"r6j_SIcAAAAJ",0,2
"r6j_SIcAAAAJ",0,3
"r6j_SIcAAAAJ",0,2
"r6j_SIcAAAAJ",0,3
"r6j_SIcAAAAJ",0,2
"r6j_SIcAAAAJ",0,1
"r6j_SIcAAAAJ",0,1
"R8yXxqkAAAAJ",0,3
"R8yXxqkAAAAJ",0,3
"R8yXxqkAAAAJ",0,3
"RdI0WnQAAAAJ",0,1
"RdI0WnQAAAAJ",0,2
"RdI0WnQAAAAJ",0,1
"sbyIxv0AAAAJ",0,1
"SgQislgAAAAJ",0,1
"snO5M-8AAAAJ",1,1
"tfe0tsIAAAAJ",0,1
"tfe0tsIAAAAJ",0,1
"tfe0tsIAAAAJ",0,1
"Tg4ndREAAAAJ",0,1
"tR7uT7UAAAAJ",0,1
"ujXEG6oAAAAJ",1,5
"uLsDDUMAAAAJ",1,2
"uLsDDUMAAAAJ",2,1
"V8erWBIAAAAJ",0,1
"vBvszjkAAAAJ",0,2
"vUDs6oEAAAAJ",0,2
"vUDs6oEAAAAJ",0,3
"vUDs6oEAAAAJ",0,1
"vUDs6oEAAAAJ",0,3
"vUDs6oEAAAAJ",2,1
"VUmcVOAAAAAJ",1,1
"VUmcVOAAAAAJ",1,1
"VUmcVOAAAAAJ",1,1
"VUmcVOAAAAAJ",1,1
"vZq8qQ4AAAAJ",0,2
"WKfXwHkAAAAJ",0,1
"wUPKh58AAAAJ",2,1
"wUPKh58AAAAJ",1,2
"XB_ZhjUAAAAJ",0,2
"Y-KJRwoAAAAJ",0,2
"y2-3xzQAAAAJ",0,2
"y2-3xzQAAAAJ",0,2
"yi6DR64AAAAJ",1,1
"yi6DR64AAAAJ",1,1
"yi6DR64AAAAJ",2,1
"yi6DR64AAAAJ",1,2
"yi6DR64AAAAJ",2,1
"ywgYvpsAAAAJ",0,2
"zxz_OGgAAAAJ",0,1
"_Ax4EUYAAAAJ",1,3
"_Ax4EUYAAAAJ",1,1
"_nX-7mUAAAAJ",0,1
