"Source","Target"
4053,1221
4053,712
1221,712
1676,289
289,3749
3749,1221
3749,712
289,338
290,675
290,1684
675,1684
290,3938
290,2334
3938,2334
290,453
290,3639
3938,453
3938,3639
453,3639
290,1221
2093,1662
2093,291
1662,291
2775,297
2775,1641
297,1641
302,3193
1113,302
3047,304
3047,1170
3047,1143
304,1170
304,1143
1170,1143
305,513
305,1747
1747,513
3189,307
307,863
1141,307
308,1738
317,1411
3953,320
321,3822
321,2620
3822,2620
321,107
501,323
1149,3422
1149,326
3422,326
329,1002
3872,337
1939,1891
1939,337
1891,337
338,942
338,1249
1919,339
339,974
339,1712
345,3680
345,1744
345,3034
725,350
350,3802
3790,351
1036,351
352,3916
3893,353
359,2720
2785,359
361,672
1358,362
365,2223
383,366
969,366
371,2522
2950,374
2950,3160
374,3160
3606,374
1939,376
1939,3523
376,3523
376,3295
379,3584
3422,380
2643,4083
2643,381
2643,1092
4083,381
4083,1092
381,1092
2500,382
3754,382
385,2392
385,4165
4165,2392
387,4101
388,3355
388,3027
391,1490
391,1247
1490,1247
392,2804
392,1577
392,1558
2804,1577
2804,1558
1577,1558
553,396
3792,397
397,1027
3935,397
399,1652
1442,399
1442,2201
399,2201
399,2533
3211,399
2533,2201
403,3316
458,404
1927,406
407,1411
407,317
408,294
1220,409
1220,3849
3849,409
415,1870
3823,3387
3823,737
3823,22
3823,3173
3823,419
3387,737
3387,22
3387,3173
3387,419
737,22
737,3173
737,419
22,3173
22,419
3173,419
1117,421
421,1315
421,1864
1315,1864
2061,422
2061,429
422,429
816,423
816,3994
3994,423
1825,1463
1825,426
1463,426
3202,426
3507,1825
3507,1463
3507,426
437,4110
437,2834
4110,2834
2515,439
439,786
439,1965
928,443
444,3730
444,1509
1724,444
1008,448
451,4134
452,846
453,633
3639,633
453,2952
453,3804
453,2217
2952,2217
3467,454
455,2750
2483,455
4028,456
1847,457
459,3214
464,2428
465,1712
465,1711
469,2424
1091,473
474,1819
476,500
476,577
1702,476
2211,479
4008,479
481,3309
485,991
3028,485
485,1915
485,3144
488,2111
488,3430
2111,3430
488,774
1081,490
492,1282
493,1371
1050,495
1050,2754
1050,594
2754,594
2754,495
594,495
2068,496
499,2227
3369,500
504,928
505,533
508,2042
509,2227
3455,509
3455,1180
509,1180
509,1161
4064,510
1684,513
3714,3132
3714,516
3132,516
1676,516
516,2214
338,516
1249,516
3022,516
521,1869
1944,522
523,1040
526,3382
527,2331
3262,3765
3262,532
3765,532
585,2252
585,3463
585,535
2252,3463
3463,535
538,3064
538,229
3064,229
3741,539
540,1407
545,1712
3241,546
3241,1587
546,1587
3446,547
1428,547
1181,547
928,550
553,2894
2112,553
1461,553
553,2637
3754,554
1927,559
1621,559
560,2748
2659,2013
2659,561
2013,561
566,3217
591,567
568,1954
568,3534
570,2113
570,1062
2113,1062
2999,573
3134,573
1314,573
3134,2999
3637,574
1466,575
577,3012
577,3104
577,2958
577,3182
1861,581
2166,582
3880,583
3880,1184
3880,4071
583,1184
583,4071
1184,4071
583,2087
588,147
588,2170
588,2625
588,3573
588,3802
1109,588
588,2438
3755,1749
3755,1341
3755,2639
3755,592
1749,1341
1749,2639
1749,592
1341,2639
1341,592
2639,592
2819,594
3423,594
597,3568
599,3569
2393,600
602,2798
1919,604
3032,604
606,3174
2009,606
608,1744
3365,608
608,751
609,2764
609,3539
2764,3539
614,3977
3345,614
22,615
1747,616
1747,3142
3142,616
617,124
618,3415
618,3809
3415,3809
3791,623
4086,625
626,3814
626,2232
626,3631
626,2497
626,2379
3814,3631
3814,2497
3814,2379
2232,3631
2232,2497
2232,2379
3631,2497
3631,2379
2497,2379
626,1607
626,1651
2401,628
1917,1328
1917,629
1328,629
630,965
630,2075
965,2075
630,3207
630,3371
630,3544
630,3249
3207,3371
3207,3544
3207,3249
3207,965
3371,3544
3371,3249
3371,965
3544,3249
3544,965
3249,965
632,3950
632,651
3950,651
2776,632
2776,691
632,691
4134,633
2330,633
634,1381
634,3860
1381,3860
638,485
1235,638
638,2214
638,712
638,2547
3926,641
641,992
641,1641
1641,992
2260,643
3992,644
3640,647
568,649
3534,649
1544,649
3411,651
3539,651
993,651
1639,651
2232,652
2871,652
2284,4037
2284,655
2284,1526
2284,3116
4037,655
4037,1526
4037,3116
655,1526
655,3116
1526,3116
1470,656
2084,656
4086,2166
4086,658
4086,3534
2166,658
2166,3534
659,1803
3989,659
660,2726
3378,662
1427,662
772,665
2120,665
2942,666
667,2415
2129,667
3571,2129
3571,667
668,1785
936,672
672,1266
1129,673
674,4103
2452,679
3363,679
2817,680
3265,680
87,685
1189,685
2355,687
2681,688
694,2120
1817,698
1690,703
1747,707
3887,707
3893,4158
3893,707
4158,707
2334,707
2334,2061
707,2061
1182,708
2577,710
711,3871
2032,714
721,3669
2518,721
725,2803
726,3233
3440,729
1631,731
1281,731
734,2437
2291,739
705,745
748,1040
3494,753
757,2890
1575,758
761,3977
2870,764
768,2039
2252,769
2998,770
2483,771
772,3183
1592,772
1474,775
1817,778
1817,2630
2630,778
783,2125
783,1651
2125,1651
783,1829
784,3089
786,2379
3418,787
788,1988
3201,791
791,3517
3687,792
795,2581
3743,802
3743,3375
3375,802
805,2614
2561,805
2561,2614
806,2481
806,2041
806,1280
2041,2481
2041,1280
2481,1280
807,2123
810,1263
3865,811
812,3422
813,3067
814,1561
814,2666
1853,815
817,2834
819,3945
819,2233
819,4053
819,1221
1205,820
823,1166
823,3513
1166,3513
2950,824
828,1988
1175,828
3000,829
3192,836
839,2159
3814,839
1784,842
1819,844
844,1860
2643,844
847,4030
847,2906
2509,848
3260,848
3064,848
1212,848
397,848
852,3937
853,3131
854,2392
854,1441
2392,1441
854,4165
3673,854
3673,4165
3673,2392
3673,1459
3673,1441
854,1459
4165,1459
4165,1441
2392,1459
1459,1441
861,3938
3479,866
146,867
2247,867
868,2254
869,1804
4029,869
869,114
872,2474
1341,876
3415,3439
3415,877
3439,877
2943,878
664,879
2625,880
2170,880
1770,880
3568,2519
3568,880
2519,880
3977,880
881,920
881,3355
884,3934
884,919
3668,885
3154,3972
3154,2967
3154,885
3972,2967
3972,885
2967,885
887,904
888,1285
3311,888
889,1515
392,891
891,2804
891,1577
891,1558
1418,897
897,1448
4011,899
2440,902
905,3647
907,2334
907,2061
908,1954
911,1544
911,2286
3233,913
3919,913
1845,913
3919,196
196,913
1558,913
1028,913
916,1753
916,3804
1753,3804
917,2376
3707,919
2180,920
3687,921
3616,3534
3616,925
3616,2591
3534,925
3534,2591
925,2591
928,3352
932,3734
1751,3497
1751,933
1751,2252
3497,933
3497,2252
933,2252
2404,3012
2404,934
3012,934
2180,3107
2180,940
3107,940
3265,2252
3265,940
3265,3363
2252,940
2252,3363
940,3363
941,2463
941,3389
2463,3389
1652,946
3590,948
3519,954
3302,958
1141,960
961,1988
2221,962
4185,1150
4185,962
1150,962
1294,970
3369,2803
3369,971
2803,971
3125,974
2112,974
1461,974
1114,974
3659,974
1942,974
974,3279
2112,4021
4021,974
1066,974
3659,2247
2247,2112
4028,974
867,974
2971,981
2971,2200
981,2200
2469,983
2991,1965
2991,983
1965,983
1490,983
2112,984
984,3174
613,984
984,2580
3969,986
3755,996
2922,996
3755,2286
996,2286
998,2179
1000,2747
4026,1006
3919,1011
1954,1015
1015,3706
4091,1015
1015,1880
3064,1016
3064,3160
1016,3160
1018,3519
1311,2548
1311,1022
1311,2369
2548,1022
2548,2369
1022,2369
3371,1024
2588,1024
1220,1027
1523,1028
1038,1744
1041,2597
1627,1042
1051,2628
1053,2440
3766,1059
2284,1061
1227,570
1227,2113
1227,1062
2973,1067
1069,3755
1069,1749
1069,1341
1069,2639
1075,3193
1075,3930
1077,1581
1079,3154
1079,140
1082,3822
1082,2136
1082,1362
1082,321
1082,2620
3262,1082
1082,3765
1082,3318
1082,22
1083,2379
3265,1085
3265,2764
1085,2764
4039,1090
2112,1090
2112,3858
1090,3858
1090,3279
3858,3279
1091,1152
87,1093
3849,1093
1098,3157
1099,2183
2126,1099
1103,2453
3687,1106
1113,3210
1115,3168
1118,2200
1121,2908
1123,2834
1123,4181
1125,2451
1127,1684
2334,1127
707,1127
1127,2061
1133,1535
1133,1868
1535,1868
1134,1667
1134,1221
1134,4047
1221,4047
1219,1137
1147,2278
2305,1147
1147,3686
3423,1147
2305,1727
1147,1727
2247,1147
3311,1148
1403,1149
1149,3624
2293,1150
1151,3448
2469,1151
1151,3738
1151,85
1151,712
1155,3645
3463,1155
3378,1156
1937,1156
1627,1157
1891,1162
22,1163
229,1163
2806,1166
2806,2572
1166,2572
1156,1167
2580,1167
1175,3214
1175,1551
1175,3804
1175,3588
2795,1178
4171,1178
1185,1448
1186,1819
3527,1187
1189,1631
1195,2415
1197,485
1442,1201
2256,1202
3977,1214
2950,1215
2950,3626
1215,3160
1215,3626
3160,3626
2986,1215
2126,1215
1631,1221
2179,1221
1225,1291
2741,2787
2741,1225
2741,4157
2741,1291
2741,3182
2787,1225
2787,4157
2787,1291
2787,3182
1225,4157
1225,3182
4157,1291
4157,3182
1291,3182
3807,1228
1228,1747
3349,1230
1230,2409
3668,1233
2928,1234
1234,3686
1234,3636
1242,2650
1242,445
214,1247
1248,247
1249,1280
2252,1249
1934,1249
1249,4119
2088,1266
2920,1271
1274,3939
1274,2863
621,1274
3047,1277
3745,1281
1285,2819
1285,2894
1285,3351
3351,2819
2711,1286
1287,2808
1289,1834
4111,1291
1295,3485
1300,3066
1552,1301
618,1303
3816,1307
3816,2501
1307,2501
1314,164
1316,2374
3853,1317
3853,3977
1317,3977
1317,271
2800,1318
1319,2227
3814,1319
2232,1319
2148,1319
1320,2599
1320,2077
1320,1891
943,1320
1816,1320
1320,3565
1320,1118
1320,2774
1320,3182
1320,3641
1324,2738
3196,1325
4103,3196
4103,1325
2284,1330
1061,1330
3823,1342
3387,1342
737,1342
1342,22
1342,3173
1342,419
2284,3387
2284,1342
3823,3567
3387,3567
1342,3567
1343,3523
1343,3355
2694,1344
1495,1345
3422,1345
3871,1345
1346,2259
2259,1350
1346,1350
1053,1351
1989,1354
1989,124
2614,1356
1358,3195
1363,2613
1372,863
1670,1376
1378,2370
4008,1378
1381,1496
1571,1382
1498,1384
1384,3723
1384,2400
3948,1384
1385,2332
1387,3863
1388,3947
1388,3951
1388,3860
3951,3860
1389,1750
1391,3671
1391,3844
1392,3294
1399,1792
1400,2602
1400,3667
1400,3928
1400,3410
1853,1405
1408,4039
1419,3297
1420,2628
1421,3498
1421,1667
3498,1667
2835,1422
1423,3502
1186,1429
1432,2119
1432,1653
1653,2119
1432,2772
2772,1653
2772,2119
1434,3523
1000,1435
1923,4176
1923,1437
1923,3671
4176,1437
4176,3671
1437,3671
3257,1439
3292,3257
3292,1439
3548,1439
3659,1447
2802,1448
1839,1449
1455,2139
1456,1561
2144,1457
2466,1457
1458,2466
1458,2254
2466,2254
1462,1843
3649,1464
1466,1618
4183,1470
2139,1471
1472,4058
201,1472
2779,1473
1476,298
155,1481
3329,1483
1483,2027
1484,2689
1485,85
709,1487
709,3554
1487,3554
2749,1487
2293,1487
1490,3084
1490,2412
1490,4120
2412,4120
1492,2001
2252,1492
1493,1566
1496,2279
3211,1498
1498,2400
1499,3532
1499,3428
1499,1615
3428,1615
3960,1502
4006,1503
3090,1504
3031,1505
1509,2386
1509,3999
1737,1521
3883,2482
3883,1526
2482,1526
1532,2631
1533,3510
1534,1652
1534,3587
1534,3674
1000,1539
3990,1541
2235,1542
3768,1549
1557,3371
1888,1558
3760,1606
3760,1560
1606,1560
1560,1143
2199,1561
1461,2199
1461,1561
3561,1561
1561,2379
1570,2544
1570,2132
2544,2132
1571,2287
1571,3508
1571,2364
3508,2364
3797,1571
3797,2287
1572,1720
2492,1574
2640,1580
1583,3194
1586,3217
87,1588
3849,1588
1093,1588
3770,1588
3668,1588
2815,1590
2570,1593
3883,1594
2482,1594
119,1594
1596,1233
3047,1603
1607,1837
1607,2249
4185,1612
3712,1614
3201,1616
3186,1618
1619,2073
1622,1819
3857,1623
1623,3561
1627,2254
1630,1691
1630,3871
2169,1632
2950,1633
1634,2728
1468,1637
1641,3490
1645,3819
1648,3406
1654,3363
2193,1657
2112,1658
2112,786
1658,786
1658,3279
786,3279
2811,1660
1662,2032
1662,2568
2032,2568
1666,4157
1668,2233
2963,1668
2584,1668
2584,4174
2584,1807
1668,4174
1668,1807
4174,1807
3662,1671
1673,1093
1673,974
1066,1673
87,1673
3143,1676
1680,3450
2348,1681
2684,1684
2684,646
1684,646
2152,1685
585,1688
2252,1688
3463,1688
1688,535
1688,1319
3814,1688
2232,1688
1689,3885
1689,727
1693,2421
1693,3999
2421,3999
1103,1697
433,1703
1703,1819
3067,1704
1705,2754
1027,1708
3832,1711
2691,1711
3196,1711
1712,3601
1712,2244
3601,2244
3175,1712
3175,3601
3175,2244
1717,1362
1717,235
1718,2798
1719,3312
1750,1722
2324,1727
4111,2741
4111,4157
4111,1735
2741,1735
4157,1735
1735,646
1738,3116
2268,2905
2268,1740
2905,1740
1741,3281
3065,1743
1744,2350
1745,3818
1745,3430
3818,3430
2942,1745
3893,1747
1747,2712
3750,1750
3671,1750
1751,2184
1755,451
1756,3568
3770,1756
1756,3977
1756,1214
3668,1756
1758,1627
1758,2254
1758,1632
2169,1758
1044,1758
1759,2904
2522,1760
1762,2180
1000,1765
3668,1770
1776,2170
644,1779
1784,944
3954,1785
3716,1786
1791,2005
3027,1793
2061,1794
2334,1794
2835,1795
2835,2059
2835,3777
1795,2059
1795,3777
2059,3777
1795,4079
3047,1797
1800,3445
1800,2774
3445,2774
3371,1804
1314,1808
1810,3619
1953,1811
4022,1823
3889,4022
3889,1823
1824,1581
2812,1825
1825,2725
2448,1826
3673,1826
1832,4019
1784,1832
944,1832
1840,2615
1842,2817
1842,3977
2167,1843
2444,1845
1845,2798
3028,1847
1851,2452
1854,4067
1854,2155
1855,1889
4129,1858
1863,1954
1866,3616
1490,1873
3256,1874
2991,1875
1875,1965
2404,1875
3297,1876
2032,1877
2568,1877
2032,2201
1877,2201
1662,1877
714,1877
1879,2406
3088,1882
342,1883
1883,379
1884,2321
1886,392
1886,1940
392,1940
1886,149
1888,3789
1889,2843
1898,3351
1899,2367
2083,1900
1925,1902
1904,1436
2435,1905
1907,1989
1914,2140
1920,3382
2208,1921
3755,1922
1922,1749
1922,1341
1922,2639
3057,1934
3032,1935
1935,1759
1935,3142
3378,1937
1803,1937
1939,3330
1939,2952
3330,2952
1945,2256
1952,114
3880,1953
1954,2614
2704,1955
1966,679
1967,375
621,1967
3275,1978
772,1979
3183,1979
1980,2834
1981,2400
621,1981
1981,3849
1982,2656
4058,1983
2953,1983
1743,1986
634,1987
1987,1381
1987,1455
1987,3860
2695,1988
3939,1988
1990,2332
2284,1991
1061,1991
2680,1992
1996,4073
3181,1997
3432,2006
2010,244
2011,119
2631,2015
2016,2425
2016,3236
3487,2017
2020,3625
2020,3031
2022,2155
2032,52
2568,52
2032,2035
772,2037
665,2037
1550,2040
4014,2046
973,2049
2057,2946
2058,1470
229,2058
2070,2060
699,2061
2062,898
2066,3934
3070,2073
2080,2878
3047,2082
2440,2083
2084,4105
1220,2090
2090,1934
2090,107
3751,2092
2092,1059
2095,3965
2305,2098
1923,2100
4176,2100
1437,2100
2100,3671
3928,2100
2109,3716
2112,3470
3960,2112
4011,2112
2112,666
3470,3279
570,3498
3498,2113
3498,1062
2533,2772
2533,2119
2119,3363
3874,2126
2131,3127
3933,2133
3976,2134
2834,2135
3791,2453
3791,2138
2453,2138
2531,2147
2148,3554
3010,2148
2149,1437
353,2156
2156,2386
2156,2233
2158,2647
3159,2160
3882,2164
1480,2164
2166,4025
2166,2238
2169,4157
2169,3182
3334,2176
3334,2449
2176,2449
2509,2177
2388,2178
2388,3809
2178,3809
3992,2179
2555,2185
3201,2185
2185,2077
2185,3104
524,2187
2187,2032
3664,2188
2192,920
3939,2195
2202,3799
2203,2063
2205,2509
2207,1388
2207,3947
2208,1070
4008,2211
3754,2216
1239,2225
2225,900
925,2225
2227,3876
2228,4087
2347,2232
2232,3789
2246,480
2246,1747
2246,2712
2418,2254
3133,2256
2393,2261
2265,920
3039,2266
1146,2270
2280,2520
3189,2290
2290,307
419,2292
2298,3221
4157,2300
1225,2300
2303,513
3050,2306
636,2307
2319,3126
3422,2323
2970,2325
2921,2327
2328,1937
2328,1156
2328,3378
2328,3690
3690,1937
3690,1156
3194,2332
3771,2333
2343,2210
3067,2343
2346,3131
2193,2354
2355,3093
2830,2356
2894,2356
3522,2357
2358,4134
3996,2359
2361,421
2361,1315
2361,1864
2363,3308
2371,2428
3835,2372
2374,3461
3975,2374
2377,2252
2387,2382
2387,3358
2382,3358
658,2383
4086,2383
33,2389
3292,2389
353,2389
1083,2389
2389,974
2399,2009
3211,2400
2410,3938
2410,2334
2410,2942
2410,666
2404,2410
2410,861
2410,3968
2410,2906
2410,3309
2942,3309
2414,1623
2414,4105
2414,709
3374,2418
2421,1496
3149,3849
3149,2428
3849,2428
2429,3134
2429,573
2429,2999
2429,533
2431,2379
3203,2435
1185,2435
2755,2436
2438,3557
2438,2774
2438,3635
2439,2566
1069,2441
4183,2442
2450,3291
2465,3888
4098,2467
3741,2468
2469,3104
3104,3738
2473,2723
2476,3078
2488,4067
2490,3066
2490,3047
2490,2082
2490,2232
2490,652
3446,2492
3446,3905
2492,3905
2494,2707
2497,2607
2965,2501
2594,2502
3630,2506
2514,1208
3445,3568
3445,2519
2525,3430
2526,3363
4133,2527
3432,2527
3065,2527
2529,3650
3800,2535
2542,3542
2032,2546
2546,2975
2548,3516
2555,2550
2552,3629
3000,2552
2557,3122
2558,3177
4123,2560
338,2561
2562,2944
2562,2613
2579,2637
2170,2580
3034,2583
2584,3363
4174,3363
3360,2586
2588,3965
3293,2588
2593,4040
2593,3194
2593,1883
2480,2601
2603,4137
2603,164
2603,3281
2603,4063
3069,2603
4007,2606
2616,3997
2616,2989
2616,2836
2989,2836
2617,3017
4172,2618
2619,229
2620,3318
2624,4095
3928,2625
3019,2628
807,2634
3996,2634
2635,885
1557,2635
3371,2635
2635,3568
3668,2635
3668,3977
3977,2635
3265,2645
2086,2653
2678,2654
4144,2655
2680,2660
2680,2876
2660,2876
1213,2663
2665,2953
3660,2666
2675,573
164,2678
2452,2683
3958,2694
2696,3569
3770,2699
2702,2817
2611,2705
3849,2712
3849,2901
2712,2901
444,2712
2713,2554
2963,2717
2963,4101
2717,4101
3977,2718
1430,2718
3426,2720
2180,2721
4022,2722
4188,4022
4188,2722
2723,1723
2078,2728
2737,3707
2743,2903
2744,2755
2744,2436
1171,2744
2747,3026
3144,2748
1083,2748
3741,2749
2753,3931
3934,2754
4098,2755
2760,2738
2760,1770
3019,2764
3104,2768
3104,3182
2768,3182
3945,2774
2775,936
2775,913
2775,646
2775,1633
1840,2775
1840,3519
2775,3519
2778,985
4188,3889
4188,2779
3889,2779
2783,1127
3729,2784
989,2789
3919,2801
2801,3170
2801,2227
422,2803
2061,2803
342,2805
2806,885
2810,4053
2810,1221
2817,1368
2824,294
3029,2824
2828,87
2828,3849
2828,712
338,2828
2830,52
3590,2832
2833,2591
3700,2833
1720,2834
1658,2840
2847,3954
3495,2852
2854,3058
2858,3919
2858,3463
3919,3463
2866,929
2812,2866
2874,3339
3592,2877
3875,2879
2882,3191
2886,2636
3181,2891
2893,665
2896,337
3340,2904
1166,2912
2912,3783
3243,2914
3225,2923
2927,3015
1747,2939
3560,2942
2943,3557
2943,3635
3557,3635
2990,2944
2948,2580
2952,3802
2952,3945
2952,1615
3840,2953
2958,1280
92,2958
2962,1685
2965,3047
2966,3949
2970,3436
3793,2974
3093,2978
3093,164
164,2978
1143,2981
2992,3730
2993,2147
3001,119
3005,4182
3013,3012
3013,934
3020,279
3030,182
3030,4181
3030,3701
4181,3701
2859,3035
3091,3046
3047,4190
3407,3049
3551,3057
911,3066
220,3066
1478,3066
3093,3073
202,3081
392,3081
2804,3081
3081,1577
3081,1558
1840,3081
2775,3081
3519,3081
24,3085
3488,3085
3610,3093
2688,3102
2590,3102
3102,3848
3104,3210
3108,566
3108,3217
1166,3114
3114,1129
3114,975
3192,3120
998,3123
3124,3186
3454,3126
1654,3128
3128,3363
2404,3137
3137,3012
3137,934
3143,3175
3488,3144
3144,4103
3146,3430
87,3148
3849,3148
3150,1612
3150,2876
1612,2876
1249,3153
3153,1280
3153,2636
3159,3175
3168,3384
3169,1720
3853,3179
3180,3485
3933,3182
3999,3182
4028,3183
379,3183
3183,3584
1747,3184
120,3185
1269,3185
2252,3185
1492,3185
3926,3186
3790,3232
3790,3196
3232,3196
3197,3363
2817,3204
2522,3205
3206,3277
3206,453
3206,3639
3210,3517
3210,946
2674,3218
3050,3227
2306,3227
1642,3227
779,3227
2659,3241
3614,3242
3639,3242
453,3242
3242,3510
3242,633
3253,1118
3253,3641
3253,1181
943,3253
3253,1816
3253,3565
3253,2774
3253,2599
3253,3182
3583,3258
3273,3490
305,3273
3275,2342
481,3275
3093,3280
3289,3988
3297,4137
2084,3297
3305,3977
3305,2108
3310,2795
3067,3322
2343,3322
3331,3430
3335,3999
1509,3335
3337,2666
3912,3345
3726,3347
3352,550
3357,1028
3467,3357
3467,3598
3357,3598
4006,3363
3690,3365
784,3367
557,3370
3371,3945
3379,94
3284,3382
3383,349
3592,3385
3920,3387
2393,3387
2050,3394
3398,3363
3398,2871
3402,3783
110,3403
4086,3407
2166,3407
658,3407
3534,3407
3415,3154
3415,3972
3415,2967
3415,885
2404,3419
3419,1637
1548,3433
1571,3434
752,3434
3434,1194
416,3435
3435,2224
3451,4019
3457,2906
2348,3458
4087,3461
2326,3463
3464,3706
3467,1523
3473,3614
2191,3483
3654,3485
3655,3485
3488,3604
3437,3490
443,3493
3496,3624
2603,3496
1227,3498
3505,847
3505,4030
3507,3977
3973,3508
3973,1036
3973,351
3508,1036
3508,351
3508,3745
3508,1281
3508,2691
3509,4134
3954,3512
3785,3525
118,3525
329,3526
1002,3526
3527,3624
3533,1122
3882,3534
4151,3544
4162,3556
3565,3557
3558,2614
2471,1620
2471,3562
1620,3562
3958,3564
1634,3588
3596,3363
1523,3598
626,3605
3605,1651
1069,3605
3755,3605
1749,3605
3605,1341
3605,2639
3467,3608
1523,3608
3616,2983
2983,2591
1367,3616
3618,1943
3621,3832
2247,3624
92,3632
3632,1635
916,3634
1753,3634
3804,3634
3636,3686
3640,528
1535,3644
3651,164
3653,307
3653,1249
3655,3338
3960,3659
3659,4011
3665,2480
3665,3241
3665,1587
3667,646
117,3684
33,3684
3292,3684
353,3684
3684,1083
3684,974
3688,3344
984,3691
3691,2356
3415,3696
618,3696
3809,3696
1337,3696
3029,3697
3700,3724
3704,3387
3704,3823
3704,737
3704,22
3704,3173
3704,419
1815,3708
3712,2069
3950,3712
3719,872
3719,2474
1220,3719
3719,1934
3719,107
3719,807
1583,3720
3720,454
3726,2838
3727,984
2920,3740
3741,4183
4098,3744
3744,2755
2117,3745
1392,3746
3362,3746
353,3747
3753,3976
3762,2784
3729,3762
3767,1519
3770,1082
3770,3668
3199,3777
1550,3781
3590,3782
2284,3788
1061,3788
3790,3832
3232,3832
3196,3832
3790,863
665,3796
1954,3798
3801,2088
3801,1266
3805,2859
3805,4133
3805,2527
1509,3807
2223,3817
3225,3818
3822,3423
3828,1565
3831,3915
3386,3834
3842,2768
1631,3842
229,3861
3863,1368
2963,3870
3870,2717
3870,4101
3656,3877
2659,3877
4064,3877
2325,3879
3893,920
3492,3895
3492,2295
3492,2379
3895,2295
3895,2379
2295,2379
3363,3896
2614,3896
1509,3907
4145,3913
3914,3154
3914,2645
734,3917
3923,3984
3928,3997
3932,2012
3936,768
3940,4042
3943,3507
1799,3956
3956,2180
1185,1062
1185,3965
1062,3965
3967,1442
3967,1185
761,3970
2210,3974
3211,3974
1316,3975
3976,3544
2772,3985
1181,3999
4001,2492
4001,1574
4004,4181
4008,3667
4013,1651
4014,666
4014,4015
3293,4018
4020,220
4020,1478
4020,2486
4021,4087
4021,3363
4027,3561
1195,4033
3209,4033
2741,4035
4035,4157
2169,4035
4035,3182
4111,4035
3755,4038
1749,4038
1341,4038
2639,4038
2586,4043
4049,1954
1207,4051
1646,4051
1634,4055
2728,4055
4057,1888
4017,4068
2555,4070
3074,4075
4080,3042
4084,3709
4134,4085
4089,1153
3624,4092
4102,3650
1339,4103
1091,4112
2713,4112
4112,167
4190,4115
525,4121
3616,4132
3113,4139
4139,146
4157,2369
3057,4162
4170,1174
4170,3554
4173,233
4174,707
2284,4180
4180,1061
4180,184
2284,4
1917,737
1917,4
737,4
2923,5
1480,8
1480,3562
8,3562
2644,19
19,2822
2584,20
1427,24
24,662
1238,27
27,2082
28,2778
3093,30
