"Source","Target"
725,2803
730,1250
705,745
747,2594
1362,753
763,680
1417,763
3922,770
1158,770
2998,770
2117,772
2021,773
774,2676
3630,775
3119,775
777,2343
777,2179
788,2863
2111,790
791,1565
2835,798
2835,2586
798,2586
810,1263
3865,811
812,1059
4031,2998
4031,826
2998,826
2072,827
1175,828
1936,828
831,1338
3192,836
843,1205
844,1092
847,1187
2247,848
3770,853
854,1441
2392,1441
855,3661
868,3933
3415,877
2810,880
3927,880
2919,881
3124,882
3124,2356
882,2356
2084,895
2084,4105
895,4105
908,1577
3560,912
1304,913
1888,913
3812,913
1504,921
2216,1504
2216,921
1825,929
936,1883
2170,939
941,2463
3028,942
966,878
966,403
966,2769
403,2769
969,4087
3609,969
3211,974
399,974
974,1652
978,1477
1856,987
2466,992
3755,996
4026,1006
1455,1178
1455,1121
1455,2236
1455,1025
1178,1121
1178,2236
1178,1025
1121,2236
1121,1025
2236,1025
3143,1028
1039,5
1041,3363
1543,2120
1543,1042
2120,1042
1043,4137
1044,1758
2538,1044
2571,1044
4062,1044
1050,1066
1061,631
1066,1905
2469,1072
2088,1078
2088,1266
1266,1078
3770,1082
1082,145
1083,3564
1083,2748
1084,1285
3593,1088
1090,3363
2103,1090
1099,2183
1781,1099
1781,2183
1105,2803
2364,1105
1227,1127
1693,1127
3743,2016
3743,1148
2016,1148
3245,1149
3115,1153
1155,839
3497,1156
3497,2428
1156,2428
1164,3025
1171,2755
3062,1177
3203,1185
1205,2843
1205,2337
1212,2750
1213,2046
2103,1213
1215,2614
1215,3896
2614,3896
3611,1219
1227,1221
2364,1225
1226,4116
2017,1233
2928,1234
1249,2903
1934,1249
1251,3363
577,1271
2032,1279
1293,2684
1308,3216
1968,1318
1320,1891
3606,1322
2586,1325
1956,1328
2259,1329
1375,2766
1376,1466
1378,2370
4008,1378
1391,3844
1392,4038
3122,1399
1399,4019
3853,1400
1401,2499
1853,1405
1408,1915
1918,3639
1918,52
1918,1413
3639,52
3639,1413
52,1413
1413,3587
1423,1631
1424,2333
1424,1838
2333,1838
485,1434
2059,1434
3257,1439
4165,1441
1443,3426
1448,1764
2917,1449
3649,1464
1468,4157
1472,590
1480,3534
3882,1480
1480,1620
1861,1483
2252,1487
3582,1493
1497,2659
3893,1509
1509,3800
3713,1519
3156,1526
1534,3587
1535,1660
2181,1535
1535,3815
1543,1627
1972,1544
2817,1972
2817,1544
1549,3711
3768,1549
1550,3570
1550,2795
1888,1558
3732,1581
353,1588
4087,1588
982,1588
1311,1588
1596,2921
1596,500
1596,3476
1598,2748
3707,1601
1605,2128
1605,1597
1605,2795
1605,3490
1597,2795
1597,3490
2795,3490
1612,2876
2656,1618
1625,2095
1630,3889
3125,1641
3419,1643
353,1643
982,1643
3521,1644
1645,3819
3857,1658
1662,4030
1665,2271
1667,3393
1668,2715
1668,894
2584,1668
2128,1671
907,1681
1689,2227
4079,1694
1727,1698
3351,1705
1705,3587
812,1708
1059,1708
2032,1712
812,1718
379,1721
1724,3727
3668,1735
686,1735
2434,1735
4007,1735
4157,1735
1208,1735
2618,1746
1751,2057
1754,3384
2538,1758
1760,2252
1856,1760
1776,1691
229,1779
566,1780
1791,2005
3072,1819
2346,1821
1825,1130
1509,1832
1842,1100
1231,1842
1850,291
1850,3783
799,1857
2908,1870
98,1870
1871,2315
2032,1877
1877,1279
2032,2502
2502,1877
2032,2568
2568,1877
1878,2598
1883,379
1996,1883
1885,2366
1891,2996
3656,1891
3125,1902
3032,1908
1922,2673
1922,2116
2673,2116
4162,1934
3057,1934
1939,2625
1947,3588
2863,1948
1955,1995
1967,3298
1982,2656
1982,1618
1987,2035
1990,1078
2252,2001
2020,646
84,2023
2032,2120
2034,2111
3765,2046
2057,2609
2117,2061
2062,898
2806,2086
1424,2100
2333,2100
1838,2100
4171,2120
2124,3120
2834,2135
2139,2428
2140,2163
706,2148
578,2149
3340,2156
2156,3023
2156,2233
2160,3132
2161,3448
2042,2161
3882,2164
1480,2164
1584,2173
2256,2176
4026,2256
4026,2176
2388,2178
3939,2195
4108,2217
4108,2898
2217,2898
2225,3160
2225,2554
2554,3160
2252,2227
2228,2521
353,2228
2231,3410
2231,3572
3410,3572
2252,2936
2776,2261
3181,2261
190,2264
3100,2267
3651,2277
2387,2291
2294,2591
2305,2098
2319,3126
3422,2323
380,2323
1415,2327
2072,2347
2511,2353
1724,2381
2591,2385
3319,2396
2772,2396
3211,2396
399,2396
2399,1936
2399,2863
2401,3669
2410,1378
2410,3731
2410,3122
2417,3528
2431,384
2438,3565
923,2441
63,2449
2457,2962
2457,2807
2807,2962
2680,2461
3257,2470
2112,2481
3679,2486
1076,2491
1831,2493
3754,2497
2180,2506
2526,1495
3199,2527
3880,2540
2737,3880
2737,2540
2545,2379
3668,2550
686,2550
2434,2550
4007,2550
2550,4157
2550,2978
2550,3210
3637,2553
2554,3027
2572,3309
2579,3975
2579,143
4014,2580
2581,3575
2581,3718
3565,2583
2583,1100
3401,2586
4103,2586
2588,3974
3200,2589
2592,2334
3770,2592
1227,2592
2593,2678
2594,2830
2596,3988
3355,2597
3127,2625
3127,2599
2625,2599
2606,4187
2606,2778
4007,2606
3997,2607
2615,294
2615,2426
3928,2625
3928,2599
2631,3924
3371,2635
2835,2636
3861,2637
3873,2637
3243,2637
2871,2674
1304,2684
2364,2690
3689,2691
2692,3727
2692,3910
3910,3727
3770,2699
81,2699
2699,646
2701,4182
2708,3586
3910,2708
2708,3393
2712,2901
2716,403
2716,1712
2716,3588
2716,114
2724,3012
2724,147
3998,2731
1774,2732
2991,2739
2766,1321
3034,2774
2775,936
2775,1883
2783,1684
1140,2788
2797,3777
2835,2797
2139,2803
2803,44
2803,2769
2828,3849
2169,2828
2828,1821
3719,2828
3719,1821
2169,3719
289,2828
2831,3561
3700,2833
3662,2845
2849,3100
552,2850
3586,2855
2886,2602
3105,3997
3105,2887
3997,2887
476,2893
3262,3765
3262,2902
3765,2902
2904,3445
2920,3126
2922,2926
2252,2960
2961,1661
2986,3160
3028,3588
3028,4171
3030,3701
3565,3034
3743,3055
3057,4162
3057,3556
1934,3556
3062,3199
2693,3066
3076,3625
3104,3849
3114,2407
3114,291
3136,2876
338,3148
3153,1280
3153,374
3153,2636
3153,770
1550,3163
570,3165
3165,2598
3184,3272
148,3191
3201,212
2858,3205
3206,3947
4073,3210
1840,3210
3590,3227
3255,3896
493,3278
3283,356
3284,3382
3284,3351
3288,3675
3338,676
3726,3347
3519,3347
536,3347
557,3370
3743,3375
30,3379
3381,2738
3381,920
2905,3386
3396,3818
1874,3398
3407,3217
3415,3439
3770,3419
3429,3564
3433,561
1631,3434
1571,3434
1810,3434
3435,640
655,3439
3439,2333
3447,2720
413,3449
3457,768
1042,3461
3483,3045
3519,3490
3726,3493
2603,3496
3504,1561
3540,2032
3540,2120
1535,3555
4162,3556
342,3556
3773,3558
4028,3584
3596,3125
3596,1641
3609,2996
3628,3384
2579,3632
4006,3635
3642,2399
3658,1265
3659,2614
1961,3672
2364,3684
3700,2271
3712,2069
3722,978
4054,3519
4054,3726
3519,3726
3733,2724
1392,3746
353,3747
3670,3758
3013,3766
3770,3131
3787,4078
3062,3805
3805,3788
3831,3915
3847,2610
3853,4116
3875,2879
3893,3800
3900,2769
591,3900
830,3902
3903,2800
3914,3154
3914,4024
3932,1553
3932,2012
4035,3933
3948,2082
4026,3955
3976,3702
4064,3977
2334,3980
2359,3985
3034,3985
3995,2676
4033,2660
4035,156
2695,4043
2222,4051
4052,920
2538,4057
4060,628
4060,530
4068,2227
4068,3430
4068,2111
4068,3394
4074,2887
4074,2693
4074,3105
4074,3997
4134,4085
4109,2227
4002,4132
3113,4139
4139,770
705,3668
705,686
705,2434
705,4007
4160,2684
1,1821
1721,12
3093,30
33,1083
3093,42
1571,44
604,46
3445,51
3396,54
55,3100
55,584
3100,584
63,844
69,2791
475,77
3481,3743
3481,1415
3481,78
3481,3375
3481,3777
3481,2464
3481,278
3743,1415
3743,78
3743,3777
3743,2464
3743,278
1415,78
1415,3375
1415,3777
1415,2464
1415,278
78,3375
78,3777
78,2464
78,278
3375,3777
3375,2464
3375,278
3777,2464
2464,278
485,1915
78,1915
87,3131
93,1862
98,1988
634,98
3497,101
101,3725
4026,101
4064,1378
4064,107
1378,107
1220,107
1634,114
121,2144
1759,124
761,136
143,676
144,1574
3910,156
156,646
3143,161
1367,163
476,164
493,174
181,351
181,307
3795,186
190,1722
2726,193
196,3389
2333,199
3000,208
217,2589
3816,227
3127,231
1362,235
2920,238
256,1486
1486,4028
538,263
3395,2144
3143,510
3143,263
510,263
3065,265
3311,269
3519,269
453,271
273,3182
274,1270
2586,278
279,639
285,4103
485,285
485,2640
285,2640
289,1129
289,3849
1129,3849
1739,296
299,1145
403,307
308,1738
309,1337
338,1249
339,2120
339,2032
339,2502
3299,344
1631,351
353,1083
356,773
1739,356
873,1739
873,356
2573,358
1428,364
1694,366
374,3160
2291,374
2291,3160
378,1118
1118,3442
812,380
812,410
2500,382
385,4165
4101,898
1117,390
3792,397
3935,397
3422,410
3365,422
929,426
247,428
431,1173
1066,1114
1066,443
1114,443
1008,448
3122,458
463,3041
470,3235
476,500
485,1415
485,3144
485,991
3034,486
492,1282
2119,498
3369,500
500,65
505,3134
1227,1747
3494,526
526,3516
529,3325
3478,530
3411,530
1204,533
538,644
449,547
550,3949
2072,551
1918,553
559,2527
3630,559
1914,597
597,3635
598,1758
3967,1498
602,2798
602,3015
604,1880
614,3977
1747,616
3920,628
3299,632
3770,807
3770,646
807,3131
807,646
3131,646
568,649
2214,652
2227,652
1826,656
1427,662
667,2415
668,1785
3519,674
674,919
919,3024
2117,685
44,685
699,1684
711,702
705,2369
4157,2369
1006,708
711,988
711,2614
1687,729
730,455
3481,730
730,3743
730,1415
730,78
730,3375
730,3777
730,2464
730,278
733,3191
734,3137
734,3519
737,3173
746,2239
578,750
3467,767
4031,770
826,770
2343,2179
117,781
785,1265
785,1904
449,787
798,939
2917,804
805,3174
806,4039
813,2743
3637,816
823,2850
4177,826
3150,2415
3150,1910
3150,2876
3150,829
2415,1910
2415,2876
2415,829
1910,2876
1910,829
2876,829
830,1434
3192,3120
836,3120
1212,848
1601,848
854,4165
4165,2392
1751,855
1751,2764
855,2764
855,1750
860,2492
2334,869
872,1821
1091,874
3288,875
3137,878
888,878
784,880
890,2482
2755,899
908,1637
3873,3812
3873,913
2112,913
928,3352
933,2252
933,3777
933,2497
2252,3777
2252,2497
3777,2497
619,960
734,966
3150,969
969,2415
969,1910
969,2876
969,829
3685,973
3125,974
2772,974
2252,1010
1014,1568
1014,1904
1018,1121
1018,1870
2000,1023
1996,1028
199,1033
3582,1035
1038,2466
1038,992
2252,1040
4151,1627
4151,1042
1627,1042
1542,1043
2538,4062
1227,1059
671,1068
3397,1080
1082,2620
1082,2136
1082,646
2136,646
1084,2894
1090,1156
2112,1090
2112,3363
1091,1152
1091,3561
1152,3561
2643,1092
1095,4187
1121,2908
706,1126
2148,1126
1144,1459
3311,1148
3245,3771
3771,1149
933,1155
2252,1155
1155,3777
1155,2497
3611,1158
1164,1826
1166,3384
4171,1178
1181,3727
1181,3783
3727,3783
1181,1724
1724,3783
2511,1185
1213,2481
3445,1228
1228,2537
1923,1229
871,1230
1091,1230
3299,1240
3670,1250
1255,1783
1343,1273
3257,1297
3387,1302
304,1309
1311,1694
1320,3802
2903,1321
1324,812
1324,380
1324,410
3387,1342
1342,1302
3334,1530
3334,1344
1530,1344
2760,1345
2259,1350
1571,1382
1385,2901
4091,1396
1918,1399
1654,1399
3602,1444
1445,2106
1462,3946
1465,3529
3150,1487
1487,2415
1487,1910
1487,2876
1487,829
2749,1487
1488,386
1493,1566
1496,3678
1496,784
1497,3422
1497,410
1497,3396
3422,3396
3032,2156
3032,1509
2156,1509
1526,1738
1528,2098
1530,2254
3654,1533
1535,528
1547,1685
3098,1568
1571,4103
1382,4103
1583,3467
1583,2270
3467,2270
1662,3371
1662,1588
3371,1588
846,1588
3541,2346
3541,1588
2346,1588
1220,3028
1220,1588
3028,1588
3028,107
1588,107
674,1588
1590,1140
1605,3236
1605,1580
1977,1620
1625,3730
3937,1633
1648,2904
2845,1664
860,1666
621,1666
3770,1673
807,1673
3131,1673
1673,646
2694,1673
2962,1685
1689,1010
2333,1699
1884,1705
1884,3587
1718,2798
1718,602
1719,2291
1719,3160
1785,1725
1726,587
1734,2614
1958,1734
4087,1735
3541,1735
2346,1735
3255,1785
3255,3871
1785,3871
3541,1821
1833,2872
2422,1845
1851,1499
1873,1860
1877,2120
1879,2406
1855,1889
1751,1890
1904,2271
1265,1904
1914,2140
1922,3059
1947,4066
4108,1948
2704,1955
1442,1968
3889,1974
3236,1980
1990,1560
2017,992
2103,2041
2103,4039
2041,4039
2060,3981
2067,3561
4159,2077
2080,2878
2672,2095
2103,2602
2109,3692
2109,3107
2112,2400
2112,3858
3498,2113
2126,3297
2133,2798
3976,2134
1570,2154
2022,2155
2156,1473
2156,2901
2518,2159
2167,3413
2167,2315
2173,2527
2178,3809
2179,3564
3299,2184
2194,654
2774,2200
1719,2225
2291,2225
2225,411
2228,733
1164,2245
2251,2360
2252,3885
2858,2252
2858,2719
2252,2719
3107,2264
3703,2267
2272,2890
2272,2180
2277,464
2290,1325
2293,2280
3893,2303
1509,2303
2334,2303
3933,2306
2311,2406
3422,3430
3430,2323
2328,1427
2328,662
2328,44
2333,2442
2334,2901
2347,839
2830,2356
3369,2364
2364,3632
2382,3898
2388,342
2410,2602
2410,107
3519,2426
3494,3800
3494,2428
3800,2428
2438,3945
3594,2442
4110,2464
4039,2481
3571,2486
2490,2252
1189,2496
101,2506
2524,3363
2524,3428
2549,1854
1427,2550
2565,2953
2579,1597
2579,2795
2071,2583
2586,4043
2594,3544
2680,2613
2624,49
2635,3517
3419,2635
3873,3861
4154,3861
4154,2637
2643,4083
2643,284
2128,2645
3494,2646
2126,2653
3029,2653
2658,3864
2667,3529
3777,2670
2672,3730
2693,3561
4087,2699
2694,2699
1673,2699
807,2699
3131,2699
87,2699
156,2699
3785,2701
1385,2712
268,2723
1751,2733
2733,855
2733,2764
1918,2744
2744,1399
2755,1250
2760,3960
2760,3396
2760,3818
3005,2764
2767,121
2767,2144
2769,3502
2790,3150
2790,2415
2790,1910
2790,2876
2790,829
3481,2795
3743,2795
1415,2795
78,2795
2795,3375
2795,3777
2795,2464
2795,278
2797,4024
3819,2799
2813,3977
2816,3338
2828,1129
3719,3849
3334,2850
2850,1530
2851,3922
3494,2864
1825,2866
2866,2764
2867,3588
1255,2874
2886,485
2886,78
1039,2918
2919,2098
2948,3430
3000,3342
609,3004
3028,3371
2701,3035
3039,920
4080,3042
3051,2482
3062,1392
3063,3954
2112,3066
3066,913
1684,3101
3102,3963
441,3102
3105,3363
3114,2321
3122,4043
3124,3186
1015,3128
3128,1565
3146,3430
3148,1720
3854,3160
4012,3160
2180,3160
3168,3384
3184,522
3640,3189
2193,3197
2772,3227
4151,3240
1627,3240
1042,3240
3241,2035
3253,124
2643,3282
1806,3296
143,3338
3673,3338
3351,3587
3352,550
3889,3357
4064,3371
3592,3385
4098,3385
3392,456
3577,3394
3399,457
3401,3777
3404,1070
3419,2533
3419,2228
3419,712
3422,1059
3434,44
3438,2991
3889,3467
3471,1428
2775,3490
3513,3493
3525,651
3527,3241
3527,3385
2179,3555
2438,3555
3945,3555
1634,3588
3590,2144
1069,3605
3609,2094
2609,3626
3628,1066
3629,369
3632,422
3867,3642
3659,3604
3659,3930
3604,3930
4008,3667
875,3675
3682,3988
3684,2830
3684,2356
3062,2191
3062,3704
2191,3704
2215,3716
797,3722
3737,2215
3740,1955
3746,838
3747,640
3770,3977
3770,3668
3933,3783
2444,3784
3801,2088
3801,1266
3801,1078
3805,4133
3032,3807
2156,3807
1509,3807
3960,3818
3439,3847
1180,3847
3851,3363
3851,42
3363,42
3856,2798
2919,3865
1367,3879
2465,3888
3889,1523
3902,646
3902,3072
3912,633
3936,4107
3673,3982
4013,2764
4013,3005
4177,4031
4035,4157
510,4043
4054,3322
4054,3459
4026,4083
4152,57
8,1806
1367,8
1721,124
12,124
4108,12
32,1503
40,1153
1631,44
3380,55
3334,73
73,1530
4010,91
2616,91
2847,94
634,3939
3939,98
2482,100
1532,101
105,2722
1220,4066
4066,107
1220,1599
1599,107
2640,114
2640,351
114,351
864,3945
864,124
3945,124
2285,128
134,632
134,691
632,691
2541,144
3853,147
1400,147
148,733
156,786
3365,159
160,3662
161,510
177,1249
3076,178
179,389
187,627
190,2974
1719,199
211,2193
2866,212
755,219
644,229
229,2528
3656,231
235,3595
1304,236
236,913
4158,238
238,3126
1417,245
1091,246
256,379
3077,379
3071,256
3071,4028
3071,676
256,676
4028,676
1954,261
1486,267
268,747
269,3490
619,273
117,274
1914,278
2863,280
280,2425
281,4101
289,1221
1662,289
1662,2346
1662,1821
289,2346
289,3371
2346,3371
3371,1821
2806,3783
2806,291
3783,291
2321,291
293,4049
3873,294
299,3160
1145,3160
2953,303
619,307
2719,326
339,159
2755,340
345,2483
345,641
2483,641
345,3977
2483,3977
359,1464
366,3126
969,2798
2798,366
959,372
374,2501
374,3363
2501,3363
379,844
379,1092
3754,382
387,2715
2715,898
568,398
3211,3125
399,3125
401,3570
457,403
408,1561
415,1870
416,936
3387,2173
3387,419
2173,419
816,423
433,3445
433,3977
1422,3977
2500,438
444,1509
457,3604
1675,460
1571,476
2800,484
485,1281
2774,486
488,774
498,2754
504,928
3455,509
798,510
289,516
3176,536
3176,1178
536,1178
1533,547
3690,2772
3690,550
2772,550
555,2310
570,3778
1025,575
1399,2447
1399,575
588,147
1050,594
597,278
1886,1940
1940,598
599,3663
603,2969
3807,604
1509,604
604,2217
433,614
614,1422
1693,616
616,513
2366,627
711,628
630,3207
3207,965
1972,631
2871,633
2784,633
2784,2653
2653,633
3245,638
1968,639
1311,641
3992,644
2850,648
1427,3378
3378,662
4171,4043
4171,665
2120,4043
2120,665
4043,665
2678,672
1311,674
1996,676
1113,685
2363,696
3664,702
4064,712
716,794
4130,716
3664,732
2438,733
734,2943
735,1761
735,4162
753,848
761,3718
3418,2511
3418,764
3418,3924
2511,764
2511,3924
764,3924
3922,2924
770,2924
785,1977
3418,787
2511,787
3924,787
788,3420
3420,2863
3912,791
2555,791
3912,3527
3912,3396
3912,1059
3527,3396
3527,1059
3527,791
3396,1059
3396,791
1059,791
799,2256
4099,804
806,2481
1115,818
3656,831
2306,844
2643,844
1883,844
1883,1092
847,1792
847,4030
848,3706
853,4151
864,2774
864,2943
2774,2943
2919,2592
2919,869
2592,869
872,351
1420,876
3137,2943
2943,878
3656,3137
3656,878
1352,883
3000,887
889,1515
890,483
892,2646
2187,898
2440,902
905,2962
908,2214
3812,2637
2637,913
1683,926
1078,934
943,3179
772,960
961,2838
2190,966
966,3606
3278,969
970,3461
2469,983
391,985
641,985
2986,1000
4083,1006
2859,1014
2859,3981
2859,4133
1014,3981
1014,4133
3981,4133
3143,1027
3658,1031
1035,3160
1041,2597
1601,1042
1043,3278
2830,1044
2830,1758
3912,3960
3960,3527
3960,3396
3960,1059
2284,1067
1082,560
1082,3822
560,3822
2179,1083
2252,1085
1090,3858
1090,2428
2405,1099
2405,2183
2071,1100
1100,2182
1939,1109
1109,2625
1115,1643
1127,1684
1134,1936
2806,1181
2806,3727
1181,2086
3727,2086
2080,1188
2117,1189
1212,2426
1223,3027
1228,1721
1228,124
1231,1100
1234,1826
1237,2884
1237,2070
2884,2070
1249,4103
3782,1249
2247,1262
2326,1272
1285,1884
1289,1739
1308,2980
1308,372
2692,1312
2445,1313
3853,1317
1317,147
4171,2903
4171,1712
4171,1325
2903,1712
2903,1325
1712,1325
1339,3753
1342,2173
1342,419
4044,1359
1362,3595
1385,2658
1385,3730
2658,3730
3292,1413
3292,1918
1415,2059
1417,4154
1423,2691
3076,1433
3076,1826
1433,1826
2046,1452
1679,1462
1468,2369
1486,3584
1490,3668
1496,3783
1496,2086
3783,2086
3211,1498
1502,2601
1509,3999
3620,1514
1517,3736
1525,342
3365,1533
1534,1705
1537,281
1537,4101
4108,1541
2764,1544
2962,1547
3588,1547
1550,1954
174,1558
3561,1561
1571,3508
1571,3632
3508,3632
1575,2082
2720,1580
1584,3169
156,1588
1588,786
476,1589
476,273
3311,1590
1599,4008
1599,4018
1601,3864
1605,2834
1605,2135
3857,1623
1623,646
3857,3561
1623,3561
1941,1626
2364,1628
1630,1035
1630,939
117,1630
2867,1634
3656,1635
1637,3343
3423,1643
1666,2035
2187,1668
1668,898
1668,387
1671,263
1675,39
1874,1675
3895,1685
3262,1705
3765,1705
1721,3721
2027,1728
2048,1739
3753,1744
1755,4134
1758,2356
1293,1758
1758,1632
1760,987
1776,2210
1776,3656
229,1780
3426,1780
2018,1783
1785,2333
1254,1786
3743,1788
2581,1794
1799,1916
1805,1678
1821,2400
2928,1826
1831,2678
2986,1833
1840,4073
1842,2094
3793,1844
1850,1496
2806,1850
1850,1181
1867,2605
3939,1870
1870,3572
2032,2428
1877,2428
2027,1878
256,1883
3077,1883
1886,3640
3757,1910
2131,1915
1936,3128
1397,1955
1965,2748
3365,1966
3927,1967
1969,91
1980,2834
2953,1983
1987,1249
1990,3274
2777,2009
4104,2015
1129,2015
4156,2031
3071,2035
2057,3027
2835,2059
2062,2187
120,2064
2072,2180
2080,2239
2087,2468
3586,2091
2093,145
2093,73
2093,1821
145,1821
73,1821
2345,2100
2993,2109
2993,3692
2993,3107
3692,3107
2112,3024
3858,3024
3960,2112
2806,2112
2540,2119
2126,2252
2134,3544
2146,421
3010,2148
2150,1722
2150,1725
4118,2151
2152,3259
552,2160
2821,2163
22,2176
2180,3363
1427,2187
2187,3378
2187,662
4139,2214
2588,2214
2228,4087
2252,2232
2252,3997
2232,3997
3336,2245
3933,2254
3133,2256
483,2263
3977,2267
2283,1581
2284,2891
2298,2296
3893,2334
2307,651
2760,2323
1367,2325
8,2325
2328,1156
2328,3378
1013,2330
2334,3974
2410,1062
2434,2334
2434,3974
2444,2798
2374,2449
2469,846
390,2476
2483,455
2485,372
2485,391
3631,2497
3895,2962
3895,2497
2962,2497
3547,2501
3976,2502
2856,2516
2753,2527
2531,3538
2574,2534
2550,1121
2555,2908
2558,3177
2562,2613
2666,2574
2574,2895
2576,3342
3996,2579
2579,1189
2584,4101
3893,2592
3976,2594
3976,3544
2594,3125
3565,2774
3565,2599
2774,2599
2616,3637
2616,2669
3637,2669
2620,4159
2635,3587
4064,2635
2059,2636
1482,2639
1178,2646
846,2646
3451,2646
3637,2648
2652,1213
2658,1078
3093,2680
3658,2687
3958,2694
1376,2705
3727,2708
3730,2712
2722,3400
2723,1942
3912,2744
3960,2744
2744,3396
2744,1059
848,2750
2753,1843
2753,2393
2760,3430
2766,4024
2771,3584
3656,2774
2776,3387
3560,2785
2804,4031
2804,237
2816,353
2816,4087
2817,1368
485,2828
1220,2828
2828,107
2828,1471
2828,3131
1423,2828
3852,2848
2850,73
2851,3113
2444,2864
2886,1415
3765,2894
3893,2901
2931,4032
3445,2940
1840,2941
4073,2941
707,2948
2953,2111
2602,2974
3827,2974
1427,2978
3032,2904
3945,3034
1885,3035
821,3051
3055,1140
3551,3057
217,3066
3066,2719
3071,1523
3071,3277
1523,3277
3423,3081
392,3081
3939,3089
3108,3217
3114,1025
3116,3363
2540,3128
777,3135
3492,1247
3492,3148
1247,3148
3149,2428
3283,3160
4028,3183
3183,3584
3197,1719
1801,3200
3206,3497
3206,3275
3690,3227
1311,3227
674,3227
3245,3506
3668,3270
3278,2602
3292,52
3292,4087
312,3302
2851,3320
3351,3186
3071,3357
3357,3277
3381,410
768,3385
268,3395
2797,3401
3404,1989
411,3407
3419,1694
1831,3422
3422,2678
3211,3433
1498,3433
3433,510
1423,3434
3435,3742
416,3435
3447,3937
3449,3485
3457,4098
3464,2098
3478,3430
2191,3483
1339,2586
1339,3502
2586,3502
3512,3116
3512,3363
3512,1953
3201,3527
3527,3122
2594,2134
3556,3575
3948,3572
3574,942
2777,3588
3588,2009
40,3588
3610,728
3664,3617
3937,3626
3064,3631
602,3634
3642,422
413,3642
3665,1497
3687,3363
3688,1156
3688,2229
3744,3730
3029,3762
2126,3762
3781,1101
3788,2527
3805,2859
3807,2875
2904,3807
3853,2182
3863,1368
2817,3863
3867,3365
8,3879
2325,3879
3889,4022
3893,1747
3895,3777
3898,1826
4145,3913
3914,2438
3916,2968
3365,3916
3935,4161
3977,3947
3952,935
4028,2380
1669,4033
4062,4057
4060,3411
4060,2070
289,4066
4074,2607
3074,4075
4087,2614
1091,4112
2713,4112
4122,500
1297,4139
4160,2925
1751,4169
3945,12
293,19
19,3707
19,3424
3707,3424
39,864
3790,44
2602,60
63,1092
2643,63
3304,63
66,2364
73,3575
3668,145
3668,73
3028,73
3028,1753
73,1753
3336,86
2044,87
3616,3299
3616,91
3299,91
932,94
1196,101
1196,2501
101,2501
2868,136
2868,1934
136,1934
138,348
138,3968
348,3968
146,3725
4096,153
160,3773
163,2472
2252,169
1311,177
177,786
3689,1225
1225,181
4190,186
187,2291
1533,188
3291,192
