"year","coauthor_codes"
1980,"-HwCwkAAAAAJ,0"
1980,"-HwCwkAAAAAJ"
1980,"0,0,0,0,0,-UyfaYEAAAAJ"
1980,"0,0,0,-UyfaYEAAAAJ"
1980,"0,0,0,-UyfaYEAAAAJ"
1980,"-UyfaYEAAAAJ,0"
1980,"0,0,-UyfaYEAAAAJ"
1980,"0,0,0,-UyfaYEAAAAJ"
1980,"0,0,0,-UyfaYEAAAAJ"
1980,"0,-UyfaYEAAAAJ"
1980,"0,0,0,0,-UyfaYEAAAAJ,0"
1980,"-xOxPsUAAAAJ"
1980,"0,-xOxPsUAAAAJ"
1980,"-YvgZDEAAAAJ,1"
1980,"-YvgZDEAAAAJ,1"
1980,"05UuCNQAAAAJ,2"
1980,"0e8QmOMAAAAJ"
1980,"0,0IrZEuIAAAAJ"
1980,"0IrZEuIAAAAJ"
1980,"0,0IrZEuIAAAAJ"
1980,"0IrZEuIAAAAJ,0"
1980,"0,0,0,0IrZEuIAAAAJ"
1980,"0oj4N0sAAAAJ"
1980,"0skgDnMAAAAJ,1,1"
1980,"0,0,0,0sU4eAwAAAAJ"
1980,"1,0XV1sFsAAAAJ"
1980,"0XV1sFsAAAAJ"
1980,"0XV1sFsAAAAJ"
1980,"0XV1sFsAAAAJ"
1980,"1jE4flwAAAAJ,0"
1980,"1jE4flwAAAAJ,0"
1980,"1jE4flwAAAAJ,0"
1980,"1NtRHc4AAAAJ"
1980,"1NtRHc4AAAAJ"
1980,"0,1somGYUAAAAJ"
1980,"0,1somGYUAAAAJ"
1980,"2,1somGYUAAAAJ,0"
1980,"0,1somGYUAAAAJ"
1980,"1somGYUAAAAJ"
1980,"0,0,1somGYUAAAAJ,0"
1980,"0,1somGYUAAAAJ,0"
1980,"0,0,1somGYUAAAAJ"
1980,"2,1somGYUAAAAJ,0"
1980,"0,1somGYUAAAAJ"
1980,"1T3wsnsAAAAJ,2"
1980,"1T3wsnsAAAAJ,2"
1980,"0,0,1uX0rugAAAAJ"
1980,"0,0,1uX0rugAAAAJ"
1980,"1WIPsm0AAAAJ"
1980,"0,1WIPsm0AAAAJ,0"
1980,"1WIPsm0AAAAJ"
1980,"0,0,0,1wq5H9oAAAAJ"
1980,"1wq5H9oAAAAJ"
1980,"0,1wq5H9oAAAAJ,0"
1980,"0,0,1z3mv7EAAAAJ,0,0"
1980,"kMK1IvwAAAAJ,1z3mv7EAAAAJ"
1980,"2,0,1z3mv7EAAAAJ,0"
1980,"0,1z3mv7EAAAAJ"
1980,"1,1,1,2ewb-10AAAAJ"
1980,"1,1,2ewb-10AAAAJ,1,1"
1980,"1,2ewb-10AAAAJ"
1980,"1,2ftJYXMAAAAJ"
1980,"1,2ftJYXMAAAAJ"
1980,"1,2hg5lYIAAAAJ"
1980,"1,1,2hg5lYIAAAAJ,1"
1980,"0,2K2gtpsAAAAJ"
1980,"2LQimEIAAAAJ,0"
1980,"2nGk3QQAAAAJ"
1980,"0,2nGk3QQAAAAJ"
1980,"0,2nGk3QQAAAAJ"
1980,"0,2SF6AXQAAAAJ,2"
1980,"2SF6AXQAAAAJ,0,0"
1980,"2SF6AXQAAAAJ,2,0"
1980,"0,2SF6AXQAAAAJ,2"
1980,"2SF6AXQAAAAJ,0,0"
1980,"2SF6AXQAAAAJ,0"
1980,"2SF6AXQAAAAJ,0,0"
1980,"0,2SF6AXQAAAAJ,0,0,0"
1980,"0,2SF6AXQAAAAJ,0,0,0"
1980,"0,2SF6AXQAAAAJ"
1980,"2SF6AXQAAAAJ"
1980,"2SF6AXQAAAAJ,0,0,0"
1980,"2SF6AXQAAAAJ,0,0"
1980,"2SF6AXQAAAAJ,0,0"
1980,"2SF6AXQAAAAJ"
1980,"1,1,3-gk0ioAAAAJ"
1980,"1,3-gk0ioAAAAJ"
1980,"0,0,33k5ZFwAAAAJ"
1980,"0,0,4ew4MwwAAAAJ"
1980,"4LCdnkYAAAAJ,1"
1980,"1,4Mj-BjwAAAAJ"
1980,"4Mj-BjwAAAAJ"
1980,"2,0,4OOz4DcAAAAJ"
1980,"2,0,4OOz4DcAAAAJ,2"
1980,"0,4OOz4DcAAAAJ,0,0,0"
1980,"0,0,0,4OOz4DcAAAAJ,2,2,0"
1980,"0,2,0,0,0,0,4OOz4DcAAAAJ,0,0,0,0,0,0"
1980,"0,0,0,0,4OOz4DcAAAAJ,2,0,0"
1980,"0,0,4OOz4DcAAAAJ,0,0,0"
1980,"0,0,0,4OOz4DcAAAAJ,0,0,0,0"
1980,"0,0,0,4OOz4DcAAAAJ,0,0,0"
1980,"0,4OOz4DcAAAAJ,2,0,0,2"
1980,"2,0,0,0,4OOz4DcAAAAJ,0,0,2"
1980,"0,4OOz4DcAAAAJ,0,0,0,2"
1980,"0,0,4OOz4DcAAAAJ,0"
1980,"0,0,0,4OOz4DcAAAAJ,0,0,0,0,0"
1980,"0,0,4OOz4DcAAAAJ,0,0,0"
1980,"0,4OOz4DcAAAAJ,0,0"
1980,"0,0,0,0,0,4OOz4DcAAAAJ,2,2,0,2"
1980,"2,0,0,4OOz4DcAAAAJ,0,2"
1980,"0,4OOz4DcAAAAJ,0,0,0,0"
1980,"2,0,4OOz4DcAAAAJ,0"
1980,"2,0,0,4OOz4DcAAAAJ,0"
1980,"0,0,4OOz4DcAAAAJ,0,0,0"
1980,"0,0,4OOz4DcAAAAJ,2,2,0"
1980,"0,0,0,4OOz4DcAAAAJ,0,2,0,0"
1980,"4pkd0FsAAAAJ"
1980,"4tJhnt8AAAAJ,2,0"
1980,"4tJhnt8AAAAJ,0"
1980,"4tJhnt8AAAAJ,0"
1980,"0,4tJhnt8AAAAJ"
1980,"4tJhnt8AAAAJ,0"
