"year","coauthor_codes"
1985,"-aQaHIoAAAAJ,0"
1985,"-cL-RwUAAAAJ"
1985,"0,-cL-RwUAAAAJ,0,0,0"
1985,"-cL-RwUAAAAJ"
1985,"-cL-RwUAAAAJ,2"
1985,"-Dg42W8AAAAJ"
1985,"0,-Dg42W8AAAAJ"
1985,"-had2Q8AAAAJ,0"
1985,"-had2Q8AAAAJ,0,0,0"
1985,"0,0,0,-HwCwkAAAAAJ"
1985,"-HwCwkAAAAAJ,0"
1985,"0,-HwCwkAAAAAJ,0"
1985,"0,-HwCwkAAAAAJ"
1985,"-HwCwkAAAAAJ,0"
1985,"0,-HwCwkAAAAAJ"
1985,"-HwCwkAAAAAJ"
1985,"0,-HwCwkAAAAAJ,0"
1985,"MwIL3roAAAAJ,1,-Jbd9DsAAAAJ"
1985,"-m5wrTkAAAAJ,1"
1985,"-m5wrTkAAAAJ,1"
1985,"-m5wrTkAAAAJ,1,1"
1985,"2,-m5wrTkAAAAJ,1"
1985,"1,-m5wrTkAAAAJ"
1985,"1,-m5wrTkAAAAJ,1"
1985,"-m5wrTkAAAAJ,1"
1985,"-m5wrTkAAAAJ,1,1,1"
1985,"0,0,-teHhxwAAAAJ,0"
1985,"0,0,0,0,0,-teHhxwAAAAJ,2,0"
1985,"0,2,2,-UyfaYEAAAAJ,0"
1985,"0,2,0,-UyfaYEAAAAJ,0"
1985,"0,0,0,-UyfaYEAAAAJ"
1985,"0,0,0,0,0,-UyfaYEAAAAJ"
1985,"0,0,0,-UyfaYEAAAAJ"
1985,"0,0,0,2,0,-UyfaYEAAAAJ,0"
1985,"0,-UyfaYEAAAAJ"
1985,"0,2,-UyfaYEAAAAJ,0"
1985,"0,-UyfaYEAAAAJ"
1985,"0,0,0,2,0,0,0,-UyfaYEAAAAJ"
1985,"0,0,0,0,0,0,-UyfaYEAAAAJ"
1985,"0,0,0,-UyfaYEAAAAJ"
1985,"0,-UyfaYEAAAAJ"
1985,"0,0,0,0,-UyfaYEAAAAJ"
1985,"0,-UyfaYEAAAAJ"
1985,"-UyfaYEAAAAJ"
1985,"0,0,0,-UyfaYEAAAAJ"
1985,"-YvgZDEAAAAJ,1"
1985,"-YvgZDEAAAAJ,2,1,1"
1985,"-YvgZDEAAAAJ,1"
1985,"-YvgZDEAAAAJ,1,1"
1985,"-YvgZDEAAAAJ,1"
1985,"-YvgZDEAAAAJ,1"
1985,"0-hcsnoAAAAJ"
1985,"0,0,0,0,0,01EOkNEAAAAJ"
1985,"0,0,0,01EOkNEAAAAJ,0"
1985,"0,0,0,01EOkNEAAAAJ,0"
1985,"0,01EOkNEAAAAJ,0"
1985,"0,0,0,01EOkNEAAAAJ"
1985,"0,0,05UuCNQAAAAJ,0,0"
1985,"0,05UuCNQAAAAJ"
1985,"0,05UuCNQAAAAJ,2"
1985,"0,05UuCNQAAAAJ,2,0,0"
1985,"05UuCNQAAAAJ,0,0"
1985,"05UuCNQAAAAJ,2,0"
