"year","coauthor_codes"
2009,"1,--nVNvIAAAAJ,1,1,VuvKPiQAAAAJ"
2009,"1,--nVNvIAAAAJ,1"
2009,"NK7srJYAAAAJ,2,-0CQuX8AAAAJ,0,0"
2009,"-0CQuX8AAAAJ,0,0,0,0"
2009,"NK7srJYAAAAJ,2,-0CQuX8AAAAJ,0,0,0"
2009,"-0iKXsgAAAAJ,1"
2009,"2,-0nYQVIAAAAJ"
2009,"0,2,0,0,0,2,-0ppt6oAAAAJ"
2009,"0,-0ppt6oAAAAJ"
2009,"-0rEuLgAAAAJ,r70ags0AAAAJ"
2009,"-0rEuLgAAAAJ,1,2"
2009,"-0rEuLgAAAAJ,1,2"
2009,"0,0,-234SKAAAAAJ"
2009,"0,-234SKAAAAAJ"
2009,"0,0,-234SKAAAAAJ"
2009,"0,-31-oa0AAAAJ,0,0"
2009,"0,-31-oa0AAAAJ,0,0,0"
2009,"2,0,0,-31-oa0AAAAJ,0,0,0,0,0,0,0,0"
2009,"-31-oa0AAAAJ,0,eMc-6hoAAAAJ,0,0"
2009,"0,-31-oa0AAAAJ,0"
2009,"0,-31-oa0AAAAJ,0"
2009,"-5ZxgGsAAAAJ,2,0,0"
2009,"-5ZxgGsAAAAJ,0"
2009,"0,-5ZxgGsAAAAJ"
2009,"0,0,0,0,-5ZxgGsAAAAJ"
2009,"Db4BCX8AAAAJ,1,1,-6cOYcYAAAAJ"
2009,"1,-6cOYcYAAAAJ"
2009,"1,Db4BCX8AAAAJ,1,-6cOYcYAAAAJ"
2009,"1,1,-6cOYcYAAAAJ,wCxzFrMAAAAJ"
2009,"1,-6cOYcYAAAAJ"
2009,"1,1,-6cOYcYAAAAJ,wCxzFrMAAAAJ"
2009,"0,0,0,0,0,0,-6FYTfMAAAAJ,0,2,2,0,0,0,2,0"
2009,"0,0,0,-6FYTfMAAAAJ,0,0,2,0"
2009,"0,-78feYUAAAAJ"
