"Faculty","XDIndicator","NumOfPolinator"
"-cL-RwUAAAAJ",0,3
"-cL-RwUAAAAJ",0,2
"-cL-RwUAAAAJ",0,3
"-cL-RwUAAAAJ",0,2
"-Dg42W8AAAAJ",0,2
"-HwCwkAAAAAJ",0,1
"-LyegNoAAAAJ",0,3
"-LyegNoAAAAJ",2,1
"-LyegNoAAAAJ",0,1
"-LyegNoAAAAJ",2,2
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,3
"-m5wrTkAAAAJ",1,3
"-m5wrTkAAAAJ",1,3
"-m5wrTkAAAAJ",2,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,1
"-teHhxwAAAAJ",0,1
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,4
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,5
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,3
"-xOxPsUAAAAJ",0,2
"-yrzguMAAAAJ",1,1
"-yrzguMAAAAJ",1,1
"-YvgZDEAAAAJ",1,2
"-YvgZDEAAAAJ",1,2
"01EOkNEAAAAJ",0,3
"01EOkNEAAAAJ",0,5
"01EOkNEAAAAJ",0,4
"01EOkNEAAAAJ",0,4
"01EOkNEAAAAJ",2,1
"01EOkNEAAAAJ",0,4
"04pdXhgAAAAJ",0,2
"04pdXhgAAAAJ",0,2
"04pdXhgAAAAJ",0,3
"05UuCNQAAAAJ",0,10
"05UuCNQAAAAJ",2,1
"05UuCNQAAAAJ",0,4
"060zUaAAAAAJ",0,1
"0e8QmOMAAAAJ",0,2
"0IHc9DUAAAAJ",1,4
"0IHc9DUAAAAJ",1,2
"0IHc9DUAAAAJ",2,1
"0iJRaawAAAAJ",1,2
"0iJRaawAAAAJ",2,1
"0iJRaawAAAAJ",1,1
"0iJRaawAAAAJ",1,1
"0IrZEuIAAAAJ",0,4
"0IrZEuIAAAAJ",0,1
"0IrZEuIAAAAJ",0,1
"0IrZEuIAAAAJ",0,4
"0RMteS0AAAAJ",1,1
"0skgDnMAAAAJ",1,1
"0skgDnMAAAAJ",1,1
"0udXcCEAAAAJ",0,2
"0udXcCEAAAAJ",2,1
"0XV1sFsAAAAJ",1,1
"0XV1sFsAAAAJ",1,1
"0XV1sFsAAAAJ",1,1
"0XV1sFsAAAAJ",1,1
"0XV1sFsAAAAJ",1,1
"0zZnyMEAAAAJ",1,1
"1fEZ_osAAAAJ",1,1
"1fEZ_osAAAAJ",1,2
"1h_0s3wAAAAJ",0,2
"1NtRHc4AAAAJ",1,1
"1s3GeggAAAAJ",0,1
"1s3GeggAAAAJ",0,2
"1s3GeggAAAAJ",0,1
"1s3GeggAAAAJ",2,1
"1s3GeggAAAAJ",0,2
"1s3GeggAAAAJ",0,3
"1s3GeggAAAAJ",0,2
"1s3GeggAAAAJ",0,2
"1somGYUAAAAJ",0,1
"1somGYUAAAAJ",0,3
"1somGYUAAAAJ",0,3
"1somGYUAAAAJ",0,2
"1somGYUAAAAJ",0,1
"1somGYUAAAAJ",0,2
"1somGYUAAAAJ",0,1
"1T3wsnsAAAAJ",0,2
"1T3wsnsAAAAJ",0,1
"1UnT11UAAAAJ",0,1
"1UnT11UAAAAJ",0,1
"1UnT11UAAAAJ",0,7
"1u_MQY8AAAAJ",0,3
"1WIPsm0AAAAJ",0,1
"1wq5H9oAAAAJ",0,3
"1wq5H9oAAAAJ",0,5
"1wq5H9oAAAAJ",0,5
"1wq5H9oAAAAJ",2,1
"1z3mv7EAAAAJ",0,1
"22aEccUAAAAJ",0,1
"22aEccUAAAAJ",0,4
"22aEccUAAAAJ",0,1
"22aEccUAAAAJ",0,2
"22aEccUAAAAJ",0,2
"22aEccUAAAAJ",0,2
"26h2MnAAAAAJ",1,2
"27ytbx8AAAAJ",0,4
