"Faculty","XDIndicator","NumOfPolinator"
"-31-oa0AAAAJ",0,2
"-5DNOLIAAAAJ",0,8
"-5DNOLIAAAAJ",2,1
"-5ZxgGsAAAAJ",0,3
"-5ZxgGsAAAAJ",0,1
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",1,1
"-78feYUAAAAJ",0,1
"-aQaHIoAAAAJ",0,4
"-DEyRIgAAAAJ",0,2
"-DEyRIgAAAAJ",2,2
"-DEyRIgAAAAJ",0,3
"-Dg42W8AAAAJ",0,2
"-Dg42W8AAAAJ",0,1
"-Dg42W8AAAAJ",0,2
"-Dg42W8AAAAJ",2,1
"-Dg42W8AAAAJ",0,2
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",2,1
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",2,1
"-EXWOU0AAAAJ",1,1
"-EXWOU0AAAAJ",1,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",2,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",1,5
"-GT5PAkAAAAJ",1,2
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",1,1
"-GT5PAkAAAAJ",1,1
"-had2Q8AAAAJ",0,3
"-had2Q8AAAAJ",0,2
"-had2Q8AAAAJ",0,5
"-had2Q8AAAAJ",0,1
"-had2Q8AAAAJ",0,1
"-had2Q8AAAAJ",0,5
"-had2Q8AAAAJ",2,1
"-had2Q8AAAAJ",0,3
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,3
"-HwCwkAAAAAJ",0,2
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",2,1
"-HwCwkAAAAAJ",2,1
"-HwCwkAAAAAJ",0,2
"-HwCwkAAAAAJ",0,2
"sXpY0CUAAAAJ",0,6
"sXpY0CUAAAAJ",2,3
"-HwCwkAAAAAJ",0,6
"-HwCwkAAAAAJ",2,3
"-HwCwkAAAAAJ",0,4
"-HwCwkAAAAAJ",0,2
"-HwCwkAAAAAJ",0,3
"-iLn_XwAAAAJ",0,1
"-iLn_XwAAAAJ",0,1
"-IMW-w0AAAAJ",1,6
