"Faculty","XDIndicator","NumOfPolinator"
"--nVNvIAAAAJ",1,2
"--nVNvIAAAAJ",2,1
"--nVNvIAAAAJ",1,2
"--nVNvIAAAAJ",1,3
"cLb-v7gAAAAJ",1,3
"jLEgvnsAAAAJ",1,2
"jLEgvnsAAAAJ",2,1
"--nVNvIAAAAJ",1,2
"--nVNvIAAAAJ",2,1
"-0CQuX8AAAAJ",0,5
"-0CQuX8AAAAJ",0,3
"-0CQuX8AAAAJ",2,1
"-0CQuX8AAAAJ",0,3
"-0CQuX8AAAAJ",0,5
"-0CQuX8AAAAJ",2,2
"-0nYQVIAAAAJ",0,1
"-0nYQVIAAAAJ",2,1
"kUwCxIUAAAAJ",0,1
"kUwCxIUAAAAJ",2,1
"-0nYQVIAAAAJ",0,4
"-0nYQVIAAAAJ",2,1
"-0nYQVIAAAAJ",0,1
"-0nYQVIAAAAJ",2,1
"kUwCxIUAAAAJ",0,1
"kUwCxIUAAAAJ",2,1
"-0nYQVIAAAAJ",0,43
"-0nYQVIAAAAJ",2,1
"mAbA6EoAAAAJ",0,12
"mAbA6EoAAAAJ",2,3
"-0nYQVIAAAAJ",0,12
"-0nYQVIAAAAJ",2,3
"8vsRBCgAAAAJ",0,12
"8vsRBCgAAAAJ",2,3
"-0nYQVIAAAAJ",0,2
"mAbA6EoAAAAJ",0,11
"mAbA6EoAAAAJ",2,1
"-0nYQVIAAAAJ",0,11
"-0nYQVIAAAAJ",2,1
"-0ppt6oAAAAJ",0,4
"SagVxawAAAAJ",0,13
"SagVxawAAAAJ",2,2
"-0ppt6oAAAAJ",0,13
"-0ppt6oAAAAJ",2,2
"-0rEuLgAAAAJ",1,1
"t_DFZvgAAAAJ",1,1
"-0rEuLgAAAAJ",1,3
"0_vvBZkAAAAJ",1,3
"-0rEuLgAAAAJ",1,1
"-0rEuLgAAAAJ",2,1
"-0rEuLgAAAAJ",1,3
"-0rEuLgAAAAJ",1,1
"-0rEuLgAAAAJ",1,3
"-0rEuLgAAAAJ",2,2
"wbIMbL8AAAAJ",1,3
"wbIMbL8AAAAJ",2,2
"-0rEuLgAAAAJ",1,3
"-0rEuLgAAAAJ",2,1
"-234SKAAAAAJ",0,7
"-234SKAAAAAJ",0,5
"-234SKAAAAAJ",0,2
"-234SKAAAAAJ",2,1
"RKvl6OoAAAAJ",0,2
"RKvl6OoAAAAJ",2,1
"-234SKAAAAAJ",0,11
"-234SKAAAAAJ",0,6
"-234SKAAAAAJ",0,5
"YadECXsAAAAJ",0,9
"YadECXsAAAAJ",2,4
"-31-oa0AAAAJ",0,9
"-31-oa0AAAAJ",2,4
"YadECXsAAAAJ",0,6
"-31-oa0AAAAJ",0,6
"-31-oa0AAAAJ",0,4
"-5LVcdsAAAAJ",0,7
"-5LVcdsAAAAJ",0,8
"-5ZxgGsAAAAJ",0,4
"-5ZxgGsAAAAJ",0,2
"-5ZxgGsAAAAJ",0,1
"H3vXtAUAAAAJ",0,1
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",2,1
"-6cOYcYAAAAJ",1,2
"-6cOYcYAAAAJ",1,2
"P97vI1EAAAAJ",1,1
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",1,2
"P97vI1EAAAAJ",1,2
"-6cOYcYAAAAJ",1,2
"DqXsbPAAAAAJ",1,1
"-6cOYcYAAAAJ",1,1
"-6FYTfMAAAAJ",0,1
"-6FYTfMAAAAJ",2,1
"-6FYTfMAAAAJ",0,2
"-78feYUAAAAJ",0,3
"-78feYUAAAAJ",0,4
"-aQaHIoAAAAJ",0,5
"-aQaHIoAAAAJ",2,1
"-aQaHIoAAAAJ",0,12
"-BLWw_kAAAAJ",2,1
"-BLWw_kAAAAJ",0,2
"-BLWw_kAAAAJ",2,1
"lNFZCgwAAAAJ",0,2
"lNFZCgwAAAAJ",2,1
"-BLWw_kAAAAJ",0,1
"-BLWw_kAAAAJ",2,1
"-BLWw_kAAAAJ",0,2
"-BLWw_kAAAAJ",2,2
"FXbbGUYAAAAJ",0,4
"FXbbGUYAAAAJ",2,1
"-chjN0MAAAAJ",0,4
"-chjN0MAAAAJ",2,1
"7PeekG0AAAAJ",0,4
"7PeekG0AAAAJ",2,1
"-chjN0MAAAAJ",0,6
"-chjN0MAAAAJ",2,7
"UedS9LQAAAAJ",2,7
"-chjN0MAAAAJ",0,58
"-chjN0MAAAAJ",2,3
"-chjN0MAAAAJ",0,5
"-chjN0MAAAAJ",0,7
"-chjN0MAAAAJ",2,1
"-chjN0MAAAAJ",0,13
"-cL-RwUAAAAJ",0,1
"-cL-RwUAAAAJ",0,3
"-cL-RwUAAAAJ",0,1
"-cL-RwUAAAAJ",0,2
"-cL-RwUAAAAJ",2,2
"F_Go4V4AAAAJ",2,2
"-cwEbxUAAAAJ",1,2
"Dj3gptkAAAAJ",1,2
"-cwEbxUAAAAJ",2,13
"qDkQrKwAAAAJ",2,13
"-cwEbxUAAAAJ",1,2
"-cwEbxUAAAAJ",2,2
"-cwEbxUAAAAJ",1,4
"-cwEbxUAAAAJ",2,6
"-cwEbxUAAAAJ",1,2
"-cwEbxUAAAAJ",2,2
"-cwEbxUAAAAJ",1,3
"-cwEbxUAAAAJ",2,4
"-cwEbxUAAAAJ",1,1
"hJuusUEAAAAJ",1,1
"-cwEbxUAAAAJ",2,3
"qDkQrKwAAAAJ",2,3
"-cwEbxUAAAAJ",1,3
"-cwEbxUAAAAJ",2,2
"-cwEbxUAAAAJ",1,5
"-cwEbxUAAAAJ",2,6
"-D2TBHUAAAAJ",0,2
"-D2TBHUAAAAJ",2,3
"-D2TBHUAAAAJ",2,4
"-D2TBHUAAAAJ",0,1
"LT0qxKwAAAAJ",0,1
"-D2TBHUAAAAJ",0,1
"-D2TBHUAAAAJ",2,2
"-D2TBHUAAAAJ",0,1
"-D2TBHUAAAAJ",0,4
"-D2TBHUAAAAJ",2,4
"-D2TBHUAAAAJ",0,1
"-D2TBHUAAAAJ",2,3
"NK7srJYAAAAJ",0,3
"NK7srJYAAAAJ",2,1
"-D2TBHUAAAAJ",0,3
"-D2TBHUAAAAJ",2,1
"-D2TBHUAAAAJ",2,3
"bBf6Ff4AAAAJ",0,1
"-D2TBHUAAAAJ",0,1
"-DEyRIgAAAAJ",0,3
"izDottUAAAAJ",0,3
"-DEyRIgAAAAJ",0,5
"-DEyRIgAAAAJ",0,10
"-DEyRIgAAAAJ",2,1
"izDottUAAAAJ",0,10
"izDottUAAAAJ",2,1
"-DfTtxgAAAAJ",1,3
"XrIr0nYAAAAJ",1,3
"t_DFZvgAAAAJ",1,3
"-DfTtxgAAAAJ",1,5
"XrIr0nYAAAAJ",1,5
"-DfTtxgAAAAJ",1,5
"XrIr0nYAAAAJ",1,5
"-Dg42W8AAAAJ",0,1
"-Dg42W8AAAAJ",0,2
"-E5k6m4AAAAJ",1,4
"-E5k6m4AAAAJ",2,1
"-E5k6m4AAAAJ",1,1
"_pPy-pAAAAAJ",1,1
"-E5k6m4AAAAJ",1,1
"-E5k6m4AAAAJ",1,10
"-E5k6m4AAAAJ",2,1
"-E5k6m4AAAAJ",1,5
"-E5k6m4AAAAJ",1,2
"-ERiTHkAAAAJ",0,5
"-ERiTHkAAAAJ",2,1
