"Faculty","XDIndicator","NumOfPolinator"
"--nVNvIAAAAJ",1,1
"--nVNvIAAAAJ",1,3
"NK7srJYAAAAJ",0,2
"NK7srJYAAAAJ",2,1
"-0CQuX8AAAAJ",0,2
"-0CQuX8AAAAJ",2,1
"-0CQuX8AAAAJ",0,7
"-0CQuX8AAAAJ",0,4
"-0CQuX8AAAAJ",0,2
"-0CQuX8AAAAJ",2,1
"-0iKXsgAAAAJ",1,2
"-0iKXsgAAAAJ",1,4
"-0iKXsgAAAAJ",1,7
"-0iKXsgAAAAJ",1,1
"JEApEv4AAAAJ",0,9
"JEApEv4AAAAJ",2,1
"AANigvoAAAAJ",0,9
"AANigvoAAAAJ",2,1
"-0nYQVIAAAAJ",0,9
"-0nYQVIAAAAJ",2,1
"-0nYQVIAAAAJ",2,1
"-0nYQVIAAAAJ",0,5
"-0nYQVIAAAAJ",2,2
"-0nYQVIAAAAJ",0,11
"-0nYQVIAAAAJ",2,5
"-0nYQVIAAAAJ",0,3
"-0nYQVIAAAAJ",0,1
"-0nYQVIAAAAJ",2,1
"-0ppt6oAAAAJ",0,5
"-0ppt6oAAAAJ",0,5
"-0ppt6oAAAAJ",0,4
"-0ppt6oAAAAJ",2,1
"-234SKAAAAAJ",0,6
"-234SKAAAAAJ",2,1
"-234SKAAAAAJ",2,2
"-234SKAAAAAJ",0,7
"-234SKAAAAAJ",2,8
"RKvl6OoAAAAJ",0,7
"RKvl6OoAAAAJ",2,8
"Fz-5bdcAAAAJ",0,4
"-31-oa0AAAAJ",0,4
"-31-oa0AAAAJ",0,1
"-5DNOLIAAAAJ",0,1
"-5DNOLIAAAAJ",0,3
"-5DNOLIAAAAJ",0,2
"-5DNOLIAAAAJ",2,1
"-5DNOLIAAAAJ",0,6
"-5DNOLIAAAAJ",2,1
"-5LVcdsAAAAJ",0,7
"Db4BCX8AAAAJ",1,2
"-6cOYcYAAAAJ",1,2
"-6cOYcYAAAAJ",1,1
"-6cOYcYAAAAJ",2,1
"Db4BCX8AAAAJ",1,3
"-6cOYcYAAAAJ",1,3
"wCxzFrMAAAAJ",1,3
"-6cOYcYAAAAJ",1,2
"wCxzFrMAAAAJ",1,2
"P97vI1EAAAAJ",1,2
"-6cOYcYAAAAJ",1,2
"Db4BCX8AAAAJ",1,3
"-6cOYcYAAAAJ",1,3
"-6cOYcYAAAAJ",1,3
"-6cOYcYAAAAJ",1,2
"wCxzFrMAAAAJ",1,2
"-6FYTfMAAAAJ",0,3
"-6FYTfMAAAAJ",0,2
"-6FYTfMAAAAJ",0,4
"-78feYUAAAAJ",0,2
"-78feYUAAAAJ",0,2
"-aQaHIoAAAAJ",0,2
"-aQaHIoAAAAJ",0,5
"-aQaHIoAAAAJ",0,3
"-aQaHIoAAAAJ",0,4
"-aQaHIoAAAAJ",0,2
"-BLWw_kAAAAJ",0,6
"-BLWw_kAAAAJ",0,2
"-BLWw_kAAAAJ",2,1
"-BLWw_kAAAAJ",0,8
"-BLWw_kAAAAJ",2,2
"-chjN0MAAAAJ",0,4
"-chjN0MAAAAJ",0,1
"tsUKOwYAAAAJ",0,6
"-chjN0MAAAAJ",0,6
"-cL-RwUAAAAJ",2,1
"-cL-RwUAAAAJ",2,1
"-cL-RwUAAAAJ",0,6
"-cL-RwUAAAAJ",2,1
"-cL-RwUAAAAJ",2,1
"-cL-RwUAAAAJ",0,1
"-cL-RwUAAAAJ",0,3
"-cL-RwUAAAAJ",0,5
"-cL-RwUAAAAJ",2,2
"2X5Wru0AAAAJ",2,2
"-cwEbxUAAAAJ",2,2
"w1OP2yAAAAAJ",2,2
"-cwEbxUAAAAJ",2,2
"-cwEbxUAAAAJ",1,1
"-cwEbxUAAAAJ",2,2
"-D2TBHUAAAAJ",2,2
"-D2TBHUAAAAJ",0,1
"-D2TBHUAAAAJ",0,1
"-D2TBHUAAAAJ",2,1
"-D2TBHUAAAAJ",2,1
"-D2TBHUAAAAJ",2,1
"-D2TBHUAAAAJ",0,3
"-D2TBHUAAAAJ",2,1
"-D2TBHUAAAAJ",0,3
"-D2TBHUAAAAJ",0,3
"-D2TBHUAAAAJ",2,1
"-Dg42W8AAAAJ",0,2
"-Dg42W8AAAAJ",0,1
"-Dg42W8AAAAJ",0,4
"-Dg42W8AAAAJ",0,1
"-E5k6m4AAAAJ",1,3
"FM3vRPgAAAAJ",1,3
"FM3vRPgAAAAJ",2,1
"-E5k6m4AAAAJ",1,3
"-E5k6m4AAAAJ",2,1
"QH90248AAAAJ",1,3
"-E5k6m4AAAAJ",1,3
"xe0eVksAAAAJ",1,3
"-E5k6m4AAAAJ",1,4
"FM3vRPgAAAAJ",1,10
"-E5k6m4AAAAJ",1,10
"-ERiTHkAAAAJ",0,2
