"year","Source","Target","s_dept","t_dept"
1995,1956,3805,"BIO","BIO"
1995,2064,3805,"BIO","BIO"
1995,2843,3805,"BIO","BIO"
1995,2527,3805,"BIO","BIO"
1995,775,3805,"BIO","BIO"
1995,3831,3915,"BIO","BIO"
1995,2527,3879,"BIO","BIO"
1995,1212,3892,"CS","CS"
1995,2059,3914,"CS","CS"
1995,1462,3946,"BIO","BIO"
1995,3955,4026,"CS","CS"
1995,1780,3995,"BIO","BIO"
1995,2332,3996,"CS","CS"
1995,342,4051,"BIO","BIO"
1995,1415,4069,"CS","CS"
1995,2412,4079,"CS","CS"
1995,3427,4139,"CS","CS"
