"Faculty","XDIndicator","NumOfPolinator"
"-5ZxgGsAAAAJ",0,2
"-5ZxgGsAAAAJ",0,2
"-cL-RwUAAAAJ",0,1
"-GT5PAkAAAAJ",2,1
"-had2Q8AAAAJ",0,1
"-had2Q8AAAAJ",2,1
"-had2Q8AAAAJ",0,5
"C1c54H4AAAAJ",0,5
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,2
"-HwCwkAAAAAJ",0,1
"-HwCwkAAAAAJ",0,8
"-LyegNoAAAAJ",0,1
"-LyegNoAAAAJ",2,1
"-LyegNoAAAAJ",0,2
"-LyegNoAAAAJ",2,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,3
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,5
"-m5wrTkAAAAJ",2,1
"-m5wrTkAAAAJ",1,2
"-m5wrTkAAAAJ",1,5
"-m5wrTkAAAAJ",2,1
"-m5wrTkAAAAJ",1,5
"-m5wrTkAAAAJ",1,1
"-teHhxwAAAAJ",0,2
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",2,1
"-UyfaYEAAAAJ",0,5
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",0,6
"-UyfaYEAAAAJ",2,1
"-UyfaYEAAAAJ",0,4
"-UyfaYEAAAAJ",0,2
"Lb4-GKsAAAAJ",0,2
"Lb4-GKsAAAAJ",2,1
"-UyfaYEAAAAJ",0,2
"-UyfaYEAAAAJ",2,1
"-UyfaYEAAAAJ",0,3
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,5
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",0,1
"-UyfaYEAAAAJ",2,1
"-UyfaYEAAAAJ",0,2
"-xOxPsUAAAAJ",0,1
