"year","coauthor_codes"
1985,"MwIL3roAAAAJ,-Jbd9DsAAAAJ"
1985,"GRGOG1AAAAAJ,0XV1sFsAAAAJ"
1985,"GRGOG1AAAAAJ,0XV1sFsAAAAJ"
1985,"1jE4flwAAAAJ,8v1PvG1CERwC"
1985,"U-0PM_cAAAAJ,3XYmsKQAAAAJ"
1985,"56qcx4MAAAAJ,izMnGyMAAAAJ"
1985,"56qcx4MAAAAJ,izMnGyMAAAAJ"
1985,"KWiJaj8AAAAJ,6P4bGWAAAAAJ"
1985,"nK3RdOIAAAAJ,7cys8kgAAAAJ"
1985,"IwkyeWgAAAAJ,8enm19QAAAAJ"
1985,"mF8cdJUAAAAJ,9yLaBrYAAAAJ"
1985,"XYy_Nm4AAAAJ,ALGiEhQAAAAJ"
1985,"v0tJmyYAAAAJ,ATOfqHEAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ,hwqQOpUAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ"
1985,"b0k2tTgAAAAJ,EUMYhUvzt6IC"
1985,"bAa___kAAAAJ,LW4lnZYAAAAJ"
1985,"NhY4TT4AAAAJ,bAa___kAAAAJ"
1985,"wtZwMSgAAAAJ,bAa___kAAAAJ"
1985,"bAa___kAAAAJ,LW4lnZYAAAAJ"
1985,"wtZwMSgAAAAJ,bAa___kAAAAJ"
1985,"bAipNH8AAAAJ,Uph176YAAAAJ"
1985,"bAipNH8AAAAJ,Uph176YAAAAJ"
1985,"CTPwvRMAAAAJ,e4JfTgsAAAAJ"
1985,"D3aAA1wAAAAJ,JoFVg7cAAAAJ"
1985,"ea6cjVUAAAAJ,SeW3bhwAAAAJ"
1985,"EFEC_toAAAAJ,MnfzuPYAAAAJ"
1985,"EtRpNRAAAAAJ,55pOyCkAAAAJ"
1985,"b0k2tTgAAAAJ,EUMYhUvzt6IC"
1985,"vUDs6oEAAAAJ,FfqHjHoAAAAJ"
1985,"GglcIVYAAAAJ,p2Kq0Q4AAAAJ"
1985,"GljRwkUAAAAJ,wSslNAcAAAAJ"
1985,"gWBoNCsAAAAJ,iLQqwosAAAAJ"
1985,"b2f-PjYAAAAJ,hmq4rGIAAAAJ"
1985,"b2f-PjYAAAAJ,hmq4rGIAAAAJ"
1985,"HtgKHRIAAAAJ,LQ87h3sAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ,hwqQOpUAAAAJ"
1985,"tNmIw4MAAAAJ,I-rKkyEAAAAJ"
1985,"it1vhYAAAAAJ,qYcG-q0AAAAJ"
1985,"56qcx4MAAAAJ,izMnGyMAAAAJ"
1985,"56qcx4MAAAAJ,izMnGyMAAAAJ"
1985,"05UuCNQAAAAJ,Jc7sf8YAAAAJ"
1985,"05UuCNQAAAAJ,Jc7sf8YAAAAJ"
1985,"D3aAA1wAAAAJ,JoFVg7cAAAAJ"
1985,"KWiJaj8AAAAJ,6P4bGWAAAAAJ"
1985,"HtgKHRIAAAAJ,LQ87h3sAAAAJ"
1985,"bAa___kAAAAJ,LW4lnZYAAAAJ"
1985,"EFEC_toAAAAJ,MnfzuPYAAAAJ"
1985,"MwIL3roAAAAJ,-Jbd9DsAAAAJ"
1985,"nwNHXf4AAAAJ,NdNSXFkAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ,hwqQOpUAAAAJ"
1985,"nwNHXf4AAAAJ,NdNSXFkAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ"
1985,"nwNHXf4AAAAJ,aVorcfUAAAAJ"
1985,"vL6ubpMAAAAJ,oFiuaXEAAAAJ"
1985,"vL6ubpMAAAAJ,oFiuaXEAAAAJ"
1985,"vL6ubpMAAAAJ,oFiuaXEAAAAJ"
1985,"qHKTzjEAAAAJ,OtbhlmIAAAAJ"
1985,"zO6kmIAAAAAJ,p2ttvlEAAAAJ"
1985,"pK034F0AAAAJ,PqtYDZQAAAAJ"
1985,"UCiXhq4AAAAJ,PkfChMgAAAAJ"
1985,"qHKTzjEAAAAJ,OtbhlmIAAAAJ"
1985,"y768HUkAAAAJ,QRrrUU0AAAAJ"
1985,"y768HUkAAAAJ,QRrrUU0AAAAJ"
1985,"y768HUkAAAAJ,QRrrUU0AAAAJ"
1985,"it1vhYAAAAAJ,qYcG-q0AAAAJ"
1985,"zAo6f24AAAAJ,RBuoCYEAAAAJ"
1985,"s-FMUNgAAAAJ,VXvek_AAAAAJ"
1985,"s-FMUNgAAAAJ,VXvek_AAAAAJ"
1985,"s-FMUNgAAAAJ,VXvek_AAAAAJ"
1985,"A9tBw58AAAAJ,SbHBJa3S3XgC"
1985,"TW6dnZUAAAAJ,lc0ARagAAAAJ"
1985,"U-0PM_cAAAAJ,3XYmsKQAAAAJ"
1985,"7P3t1woAAAAJ,UF1_VRcAAAAJ"
1985,"7P3t1woAAAAJ,UF1_VRcAAAAJ"
1985,"7P3t1woAAAAJ,UF1_VRcAAAAJ"
1985,"bAipNH8AAAAJ,Uph176YAAAAJ"
1985,"bAipNH8AAAAJ,Uph176YAAAAJ"
1985,"v0tJmyYAAAAJ,ATOfqHEAAAAJ"
1985,"Ormag-QAAAAJ,VFMbBPgAAAAJ"
1985,"vL6ubpMAAAAJ,oFiuaXEAAAAJ"
1985,"vL6ubpMAAAAJ,oFiuaXEAAAAJ"
1985,"vL6ubpMAAAAJ,oFiuaXEAAAAJ"
1985,"vUDs6oEAAAAJ,FfqHjHoAAAAJ"
1985,"s-FMUNgAAAAJ,VXvek_AAAAAJ"
1985,"s-FMUNgAAAAJ,VXvek_AAAAAJ"
1985,"s-FMUNgAAAAJ,VXvek_AAAAAJ"
1985,"GljRwkUAAAAJ,wSslNAcAAAAJ"
1985,"wtZwMSgAAAAJ,bAa___kAAAAJ"
1985,"wtZwMSgAAAAJ,bAa___kAAAAJ"
1985,"xTj2eQwAAAAJ,MnfzuPYAAAAJ"
1985,"y768HUkAAAAJ,QRrrUU0AAAAJ"
1985,"y768HUkAAAAJ,QRrrUU0AAAAJ"
1985,"zLS4alQAAAAJ,wjPrcoUAAAAJ"
1985,"zLS4alQAAAAJ,wjPrcoUAAAAJ"
1985,"zO6kmIAAAAAJ,p2ttvlEAAAAJ"
1985,"ZzWjYkEAAAAJ,6qE0tdAAAAAJ"
